start_segment,end_segment,text
858.0,863.0,"que era uma Cota que já existia, que foi instaurada nessa reforma de 2018, que a gente mencionou,"
863.0,873.0,"e os outros 93% dos cargos serão alocados na base do mérito, ou seja, o Boenvelho concurso público."
873.0,884.0,"Essa notícia, que o Matias repercutiu, é uma notícia do início da semana, os protestos perderam força,"
884.0,894.0,"porém continuam alguns dos protestos, inclusive nós tivemos confrontos hoje na Universidade de Daca,"
894.0,903.0,"contra os integrantes de outra organização estudantil, porque nós temos brigas entre as organizações estudantes também,"
903.0,909.0,nós temos ali uma verdadeira guerra entre as instituições estudantes.
909.0,916.0,"Então, temos a decisão da Suprema Corte, porém ainda não temos um fim definitivo dos protestos,"
916.0,927.0,"e tivemos a denúncia que foi veiculada, em diversos veículos de imprensa, que após a instituição de um toque de recolher,"
927.0,933.0,"os soldados dos exércitos de Bangladesh que foram colocados para patrulhar as ruas de noite,"
933.0,942.0,"que os estímulos de inglês tinham ordens de inglês chute on site, ou seja, a tirar de primeira,"
942.0,948.0,"a tirar primeiro pergunta depois, se viciam pessoas violando o toque de recolher."
948.0,955.0,"E um complemento, meu caro Matias, antes de você puxar as próximas notícias, dois complementos, na verdade,"
955.0,965.0,"aqui, 57 cidadãos de Bangladesh foram presos nos Emirados Árabes Unidos, eles estavam protestando contra o governo de Bangladesh"
965.0,972.0,"e em frente, a embaixada de Bangladesh e foram presos pelas autoridades locais,"
972.0,981.0,"porque fazer manifestação é proibido nos Emirados Árabes Unidos, e eles vão pegar 10 anos de cana"
981.0,988.0,"para manifestarem contra o próprio governo em frente e embaixado, eram protestos que não tinham ligação com os Emirados Árabes Unidos,"
988.0,999.0,"mas vão pegar 10 anos de cana. E na vizinha, a minha mar, a vizinha a Bangladesh, no caso, o comandante do exército,"
999.0,1013.0,"o Min Raun Lang, foi impossado, presidente, temporário, presidente interino, já que, ou presidente, foi afastado devido a razões médicos."
1013.0,1025.0,"Duas notícias da terça-feira passada de 23 de julho, Estados Unidos anunciam negociações de César Fogo no Sudão."
1025.0,1034.0,"O António Blinken anunciou que convidou integrantes do exército Sudanes e das forças de apoio rápido, as milícias de Engaúid,"
1034.0,1047.0,"para conversarem em Washington em 14 de agosto. Lembrando que tivemos conversas na Araba Saudita que não tiveram frutos,"
1047.0,1059.0,"a Turquia já se ofereceu para cediar conversas, não foi para frente, então vamos ver, mas eu estou fazendo isso a vizio,"
1059.0,1068.0,"porque é seticismo. E claro, a guerra do Sudão, a guerra que quase não tem espaço, no jornal nacional,"
1068.0,1076.0,"é uma coisa assim, mas vamos lembrar que hoje, final de julho de 2024, estamos gravando esse programa na noite da quinta-feira de 25 de julho,"
1076.0,1088.0,"a guerra do Sudão é o motivo da principal crise de pessoas deslocadas no mundo hoje, então se ela não é, uma notinha de rodapela, não é algo insignificante, não."
1088.0,1101.0,"Então ela já é algo que causa efeitos regionais, tem atores regionais envolvidos, o Sudão tem uma costa no Mar Vermelho, que se relaciona a uma das principais rotas,"
1101.0,1114.0,"comerciais do mundo, e junto com a questão dos ataques utis aos navios no Golfo de Adem, está levando, por exemplo, o Egito a ficar com uma situação econômica ainda mais delicada,"
1114.0,1125.0,"porque o Egito é um país que tem nas divisas do canal de Suês, sua principal fonte da chamada Moeda Forte, euros ou dólares."
1125.0,1135.0,"Então o Egito já estava em crise econômica, o canal de Suês, o volume de navios pelo canal caiu muito, o Egito está entrando em crise,"
1135.0,1146.0,"está piorando, o Sudão está nessa tragédia, então é necessário um acordo de paz, mas temos que ser séticos."
1146.0,1159.0,"O Irã anunciou que vai restaurar sua embaixada no país no Sudão, no caso, pela primeira vez em 8 anos, já que em 2016,"
1159.0,1172.0,"quando nós tivemos um ataque contra a embaixada saudita inteira, o Sudão rompeu relações com o Irã, o Sudão, a Junta Militar Sudanesa, tanto atual,"
1172.0,1184.0,"quanto o governo do Marabaxir eram aliados sauditas, então temos agora a restauração dessas relações, e finalmente uma sugestão de leitura, especialmente para quem entende de homem inglês,"
1184.0,1211.0,"porque não entende o uso Google Tradutor, porque ajuda, vai ajudar hoje a qualidade do Google Tradutor é muito maior do que quando ele surgiu, o Mark Townsend publicou uma reportagem mostrando mais de uma dezena de passaportes dos Emirados Árabes Unidos encontrados com corpos, com cadáveres, de combateintes das forças de apoio rápido,"
1211.0,1230.0,"que as forças de apoio rápido elas têm apoio dos Emirados Árabes Unidos, é uma coisa que a gente até tinha falado aqui, uma coisa digamos assim não é segredo, mas agora a grande revelação aqui, nós podemos terem então tropas dos Emirados Árabes Unidos combateindo no Sudão em solo,"
1230.0,1252.0,"podem ser apenas oficiais, servindo de comandantes, o consultor de militares, podem ser soldados comuns também, essa reportagem que eu mencionei do Mark Townsend, ela teve acesso exclusivo a um documento de 41 páginas que foi elaborado numa investigação do Conselho de Segurança da ONU,"
1252.0,1264.0,"mostrando então que soldados 12 Emirados Árabes Unidos estão no solo, não é apenas o envio de armas, não é apenas lavagem de dinheiro, fornecimento de inteligentes."
1264.0,1271.0,Macrón rejeita indicada da esquerda francesa para a PREMIER.
1271.0,1299.0,"Eu vou usar o termo que o nosso querido Thomas Rickman de Barros, que participou do programa aqui duas semanas atrás, usou na trede dele no Twitter e eu vou citar-lo agora, que é o Constitucional Hardball, está fazendo o jogo mais duro possível dentro da Constituição, ele disse que são medidas na brecha da legalidade inclusive."
1299.0,1302.0,"Semana passada, é legal, mas é imoral."
1302.0,1314.0,"É, quase isso, é uma forçada de barra. Semana passada a gente já mencionou que os ministros franceses votaram na Assembleia sendo que,"
1314.0,1323.0,"naqueles, não poderiam votar, eles teriam que ser afastados até mesmo renunciarem ao cargo de ministro."
1323.0,1326.0,E aí o que aconteceu agora?
1326.0,1342.0,"A coligação, a nova frente popular, que é a frente de esquerda, que tem como principal força a França em Subimissa, mas também tem o Partido Socialista, o Partido Verde, que são os ecologistas, não é verdade?"
1342.0,1354.0,"Eles indicaram um nome para assumir o cargo de primeiro ministro, no caso é economista, Lucicastê, que tem 37 anos de idade."
1354.0,1365.0,"E o nova frente popular fala que nós temos a maior bancada do Parlamento, então nós temos o direito de apresentar o nome."
1366.0,1382.0,"E uma cron disse que, até meados de agosto, não estamos em posição de mudar as coisas, porque isso criaria desorden, e que antes seria necessário criar uma maioria."
1382.0,1392.0,"E aí perguntaram para ele, tá, mas, porque você não pode aceitar o nome dos carros com que você inclusive fez aliança, em vários distritos durante eleição?"
1392.0,1404.0,"Lembrando, se você quiser uma cobertura completíssima sobre as eleições francesas, ouça os nossos últimos programas, inclusive, especialmente o programa com o professor Thomas Zikman de Barros."
1404.0,1418.0,"E ele disse que, qual maioria pode surgir na Assembleia Nacional para que um governo da França possa aprovar reformas, aprovar orçamento e fazer o país avançar?"
1418.0,1427.0,"Ou seja, ele na prática diz que ele quer um nome que vai aprovar as reformas dele, que vai aprovar o orçamento dele, dele e macron."
1427.0,1434.0,"Então, ele quer, no mínimo, um nome que ele possa contar ali junto dele."
1434.0,1453.0,"O macron, lembrando, algo insistir nisso, ele possivelmente pretende criar um raixa na nova frente popular, separar o partido socialista, que é um partido de centro esquerda tradicional, do frances submissa, que é um partido mais a esquerda."
1453.0,1468.0,"E aí você tem partidos ainda menores, para que acha que o frances submissa ou estalin? Você tem, por exemplo, partido anticaptalista, que é um partido de fato comunista."
1468.0,1484.0,"Então, você dizer que o macron gostaria de causar esse raixa na esquerda não é nenhum, devanei, porque tem uma parte da esquerda com quem ele acredita que pode governar junto, e tem uma parte com a qual ele não quer se associar."
1484.0,1495.0,"A gente falou que várias vezes, do discurso dele de colocar o Melanchon e a Marina Le Pen, no mesmo Patamar, e aí isso foi repetido, por exemplo, pela imbapê durante a Eurocop."
1495.0,1513.0,"Então, o macron está nessa relutância, aprovou o nome para chefear os procedimentos na Assembleia Nacional, e a Elbrão Pv, que foi mantida no cargo, usando aquela manobra dos ministros, podendo invotar."
1513.0,1532.0,"Então, assim, ele não vai formar um governo até agosto usando o limpie da justificativa, mas por trás dos panos o que ele vai fazer é tentar forçar esse raixa na esquerda e criar um bloco de dissentro, com partidos socialistas, republicanos e os macronistas."
1532.0,1538.0,"E inclusive, os jogos olímpicos têm tudo para ser uma dor de cabeça para o macron também."
1538.0,1551.0,"Ah, é, já estava com... teve greve dos dançarinos, essa semana, não teve ensaio da abertura, lembrando que se eu não gravando isso antes da abertura, então assim, se a abertura for um desastre, for um sucesso, a gente não tem como saber."
1551.0,1560.0,"E aí, meu caro Matisse, o frasí submissa, não vai ficar lá sentado tomando o tabef na cara do macron."
1560.0,1569.0,"Então, o que eles falaram? Olha só, a gente, então, vamos rever a reforma previdenciária que foi feito no passado."
1569.0,1583.0,"Que vamos lembrar, a gente falou aqui no programa que o macron aprovou aquela reforma previdenciária de maneira autoritária, usando um mecanismo da constituição francesa que permitia ele aprovar via decreto."
1583.0,1599.0,"Então, aquela não foi votada, foi via decreto. Novamente, como Matisse Olor, não foi ilegal, mas é... é ticamente questionável, porque via um mecanismo bastante autoritário, fruto ali, inclusive, de outro contexto francesa."
1599.0,1605.0,"E como, né, drama porca é bobagem, né, que é a culpa da política internacional não precisa ver novela."
1605.0,1618.0,"Quem já saiu em público dizendo que, se for votar para rechazar a reforma da previdencia, vai votar contra a reforma da previdencia do macron, o reunião nacional da Marina Elepain."
1618.0,1632.0,"Aí, do outro lado, o que que o macrono vai fazer? Ele vai falar, olha só, viram como melanchou em a elepencia a mesma coisa, eles querem votar contra a reforma da previdencia, que foi aprovada, repito, de uma maneira autoritária."
1632.0,1645.0,"O cujo principal ponto foi o aumento da idade aposentadoria, de 62 para 64 anos, mas não era só esse ponto, né, tinham vários outros pontos dignos de polêmica."
1645.0,1655.0,"Então, a França ainda promete muita dor de cabeça ou diversão, para que, que se olhar de fora, nas próximas semanas ou meses."
1655.0,1666.0,"Bem, passemos agora para a Coluna Aberta, na qual o Felipe observará o movimento das peças no sempre complicado tabuleiro do Oriente Médio."
1667.0,1678.0,Coluna Aberta
1681.0,1687.0,"Bem, pessoal, nesse bloco, nós vamos ver algumas das principais notícias dessa última semana,"
1688.0,1700.0,"algumas das mais importantes com mais repercussão, começando pelo fato de que, na última sexta-feira, de 19 de julho de 2024,"
1700.0,1715.0,"a Corte Internacional de Justiça emitiu a sua opinião consultiva sobre abro aspas, práticas de Israel no território palestino ocupado, incluindo o Jerusalém Oriental."
1716.0,1727.0,"Essa opinião consultiva da Corte Internacional de Justiça, que fica cediatim aia, muitas vezes chamada de Corte de Aia, embora esse termo causa confusão, né,"
1727.0,1734.0,"porque a Aia também está o Tribunal Penal Internacional, e a partir daqui eu vou chamar apenas pela Cígula SIGI."
1735.0,1755.0,"Então, esse parecer da CígI, ele foi provocado por um pedido da Sembleia Geral da ONU, em 30 de dezembro de 2022, ou seja, antes de qualquer evento recente, antes do ataque do ramás de 7 de outubro de 2023,"
1755.0,1766.0,"quando a Sembleia Geral da ONU, então, solicitou a opinião da Corte sobre os efeitos da ocupação esredência na palestina."
1766.0,1773.0,"Quando se fala aqui em ocupação da palestina, qual critério usado para essa avaliação?"
1774.0,1791.0,"As fronteiras de 1967, antes da guerra dos 6 dias, então, quando fala palestina e palestino ocupada, aqui, está falando desses territórios, ou seja, se Jordânia, faixa de Gaza, Jerusalém Oriental."
1792.0,1811.0,"Aquela solicitação pela Sembleia Geral da ONU foi aprovada com o voto da maioria dos países, incluindo aí Rússia e China, enquanto 27 países votaram contra, destacando Israel, Estados Unidos, Alemanha."
1812.0,1831.0,"Quem quiser ver o placar na íntegra, vocês podem ver, podem procurar pela resolução, a barra, resta de resolução, barra, 77, barra, 247."
1832.0,1836.0,"Fora 87 votos a favor, 26 contra 53 abstensões."
1836.0,1859.0,"Então, passando rapidamente pelo mecanismo da ONU, a moção aprovada no Comité Especial de Descolonização foi para a Sembleia Geral, a Sembleia Geral aprovou, daí vai para o secretário-geral António Guterres e a Secretaria Geral manda o pedido para a CIGI, dezembro de 2022, decisão saiu agora."
1861.0,1882.0,"Rapidamente, então, os pontos principais, tá lembrando que, para quem quiser ler o documento na íntegra, ele está amplamente disponível na internet, especialmente em inglês, mas acredito que seja possível encontrar em outros idiomas."
1882.0,1888.0,A presença continuada do estado de Israel no território palestino culpado é ilegal.
1888.0,1900.0,"O estado de Israel tem obrigação de por fim essa presença legal no território palestino culpado, mas rapidamente possível, e quando falo o território palestino culpado, é o termo inclusivo usado por todo o documento."
1900.0,1908.0,Israel precisa cessar imediatamente todas as novas atividades de assentamento e evacuar os seus colonos do território palestino culpado.
1908.0,1917.0,Israel tem obrigação de reparar os danos causados a todas as pessoas naturais ou jurídicas no território palestino culpado.
1917.0,1927.0,"Todos os estados, ou seja, todos os países, tem obrigação de não reconhecer como legal a situação decorrente da presença legal do estado do Israel no território palestino culpado"
1927.0,1936.0,e de não prestar a ajuda assistência na manutenção da situação criada pela presença continuada do estado do Israel no território palestino culpado.
1936.0,1946.0,"Organizações internacionais, incluindo as nações unidas, tem obrigação de não reconhecer como legal a situação decorrente da presença legal do estado do Israel no território palestino culpado."
1947.0,1964.0,"E as nações unidas, incluindo a assemblea geral, que solicitou parecer e o conselho de segurança, devem considerar as modalidades precisas e outras ações necessárias para, por fim, o mais rapidamente possível, a presença legal do estado do Israel no território palestino culpado."
1964.0,1974.0,"Esse breve resumo que eu acabei de ler para vocês foi elaborado pelo Jeff Nascimento, que é doutor em direita internacional a partir da leitura do documento."
1974.0,1979.0,"Mas, repito, o original pode ser facilmente encontrado."
1979.0,1999.0,"Além disso, o texto afirma que os países membros da ONU precisam tomar passos para impedir o comercio ou relações de investimentos que auxilinha a manutenção da situação ilegal criada por Israel nos territórios palestinos ocupados."
2000.0,2009.0,"Ou seja, não comprar, por exemplo, produtos produzidos, perdendo a redundância, em acentamentos nas sejordâneas."
2009.0,2016.0,"Não é a mesma coisa que um boycott geral contra Israel, embora algumas pessoas, isso possa ser interpretado dessa maneira."
2016.0,2025.0,"Outra questão interpretativa é, e que tem dado um debate, aqui eu vou apresentar o que está ocorrendo."
2025.0,2045.0,"É que a opinião da SIG é de que as políticas de acentamento dos reinos territórios palestinos da sejordâneas, em Jerusalho Oriental e outras políticas relenses, constituem segregação racial e violam o artigo terceiro da Convenção Internacional sobre discriminação racial."
2046.0,2057.0,"O documento final não usa o termo, não afirma, por exemplo, que Israel está cometendo a partaide."
2057.0,2074.0,"Porém, ao dizer que viola o artigo terceiro e o artigo terceiro fala da situação de a partaide, então indiretamente o que a SIG está falando é que Israel comete uma partaide."
2074.0,2083.0,"Da comete um estado de segregação e separação e discriminação, ao dizer que viola esse artigo."
2083.0,2103.0,"E aí nos documentos nas opiniões dojuízes individuais, você tem às vezes a afirmação de que existe o cometimento de a partaide ou não, como é o caso, por exemplo, dujuíse da África do Sul,"
2103.0,2115.0,você tem o juíse da Alemanha dizendo que debatível se exicianou uma situação de a partaide.
2115.0,2126.0,"Então eu estou mencionando isso porque a partir do momento que essa opinião consultiva é emitida, é publicada,"
2126.0,2135.0,"ela obviamente gerou uma repercussão muito grande e ela vai gerar um debate muito grande nas organizações internacionais,"
2135.0,2148.0,"no que os países vão quais posturas os países vão tomar, então fica esse debate de não, mas ao opinião consultiva não falem a partaide,"
2148.0,2161.0,"ela não fala diretamente a partaide, então Israel não foi o documento não fala de a partaide, mas repito, o documento fala que Israel viola o artigo terceiro que é o artigo sobre a partaide."
2161.0,2173.0,"Então é como você dizer que uma pessoa não cometou o misídio, mas ela violou o artigo 121 do Código Penal, sabe, que é o artigo sobre o misídio."
2173.0,2185.0,"Então, e aí repito, tem as opiniões dojuízes sobre isso, inclusive a opinião dojuíz brasileiro,"
2185.0,2199.0,"foi de que existe uma óbvia segregação racial, porém a corte não considero necessário especificar a questão do a partaide ou não,"
2199.0,2212.0,"porque é o dizer que violou o artigo terceiro estaria subintendido. Então é mais ou menos isso, o documento não fala de homicídio, mas fala que violou o artigo 121 do Código Penal,"
2212.0,2226.0,"e eu vi que muitas pessoas ficaram nessa discussão sobre a presença ou não do termo a partaide no documento final, e a partir disso não fala não, não pode falar nisso porque o documento não fala nisso,"
2226.0,2233.0,só que violou o artigo que aborda a questão da partaide.
2233.0,2244.0,"O documento também coloca a opinião da corte, é que Gaza, embora as tropas relências, tem um cirritirado do Solo de Gaza em 2005,"
2244.0,2255.0,"é também território ocupado, já que Israel controla todo o acesso ao território por todas as maneiras, por terra, céu e mar,"
2255.0,2264.0,que há uma violação da auto-determinação dos palestinos e também coloca a questão do direito de retor.
2265.0,2274.0,"Então, em linha gerais, essa é a origem da opinião consultiva da Código Internacional de Justiça,"
2274.0,2284.0,"isso é em essência o que o documento coloca e a discussão sobre a ausência do termo a partaide,"
2284.0,2292.0,"mas repito, coloca que violou o artigo terceiro da Convenção Internacional sobre a Discriminação Racial, o que dá praticamente na mesma."
2293.0,2305.0,"Aí, falando da repercussão internacional, as autoridades relências, os políticos, os relenses, obviamente, rejeitaram,"
2305.0,2310.0,"disseram que ela é disproporcional, disseram que ela não é legítima, coisa assim,"
2310.0,2320.0,"eu queria destacar apenas a nota da Araba Saudita, o Ministério de Relações Teriores, e expressa"
2321.0,2330.0,"que o reino da Araba Saudita, da Boas Vindas, a opinião consultiva emitida pela Código Internacional de Justiça,"
2330.0,2336.0,"sobre as políticas e práticas, diz que é o nos territórios palestinos ocupados, em que a Código Internacional de Justiça"
