start_segment,end_segment,text
277.0,285.0,"E sobre essa questão da proximidade dessas juntas militares do Sahel, com a Rússia,"
285.0,291.0,"e a relação com a guerra na Ocrânia, a gente no programa passado duas semanas atrás,"
291.0,303.0,comentamos que a Ocrânia reenvindicou perfornecido a ajuda com inteligência e informações para rebeldes tuaregs no Sahel.
303.0,311.0,"E por conta disso, tivemos uma repercussão negativa também por parte dos países do Sahel."
311.0,321.0,"E aí, nessa semana, os três países, em conjunto, no último dia 22, entraram com uma nota,"
321.0,333.0,"entraram com pedido de discussão, no Conselho de Segurança da ONU, para denunciar a intervenção o Craniana nesses países."
333.0,339.0,"E afirmando que a Ocrânia está apoiando atos subversivos, que ameaça a estabilidade regional,"
339.0,346.0,que apoiam o terrorismo e que a Ocrânia precisa se responsabilizar por isso.
346.0,356.0,"Então, foi enviado uma carta para o Conselho de Segurança da ONU, solicitando a discussão e denunciando o Governo Craniano por isso."
356.0,366.0,"Notícia da Segunda-Feira da Semana Passada de A12 de Agosto, chefe da Suprema Corte de Bangladesh,"
366.0,370.0,renuncia a Pós-Queda de Governo.
370.0,378.0,"O Obaidu Hassan renunciou, devido a queda do Governo Sheikh Hassina,"
378.0,389.0,"foi impossado o novo Governo do Mohamadiunos, que no programa passado prometi que a gente abordar um pouco mais sobre ele aqui no programa."
389.0,399.0,"Ainda vamos fazer isso, não será feito nesse programa de hoje, porque tinha duas semanas de material acumulado o Banqueiro dos Pobres."
399.0,402.0,"Exatamente, o Banqueiro dos Pobres."
402.0,410.0,"E, além do chefe da Suprema Corte, meu caramatias, outros cinco juízes também renunciaram."
410.0,413.0,E aí retoma a batalha de narrativas.
413.0,420.0,"Se eles renunciaram, porque foram pressionados pelas novas autoridades e pelas manifestações,"
420.0,433.0,"ou se eles renunciaram, inclusive, porque teriam ligações em justificar ou dar algum vernis jurídico para eventuais violações de direitos humanos cometidos do Governo da Sheikh Hassina."
433.0,445.0,"Que antes, mesmo de caí, a gente tinha comentado aqui, que estava se tornando cada vez mais autoritário, você, uma vez, trouxe aquela reportagem muito interessante sobre as iligações com a Polícia Britânica,"
445.0,458.0,"o treinamento pela Polícia Britânica das Forças Segurança de Bangladesh, que era um governo autoritário, que tinha uso da violência pelo Governo, especialmente desde 2018, 2019, isso era muito claro."
458.0,462.0,"Mas então, o motivo da renúncia desses juízes fica a ver."
462.0,475.0,"Em outra notícia ligada Bangladesh, meu caramatias, o campeonato, a Copa do Mundo de Cricket, feminina, subvinte, foi transferida para os Emirados Árabes Unidos."
475.0,488.0,"Ela seria realizada em Bangladesh de 3 a 20 de outubro, e agora será realizada nos Emirados Árabes Unidos devido à questões de segurança."
488.0,503.0,"O Comitê Internacional de Cricket agradeceu aos autoridades de Bangladesh, disse que todas elas cooperaram, que são eventos que fogem do controle das autoridades esportivas e tal."
503.0,511.0,"Então, teremos a Copa do Mundo, feminina, subvinte de Cricket sendo realizada nos Emirados Árabes Unidos."
511.0,523.0,"E finalmente, ainda ali no subcontidente indiano, mas um pouco mais ao sub, teremos eleições presidenciais no Sri Lanka, mês que vem, seutembro."
523.0,532.0,"E foram registradas 39 candidaturas, é o recorde na história do país."
532.0,535.0,"Ah, escudo dizer que no mundo talvez."
535.0,545.0,"Me lembrou um pouco as eleições brasileiras de 1989, que assim, a abertura democrática e tal, então teve um monte candidatura."
545.0,548.0,"Por que choras, Peru?"
548.0,560.0,"Então, 39 candidaturas, incluindo do atual presidente, o Ranil, que substituiu o Raja Paxa."
560.0,564.0,Lembrando que a família Raja Paxa é uma das mais influentes do país.
564.0,574.0,"Também no começo da semana passada, governo da Indonésia realiza sua primeira reunião em Nova Capital."
574.0,586.0,"Tivemos a primeira reunião de gabinete do governo indonésio com a presença do presidente Jouquidodo, na Nova Capital de Nussantara."
586.0,596.0,"A gente já comentou aqui que esse processo de mudança de capital Nussantara é muito curioso, né Matias?"
596.0,610.0,"Porque nesse sentido, Indonésia, Nigeria, Brasil, elas têm essa coisa, elas têm um... Parece que são países que não têm muita relação."
610.0,624.0,"Mas que assim, são países que, durante boa parte da sua história, tiveram governos militares, em que você tem uma ou algumas cidades que são historicamente mais populosas,"
624.0,630.0,"que são perto da costa, Rio de Janeiro, Lagos e Jakarta."
630.0,639.0,"E aí, devido à influência dessas ideias militares, devido à influência, no caso do Brasil, mais especificamente, de despositivistas,"
639.0,650.0,"você cria uma nova capital planejada para ser no centro do país. Então, Brasília, a Búja e no Santara, e corra-gravante, como,"
650.0,658.0,"você, uma vez, foi bem didade que direto aqui, Jakarta está afundando, literalmente."
658.0,666.0,"Literalmente, Jakarta está afundando, já Jakarta tem um problema de integridade do seu solo, devido ao tamanho da cidade,"
666.0,678.0,"já Jakarta tem uma das cidades mais densamente populosas do mundo, e então, construiram no Santa Ara, que não fica exatamente no centro do país,"
678.0,689.0,"que se trata de um arquipélago, mas fica, basicamente, no centro da ilha de Borneo, perto, não no centro, vai perto da costa, mas assim,"
689.0,697.0,"fica no meio da ilha de Borneo para ter, justamente, evitar o problema, ele eventualmente, afundar de novo."
697.0,700.0,E fica a fase de atacar os talhas também.
700.0,708.0,"Lembrando que a Ilha de Borneo é uma ilha que tem três países, porque você tem in donésia no sul, malas no norte, e o Brunei no meio da in donésia,"
708.0,710.0,"no nome da malase, desculpe."
710.0,714.0,"Um dois em claves, porque o Brunei não é continuo."
714.0,724.0,"Isso, são dois pedacinhos. Então, tivemos agora a inagoração oficial de no Santara com essa primeira reunião de gabinete,"
724.0,732.0,"a capital planejada, pensada para ser a capital do país, ainda em obras, inclusive."
732.0,741.0,"E nesse processo, já carta antes era a região capital especial, agora é uma região especial."
741.0,750.0,"E isso é muito interessante, porque a gente estava falando agora de Brasil e alguns paralelos históricos,"
750.0,757.0,"porém, uns motivos que a gente sempre comenta da importância de acompanhar o noticiário internacional,"
757.0,762.0,é aprendermos coisas e vermos coisas que se aplicam a debates no Brasil.
762.0,773.0,"E uma delas aqui, a Indonésia, um país unitário, não é uma federação, mas o fato de já carta ter diversas instituições de estado e de governo,"
773.0,785.0,"já carta ter uma população muito grande, pensando mais do mundo, inclusive."
785.0,794.0,Eu fui colar aqui a população metropolitana de já carta é de 7 milhões de pessoas.
794.0,800.0,"Isso significa que ela não é uma das maiores mandas mais populosas da Indonésia,"
800.0,804.0,"mas ainda assim, estão falando de 7 milhões de pessoas."
804.0,812.0,"Então, você não pode simplesmente falar ali à nova capital e vocês agora são uma cidade qualquer."
812.0,817.0,"Vocês vão ser governados aqui como uma prefeitura, como qualquer outra e tal."
817.0,821.0,"E isso é uma discussão que se aplica também ao Brasil, no caso do Rio de Janeiro,"
821.0,828.0,"ainda existem muitas instituições federais que continuaram no Rio de Janeiro, especialmente porque"
828.0,838.0,"é parte do quadro de funcionários públicos. Não quis ir para a Brasília, décadas atrás, protestou ir para o Brasil"
838.0,843.0,"quando foi construído, lembrando, a ideia de que era no meio do nada entre aspas."
843.0,852.0,"Você tem o caso da região metropolitana de São Paulo, que também tem duas dezenas de milhões de pessoas,"
852.0,859.0,"entre as questões que eu prometo. O metro de São Paulo é do Estado, mas ele só se aplica a capital."
859.0,867.0,"Enfim, se essa criaram uma zona especial, um distrito especial, como o caso, por exemplo, da cidade do México,"
867.0,874.0,"se não seria aplicável aos casos de Rio de Janeiro e São Paulo, por exemplo."
875.0,882.0,"E ainda em outras notícias da Indonésia, meu caro Matias, além da transferência de capital,"
882.0,893.0,essa semana começaram protestos contra uma nova lei eleitoral. As autoridades indonésias alteraram a lei eleitoral
893.0,904.0,para as próximas eleições locais. E agora tem uma queda de braço entre o Parlamento que aprovou essas mudanças
904.0,912.0,"e a Suprema Corte, que vai julgar essas mudanças, são constitucionais ou não."
913.0,926.0,Por que a própria Suprema Corte disse que a ideia de Cota mínima para os partidos era inconstitucional.
926.0,935.0,"Por que assim, por o Partido ter um candidato para aqui é uma analogia, mas pensa no seguinte,"
935.0,942.0,"por o Partido poder ter um candidato a deputado federal, ele tem que ter um mínimo de deputados estaduais,"
942.0,948.0,"eu estou fazendo uma analogia aqui, bem se implora. E a Suprema Corte falou não, isso é inconstitucional."
948.0,953.0,"Só que o Parlamento foi lá, falou, não, em constitucional nada, vamos botar isso em vigor."
953.0,963.0,"E agora, esta é a queda de braço e as pessoas estão se manifestando na rua firmando que o Parlamento quer a manutenção dessa lei"
963.0,971.0,para a manutenção dos principais partidos e das principais forças políticas e impedir uma possível renovação de quadros políticos.
971.0,978.0,"Ainda em relação a Indonésia, nessa semana, o primeiro ministro australiano, o Antoneo Banesi,"
978.0,984.0,"se encontrou com o ministro da Defesa Indonésio e Presidente Eleito, o general pra Bôdo Subianto,"
984.0,991.0,"que não pode entrar nos Estados Unidos, por seu envolvimento por crimes de guerra cometidos contra a população de Morens,"
991.0,998.0,e assinaram um acordo de cooperação de segurança.
998.0,1005.0,"E depois vem a Austrália, querê bancar a migona do Timorleste, tenta roubar lá a Rubanão,"
1005.0,1012.0,"mudar numa apã a fronteira marítima por causa dos campos de gas, agora sim nesse acordo de segurança canelonés,"
1012.0,1018.0,"que obviamente é mirando na China e falando em China, meu carmatias."
1018.0,1024.0,"Essa semana tivemos eleições para o Parlamento da nossa querida Kiribati,"
1024.0,1033.0,"e novamente qual é o debate no país, uma candidatura pro Estados Unidos e uma candidatura pro China."
1033.0,1039.0,"Tivemos os dois turnos das eleições parlamentares, já o segundo turno foi no último dia 19,"
1039.0,1045.0,"ainda não temos resultados provisores, e lembrando que Kiribati, inclusive,"
1045.0,1052.0,"é um país que recentemente cortou, alguns anos atrás, cortou suas relações que o Taiwan devia"
1052.0,1057.0,"dessa aproximação com a China. E vamos relembrar, para os nossos ouvintes mais novos,"
1057.0,1063.0,"alguns podem pensar assim, pô, ela vai se escar falar de oceania de novo, não tem nada a ver,"
1063.0,1071.0,"e tal, Kiribati, se a gente pensar na zona econômica exclusiva do arquip..."
1071.0,1078.0,"Kiribati incite em 100 mil pessoas só, gente, mas se a gente pensar na zona econômica exclusiva do país,"
1078.0,1085.0,"nós estamos falando de um território maior do que a Argentina, para ser explorado em pesca,"
1085.0,1089.0,"recursos minerais, mineração no leito do mar e por aí vai."
1089.0,1095.0,"Notícia da Terça-Fera da Semana Passada de A13 de Agosto,"
1095.0,1102.0,ex-líder de grupo extremista é condenado por crimes de guerra em Uganda.
1102.0,1110.0,"Quem foi condenado foi o Tomas Coielo, ele estava enfrentando 78 acusações,"
1110.0,1119.0,"e ele foi condenado por 44 delas, incluindo assassinato, uso de violência sexual com uma arma de guerra,"
1119.0,1126.0,"tortura, pilhagem, sequestro e uso de crianças soldado,"
1126.0,1133.0,"ele que era um comandante no exército de resistência do Senhor, que ainda existe,"
1133.0,1137.0,"porém ele foi fundado ali no contexto da guerra civil de Uganda,"
1137.0,1147.0,"e é um grupo extremista cristão, era um grupo que pretendia destruir todas as heresias,"
1147.0,1152.0,"possíveis e tudo mais, é muito conhecido pelo uso de crianças soldado"
1152.0,1160.0,"e o seu comandante mais conhecido, que foi inclusive condenado como terrorista,"
1160.0,1166.0,"no âmbito do conselho de segurança da ONU, é o Joseph Coni,"
1166.0,1171.0,"muitas pessoas devem ser lembradas, aquelas campãs, na internet, sobre o Joseph Coni e tal,"
1171.0,1176.0,"e é importante mencionar que é o seguinte, o Joseph Coni se tornou uma espécie"
1176.0,1186.0,"por conta dessas campanhas na internet ali em 2012, muitas pessoas passaram a achar"
1186.0,1191.0,"que ele foi uma invenção, alguma coisa assim, porque eu não ter sido,"
1191.0,1196.0,"muitas pessoas realizaram campanhas fraude lentas para levantar dinheiro,"
1196.0,1201.0,"supostamente atender as crianças e Uganda e tal, mas ele não é uma invenção,"
1201.0,1205.0,"as pessoas usaram uma situação real para criar essa grande fraude,"
1205.0,1210.0,"e como se ele fosse o bispapão,"
1210.0,1215.0,"e ele existe, e ele é um cara, quando considerado, não terrorista,"
1215.0,1220.0,"extremista pelo conselho de segurança da ONU, líder do exército de resistência do Senhor."
1220.0,1226.0,"É que ele acabou, esse movimento viral, que ocorreu no começo da década passada,"
1226.0,1235.0,e tentou personificar no Coni uma situação de violência boa parte do continente africana.
1235.0,1239.0,"Isso. E é interessante você ter dito isso, Matias,"
1239.0,1244.0,"porque tem um filme acho, que eu sei que não é o Bisso of the Nation,"
1244.0,1248.0,"cuídris elba, e o Bisso of the Nation tem essa característica que é,"
1248.0,1251.0,"eles inúmenos especificam onde eles estão,"
1251.0,1254.0,"nenhum momento tem um nome de um país, o nome de uma região,"
1254.0,1259.0,"se você não assistisse esse filme assista, um filme pesado, mas assista."
1260.0,1268.0,"E o exército de resistência do Senhor também é referenciado no início de 007 Cassino Royale,"
1268.0,1272.0,também tem ali uma pequena referência.
1272.0,1277.0,"Enfim, voltando aqui, o Thomas Coelho foi condenado, então, em Uganda,"
1277.0,1282.0,só que tem uma outra discussão que qual foi a defesa dele?
1282.0,1287.0,"A defesa dizendo que ele também era uma vítima,"
1287.0,1293.0,"porque ele foi sequestrado pelo exército de resistência do Senhor aos 12 anos,"
1293.0,1298.0,"e a partir disso ele se tornou, ele foi crescendo na eraquia interna,"
1298.0,1302.0,a sua beliderença do profeta de Josef Conelli.
1302.0,1305.0,"Lembrando que o título de Josef Conelli, inclusive, era profeta."
1305.0,1311.0,"Então, é especulado que cerca de 60 mil crianças foram sequestradas"
1311.0,1317.0,durante esse conflito do fim dos anos 1980 até o fim da década passada.
1317.0,1323.0,"Bem, antes de passar para o próximo bloco, o Felipe tem um recado dos nossos parceiros."
1323.0,1329.0,"Então, meu caro Matias, a Lura, que é nossa parceira, a maior escola de tecnologia do país,"
1329.0,1333.0,"agora está oferecendo a emersão deve com GEMINI,"
1333.0,1337.0,para você começar a programar hoje com a Lura e o Google GEMINI.
1337.0,1343.0,"Serão cinco dias e merços com cinco aulas exclusivas e gratuitas,"
1343.0,1346.0,"desenvolvidas especialmente para você aprender programação,"
1346.0,1351.0,criar um projeto tradicional do seu portfólio e dar uma bigreia na sua carreira.
1351.0,1355.0,"Tudo isso com a didática da Lura, lives exclusivas, acesso a comunidade"
1355.0,1357.0,e apoio do time de instrutores.
1357.0,1363.0,"Então, faça sua inscrição gratuita, agora, antes que acabe o prazo."
1363.0,1366.0,"Como sempre, a gente agradece a Lura por apoiar o Chadrezerbal"
1366.0,1371.0,"e se você que dá um próximo passo na sua carreira e se matricular na Lura,"
1371.0,1375.0,"vocês também têm 15% de desconto com o nosso link,"
1375.0,1381.0,"que estará na descrição, lá no site, ou se preferirem a Lura.tv,"
1381.0,1385.0,"barra Chadrezerbal, Ifen e Merção sem acento, obviamente."
1385.0,1388.0,Ifen deve Ifen Google.
1388.0,1391.0,"O curso Imerção deve com GEMINI é gratuito,"
1391.0,1393.0,"relembrando o desconto,"
1393.0,1398.0,esse você quiser se matricular nos outros cursos da Lura com o nosso Cupon.
1398.0,1403.0,"Bem, agora vocês ficam com a Coluna Bertha, na qual o Felipe Tratarada,"
1403.0,1408.0,"a Convenção Democrática, além de observar o movimento das peças"
1408.0,1412.0,no sempre complicado tabuleiro do Oriente Médio.
1420.0,1423.0,Coluna Bertha.
1426.0,1430.0,"Bem, pessoal, a gente vai começar esse bloco com a Convenção Democrata,"
1430.0,1437.0,que oficializou a Câmara Harris como a candidata do Partido à Presidência.
1437.0,1441.0,"Lembrando que essa escolha, antes de tudo,"
1441.0,1445.0,"passou pelo fato de que com as indesistencia do Joe Biden,"
1445.0,1450.0,"ela era a única pessoa que, legalmente, podia continuar na campanha"
1450.0,1455.0,"e manter a grana, já acumulada das doações e tudo mais,"
1455.0,1458.0,todo esse contexto a gente já viu.
1458.0,1460.0,"Então era basicamente uma formalidade,"
1460.0,1464.0,era uma forma de eventos para formalizar ela como candidata.
1464.0,1471.0,"E claro, transmitir recados, transmitir uma imagem perante o público."
1471.0,1476.0,A primeira dessas imagens é isso que a gente vai tratar um pouquinho mais aqui.
1476.0,1486.0,"A primeira, o primeiro desses recados, foi que o início da Convenção do Partido Democrata"
1486.0,1492.0,serviu para ser uma espécie ali de a Poteose do Joe Biden.
1492.0,1496.0,"O Joe Biden, a gente já comentou aqui,"
1496.0,1500.0,ele não abandonou a sua busca por reeleição de bom grado.
1500.0,1503.0,"Ele teve que ser persuadido, pressionado para isso,"
1503.0,1507.0,lembrando que quando ele discursou no Salon Oval 24 de julho
1507.0,1510.0,"quando abriu mão da reeleição, ele frizou que ele acreditava"
1510.0,1514.0,que seu trabalho era merecedor de um segundo mandato.
1514.0,1519.0,"Então, para manter ali boas aparências, boa imagem,"
1519.0,1525.0,"para ele e para o partido, teve esse grande tom ali de muito obrigado."
1525.0,1528.0,Então teve lá cantos de muito obrigado.
1528.0,1533.0,"A primeira dama, a esposa dele falou, a filha do casal falou,"
1533.0,1537.0,"antes dele concluir o primeiro dia,"
1537.0,1543.0,então ele dizendo que ele deu o seu melhor para a América.
1543.0,1548.0,"Então, assim, foi dar uma Poteose digna para o Joe Biden"
1548.0,1554.0,para não ficar esse gostinho de que o partido que tirou ele da corrida.
1554.0,1559.0,Embora isso tenha um pequeno componente de verdade.
1559.0,1564.0,"Ele disse que só nos Estados Unidos, um garoto, gago de classe média,"
1564.0,1571.0,"de uma família humilde, poderia chegar à presidência do maior país do mundo e tal."
1571.0,1580.0,"Então, todo aquele discurso típico da sociedade dos Estados Unidos,"
1580.0,1585.0,"dos sonho americanos, e teve uma aparição surpresa, inclusive da Kamala Harris,"
1585.0,1592.0,"dizendo que por tudo que você fez, nós seremos eternamente gratos."
1592.0,1596.0,"Aleksandro Ocasso Cortés, deputada, que é uma,"
1596.0,1601.0,"dá-la mais a esquerda do partido, também agradeceu Joe Biden pela liderança."
1601.0,1606.0,"Então, o primeiro recado, o primeiro mensagem da convenção democrata foi essa."
1606.0,1610.0,Foi dar uma Poteose para o Joe Biden.
1610.0,1616.0,"A segunda mensagem da convenção, isso fica muito claro ali,"
1616.0,1621.0,"quando você vê o elenco de todo mundo que falou,"
1621.0,1630.0,"foi dar, transmitir a ideia de que o Partido Democrata inteiro está apoiando a Kamala Harris."
1630.0,1637.0,"Então, basicamente, com as todas as principais lideranças do Partido Democrata,"
1637.0,1643.0,"os principais nomes, do Partido Democrata, inclusive nomes históricos,"
1643.0,1647.0,participaram e falaram para endossar a Kamala Harris.
1647.0,1654.0,"Então, tivemos as lideranças mais a esquerda, como o Bernie Sanders,"
1654.0,1661.0,"como Ocasso Cortés, que eu mencionei, tivemos as lideranças tradicionais do Congresso,"
1661.0,1668.0,"como Elizabeth Warren, Nancy Pelosi, tivemos ex-presidentes, Bill Clinton."
1668.0,1673.0,"E eu já vou falar, obviamente, do Casal Obama,"
1673.0,1680.0,"mas, assim, basicamente, todas as principais figuras do Partido Democrata,"
1680.0,1684.0,"falaram, discursaram, tivemos um tempo no palco, um tempo no pôptu,"
1684.0,1690.0,"ou então alguma mensagem transmitida por vídeo para endossar,"
1690.0,1695.0,"para apoiar a Kamala Harris, dizer que confiam nela, que ela vai liderar,"
1695.0,1700.0,"que ela é voltada para classe média, que ela vai olhar para os mais pobres e tudo mais."
1700.0,1706.0,"Se a gente olhar para os últimos presidenciáveis pelo Partido Democrata,"
1706.0,1713.0,"que foram especulados ou que, de fato, chegaram a cerca de dados nas primárias,"
1713.0,1722.0,"basicamente, todo mundo está esteve presente para endossar a Kamala Harris ali."
1722.0,1727.0,"A Grete Whitman, governadora de Michigan, tudo mais."
1727.0,1734.0,"O Dio Shapiro, que também era especulado para ser um possível presidenciável,"
1734.0,1740.0,"ou então vice da Kamala Harris, também falou, tivemos celebridades,"
1740.0,1745.0,"também, como a Oprah, o Steph Curry, então a ideia é isso,"
1745.0,1750.0,todo mundo está apoiando a Kamala Harris.
1750.0,1758.0,"O terceiro recado foram algumas palavras, alguns esloganos,"
1758.0,1761.0,e dois deles eram os mais destacados.
1761.0,1768.0,"Hopes, esperança, então a Kamala Harris, a esperança, a Kamala Harris,"
1768.0,1771.0,"a esperança da melhoria dos Estados Unidos, a esperança de derrotar um tono de Trump,"
1771.0,1776.0,"a esperança de impedir um retorno do tono de Trump,"
1776.0,1779.0,e aí eu já vou falar um pouquinho mais também sobre isso.
1780.0,1785.0,"E a outra era Joy, a alegria, felicidade, todo mundo para cima,"
1785.0,1790.0,"então eu teve show da pink, especulavam se até aparecendo a Beyoncé,"
1790.0,1794.0,"até porque a música, da campanha autorizada pela Beyoncé,"
1794.0,1799.0,"é uma música do Beyoncé, Friedham, então Hop e Joy,"
1799.0,1806.0,"a esperança e alegria, e o outro lado é a ameaça, é o sombril,"
1806.0,1812.0,"é o autoritário, é o problema, eles são a esperança e alegria,"
1812.0,1816.0,e o Trump é todo o contrário.
1816.0,1825.0,"Outra mensagem da convenção, e essa fica muito clara no início dela,"
1825.0,1835.0,"na abertura dela, basicamente todas as primeiras dez pessoas que participaram,"
1835.0,1842.0,"que fizeram declarações e tudo mais, foram pessoas não-brancas,"
1842.0,1847.0,"a maioria delas pessoas negras, mas também a Penny Flanagan,"
1847.0,1851.0,"que é vice-governadora de Minnesota, que é indígena."
1851.0,1863.0,"E além dessas pessoas falando, nós também tivemos um homenagem em vídeo"
1863.0,1867.0,"ao pastor de S.D. Exham, que foi o primeiro candidato negro,"
1867.0,1870.0,"uma primária presidencial da história dos Estados Unidos,"
1870.0,1872.0,"ele estava presente, ele estava numa cadeira de rodas,"
1872.0,1876.0,"ele já está com idade um pouco mais avançada, mas foi super apalhudido,"
1876.0,1880.0,"e no vídeo também foi homenageada a Shelet Newsom,"
1880.0,1883.0,a primeira mulher negra da história do Congresso dos Estados Unidos.
1883.0,1890.0,"Então essa abertura com pessoas não-brancas, homens e mulheres,"
1890.0,1894.0,"negros indígenas, homenagens, o primeiro candidato negro,"
1894.0,1897.0,"uma menaja primeira mulher negra na história do Congresso,"
1897.0,1902.0,"deixa muito claro que a pauta da representatividade,"
1902.0,1907.0,"abordagem demográfica, vai ser muito importante pelo menos na campanha da Camela Reus."
1907.0,1910.0,"E é uma coisa que a gente falava aqui no Chador Iserbal,"
1910.0,1915.0,"nas eleições passadas, que a escolha da Camela Reus era uma escolha muito óbvia,"
1915.0,1918.0,"a gente falava disso antes dela ser efetivamente escolhida,"
1918.0,1922.0,porque ela equilibrava o Joe Biden em um aspecto demográfico.
1922.0,1925.0,"Joe Biden é um homem branco, tradicionalmente da política,"
1925.0,1928.0,"não política muitos anos, da terceiridade."
1928.0,1932.0,"Ela é uma mulher não branca, filha de imigrantes,"
1932.0,1935.0,"filha de homem negro, de uma mulher indiana,"
1935.0,1941.0,"então a abordagem demográfica da campanha ficou muito clara,"
1941.0,1944.0,especialmente nesse início.
1944.0,1949.0,"Eu não estou dizendo que o Jesse Jackson não merecia um homenage,"
1949.0,1954.0,"Jesse Jackson é uma das principais figuras do movimento dos direitos civis,"
1954.0,1956.0,"dos Estados Unidos e Pós-Direitos civis,"
1956.0,1959.0,"uma das principais figuras Pós-Direitos civis também,"
1959.0,1968.0,mas que isso foi colocado numa embalagem de campanha eleitoral.
1968.0,1973.0,"E aí meus caros ouvinhos, nós temos então,"
1973.0,1978.0,"representatividade, esperança, alegria,"
1978.0,1985.0,"a ideia dos principais figuras do Partido Democrato Estarem apoiando a Câmara Harris,"
1985.0,1990.0,"quem melhor para simbolizar tudo isso,"
1990.0,1993.0,"do quem melhor isso no plural, do que o Casal Obama."
1993.0,1998.0,"E aí isso, para mim, tanto que isso foi tema da minha coluna no Estadão,"
1998.0,2005.0,"isso para mim foi o aspecto talvez mais gritante dessa convenção,"
2005.0,2008.0,que foi tanto a Michel Obama.
2008.0,2015.0,"Quanto Barack Obama falou depois da Michel, eles um giren,"
2015.0,2018.0,"os expressões no texto, e vou usar aqui também,"
2018.0,2024.0,"foi uma basicamente uma unção, eles um giren a Câmara Harris, como olha só,"
2024.0,2026.0,essa é a nossa candidata.
2026.0,2031.0,Ela que representa tudo isso que estamos falando.
2031.0,2037.0,"Também louvaram o Joe Biden como um estadista que soube hora de se retirar,"
2037.0,2040.0,"até porque o Barack Obama, muito provavelmente,"
2040.0,2044.0,"foi a pessoa decisiva para convencer o Joe Biden,"
2044.0,2050.0,"a se afastar da tentativa de reeleição, a abandonar a tentativa de reeleição."
2050.0,2055.0,"Então foi uma verdadeira unção da Câmara Harris pelo Casal Obama,"
2055.0,2059.0,"obviamente eles foram muito bem applaudidos, os dois,"
2059.0,2065.0,"falam assim muito bem público, eu tenho anos falando em público,"
2065.0,2072.0,"dando aulas falando o podcast, eu tenho ali o consigo falar em público,"
