start_segment,end_segment,text
865.0,882.0,"E eles conquistaram 159 cadeiras, no caso são 225, ou seja, mais de dois terços, e 61,5% do voto popular, meu carmatismo. Isso é um número enorme para uma eleição legislativa."
883.0,905.0,"O comparecimento eleitoral foi de cerca de 69%, 7% a menos do que no pleito anterior, e em segundo lugar, com 40 a centros, ficou um partido de centro, que vai ser a principal oposição de sejam a política do Sirilanca, espelha um pouco o sistema político britânico."
906.0,921.0,"O maior partido que não está no governo é a liderança da oposição. Agora, curioso que o partido da frente popular do Sirilanca, que é o partido..."
921.0,923.0,Mas fala a Chega ou cabinet também?
924.0,936.0,"Não sei, boa pergunta, mas eu sinceramente não sei, que ao partido conservador dos irmãos Raja Paxa ficou com três cadeiras e três por cento dos votos."
936.0,952.0,"Eles perderam, gente, 142 a centros, e isso significa 55% dos votos a menos do que antes. É uma derrota esmagadora da família mais tradicional da polícia."
953.0,970.0,"Ainda no Oceno Indico, meu caro Matias, também tivemos eleições nas ilhas Maurício. É uma abraço a todos nós o ouvintes mais Maurício."
971.0,988.0,"E a oposição do partido trabalhista, ou seja, o partido de esquerda do país, ficou com 61% dos votos, então com que sou 60% das 62 cadeiras,"
989.0,994.0,"já que pela distribuição nos estritos, teve essa vitória, então, avassaladora da oposição."
994.0,1009.0,"E ainda no Oceno Indico, no Paquistão, no último mês, 1.8 milhão de pessoas foram hospitalizadas devido à poluição."
1010.0,1019.0,"As escolas tiveram que parasalas, tiveram os feriados, então assim, e vem gente dizer que não, que está tudo bem, que não tem nada acontecendo."
1019.0,1031.0,"Também na quinta-feira retrasada, Human Rights Watch denuncia que Israel comete crime de guerra e limpeza étnica em Gaza."
1032.0,1042.0,"Essa denuncia veio da Human Rights Watch, que é uma das mais respeitadas organizações do ramo, que lida com direitos humanos,"
1042.0,1057.0,"e eles não utilizaram o termo genocídio, porém, eles afirman que as ações esraelenses congruem para a definição de limpeza étnica,"
1058.0,1063.0,e que está ocorrendo uma transferência forçada de população.
1063.0,1075.0,"O relatório tem 154 páginas, e pode ser, obviamente, baixado e lido por qualquer um que se interessar."
1075.0,1085.0,"Falando ainda de Gaza, o príncipe da coroa herdeiro do trono e na prática mandatário da raba saudita, Morrame do Bim Salman,"
1086.0,1094.0,"ele cedeou, R.A.C.O. a CUPLA CONJUNTA da Liga Árab, da Organização de Cooperation Eslâmica,"
1094.0,1102.0,e ele rejeitou categoricamente o genocídio cometido por Israel na faixa de Gaza.
1102.0,1107.0,"Lembrando que são conjuntos separados, mas que tem uma grande zona de intersecção."
1107.0,1113.0,"Isso, das duas organizações, e que não é a primeira reunião conjunta que eles fazem desde o dia-ci de outubro."
1113.0,1120.0,"Essa declaração é interessante porque a primeira vez que a raba saudita via ele ou são ministérios de relação a esteriores,"
1120.0,1125.0,usa o termo genocídio para se referir ao que está ocorrendo em Gaza.
1125.0,1133.0,E o que pode comprometer ainda mais aquela possível normalização de relações entre a raba saudita e Israel.
1134.0,1141.0,O Papa Francisco disse também essa semana que as alegações de genocídio em Gaza
1141.0,1151.0,precisam ser investigada cuidadosamente para determinar se encaixa nessa definição formulada por juristas
1151.0,1159.0,e que acima disso tudo a uma fome que atinge nossos irmãos e irmãs palestinos
1159.0,1164.0,e a necessidade de entrada de ajuda no território.
1164.0,1170.0,"O Harats, como os principais jornais relenses e o principal de uma linha editorial à esquerda,"
1170.0,1180.0,"público editorial no último dia 10 chamado a limpeza étnica de Netaniarro em Gaza, está aí para o mundo inteiro ver."
1180.0,1184.0,"Então, o Harats usou esse termo no editorial."
1184.0,1191.0,"Essas quatro notícias em seguida, Ruma Wright's Watch, em preença do próprio Israel,"
1191.0,1198.0,"o líder da raba saudita e o Papa Francisco, das retas do que o Papa Francisco não tem nenhuma divisão de tanques,"
1198.0,1205.0,"como diz o caoso, uma vez o Papa teria condenado as ações suviéticas e o Stalin,"
1205.0,1209.0,"Résalenda, pera um toascentar, mas quantas divisões o Papa tem?"
1209.0,1215.0,"O Papa não tem obviamente nenhum hard power, porém é uma das figuras talvez de mais soft power de plomacia mundial."
1215.0,1223.0,"Então, assim, são quatro notícias em seguida que mostram como o governo Netaniarro"
1223.0,1229.0,"ele aposta todas as fichas do governo Trump, porque eles estão encerralados pelo resto do mundo,"
1229.0,1235.0,"porém apenas os Estados Unidos importam. Então, vamos esperar o governo Trump e a gente vai falar do gabinete Trump,"
1235.0,1244.0,"outras notícias ligadas à Gaza, meu caro Matias, nós tivemos ataques aéreos esreileenses contra a região de Beitala Ria,"
1244.0,1255.0,"que deixaram pelo menos 50 pessoas mortas, e tivemos também ataques aéreos que teriam matado um dos líderes da girada"
1255.0,1266.0,"de Slâmica Palestina, o Muhammed Abu Sakil, as forças esreileenses afirmaram que ele foi morto em um outro ataque."
1266.0,1277.0,Já o próprio Hamas afirmou que 20 palestinos foram mortos numa operação do Hamas contra gangues que estavam saqueando
1277.0,1285.0,"com boios de ajuda humanitária. Essas gangues formadas por palestinos dentro de Gaza, essa nota é do próprio Hamas."
1285.0,1292.0,"Porém, o Hamas sofreu dois possíveis revéssis na sua representação internacional esta semana,"
1292.0,1302.0,"porque o governo dos Estados Unidos viu o departamento de Estado, já teria comunicado com a Turquia por canais de diplomacia,"
1302.0,1311.0,"que a Turquia está com relações muito próximas, está legitimando demais o Hamas, digamos assim,"
1311.0,1320.0,"e que isso não está sendo bem visto, e o Qatar disse que não vai mais sediar as conversas entre Hamas e Israel,"
1320.0,1327.0,afirmando que não há boa vontade de se encerrar de nenhum dos dois participantes.
1328.0,1336.0,"Na prática, isso pode significar uma eventual expulsão do escritório do Hamas no Qatar, que é o escritório internacional do Hamas."
1336.0,1339.0,"Já tem mais de décadas isso, duas décadas isso."
1339.0,1348.0,"O governo Netanyarro disse que palestinos que entregaram, que contribuírem para a salvação de refém, para o resgate de refém,"
1348.0,1360.0,"ele ofereceu uma recompensa de 5 milhões de dólares por cada refém resgatado, então ele quer fornecer incentivos para que palestinos que estejam mantendo,"
1360.0,1366.0,ou colaborando para manter esredenses como refém entregar essas pessoas.
1366.0,1375.0,"E notícia de hoje, quarta-feira de avinte, tivemos mais uma tentativa, mais uma resolução que pedia por uma tregua imediata em Gaza,"
1376.0,1381.0,sendo vetada pelos Estados Unidos no Conselho de Segurança da ONU.
1382.0,1388.0,"E antes de passar, pro próximo bloco, Felipe tem um recado dos nossos parceiros da Alura."
1388.0,1395.0,"Exatamente, meu caro Matias, e preste bem atenção nesse recado, especialmente dependendo da data que você talvim."
1396.0,1404.0,"A Alura, a maior escola de tecnologia do país, ela poxa de reserval, participou em possibilitar a nossa cobertura do G20,"
1404.0,1408.0,"e nós temos dois recados, já que não teve programa semana passada."
1408.0,1419.0,"Então, o seguinte, se você tiver ouvido esse programa logo que ele saiu até o dia 24 de novembro, vai se inscrever agora na lista VIP da Black Friday da Alura."
1420.0,1429.0,"Você se inscreve de forma gratuita, e aí recebe as novidades em primeira mão, e vai ter acesso a bonos exclusivos para impulsionar sua carreira."
1429.0,1437.0,É a melhor forma de ficar por dentro de tudo que vai rolar na Black Friday da Alura e não perder nenhuma oportunidade.
1437.0,1446.0,"Agora, se você tiver ouvido esse programa entre os dias 24 e 29 de novembro, você vai direto conferir a Black Friday da Alura,"
1446.0,1455.0,"que é o maior desconto do ano, até 50% de desconto na sua matrícula, uma oferta com tempo limitado."
1455.0,1463.0,"E se você fizer matrícula durante a semana da Black Friday, você garante até 50% de desconto para aproveitar tudo o calor oferece."
1463.0,1474.0,"Vamos lembrar que, com uma única matrícula, você tem acesso a todos os cursos, programação, frontend, data science, mobile, inteligência artificial, inovação, gestão,"
1474.0,1492.0,"e os descontos estarão disponíveis nos planos, plus, pro e ultra, e só durante a Black Friday, vocês vão poder aproveitar os planos de 24 meses, que significa mais tempo de estudo, mais conteúdo, mais cursos, pagando menos."
1492.0,1502.0,"Então, obrigado à Alura, valeu a Alura por apoiar o Chadrizer Ball, e confiram o nosso link lá no site ou nas redes sociais."
1502.0,1507.0,"Felipe, eu acho que são os programas mais atípicos que a gente já gravou."
1507.0,1518.0,"Por isso é um especial do G20, então é o seguinte, pessoal, nós realizamos no total 9 entrevistas no Rio de Janeiro."
1518.0,1531.0,"Sim, vocês ouviram direito 9 entrevistas. Então, a gente vai ouvir uma conversa com Antônio Mariano, coordenador especial de alações transicionais e cooperação da prefeitura do Rio, que é uma tia participamos,"
1531.0,1544.0,"depois, gente, eu e uma tia, a gente conversou com o vice-prefeito de Brampton no Canadá, que é, pessoal, a cidade com maior proporção de pessoas do Sudá-Asia."
1544.0,1553.0,"Então, a gente conversou sobre 6, a gente conversou sobre relações com a Índia, conversando sobre transporte público, o Matias School apentando do Morista, que ele adora, tá?"
1553.0,1560.0,"O Inoff foi o mais legal, porque o Matias e o Prefeit Singh viraram best friends."
1560.0,1570.0,"Aí conversamos com o Prefeito de Helsinki, capital da Finlandia, sobre migração, clima guerra na Rússia, e a Prefeita de Scope, capital da Macedona do Norte,"
1570.0,1579.0,"que a gente conversou que foi uma meia hora, de conversa por aí, recebeu a gente de braço aberto, e essas conversos foram no âmbito do O20,"
1579.0,1592.0,"que é o evento que reúne a cidades antes do G20, e falou de questões climáticas, questões migratórias, de para de plomacia, ou seja, do papel de plomático com as cidades,"
1592.0,1605.0,"nós tivemos o comunicado final, que teve a cerimônia com o Lula, o Bóriti, o Eduardo Pais, e agora, para expandir, por exemplo, o acesso da cidades aos bancos de fomento internacionales."
1605.0,1615.0,"Aí conversamos com a Prefeita de Novor Leans, a Latóia Cantrel, e a Luciana Costa, diretor a de infraestrutura, transicina e energética e mudança climática do BNDS."
1615.0,1631.0,"Aí se espalha e fala, o que tem a ver? A Latóia Cantrel falou sobre reconstrução da cidade post-catrina, e a Luciana Costa falou da reconstrução do Grande do Sul, e ambas falaram de medidas sobre mudanças climáticas,"
1631.0,1642.0,"eventos climáticos extremos. Aí conversamos rapidamente, porque ele estava super corrigo com o Charaf Armimerde, que é o Sherpa da Unesco pro G20."
1642.0,1646.0,"Estou na Cúpula, e no Calnesco, uma dos organizações participa do G20."
1647.0,1659.0,"Aí depois, vai ter uma coluna aberta com o Dr. Jarba Zbarbosa, diretor geral da Organização Panamérica de Saúde, e a gente conversou sobre vacinas,"
1659.0,1675.0,"conversamos sobre sarampo, ou seja, combate ao sarampo, conversamos sobre ligação entre a saúde pública e pobreza, e a irmã não abraço pro João Ricardo Viegas, nosso ouvinte, e pro Luis Sardemberg, que teve que ficar me aguentando lá."
1675.0,1686.0,"E, finalmente, uma conversa com o nosso queridíssimo Lucas Padilha, secretário municipal da Casa Civil da Prefeitura do Rio, e presidente do Comitérrio G20."
1686.0,1700.0,"Então, a gente vai falar da Organização do G20 das Reformas, de como foi tudo isso. Então, se vocês vão ter bastidores, vão vir lideranças políticas, não vai ter a vinheta toda hora, e infelizmente de novo, a gente vai ter que usar vosso por inteligência artificial,"
1700.0,1730.0,e a gente vai ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter
1730.0,1754.28,que ter que ter ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter que ter le生оч o direkte de cont Harvard
1754.28,1758.86,"Só estamos aqui com o António Mariano das Relações Nacionales da Prefeitura do Rio de Janeiro,"
1758.86,1764.52,"Chéropa para o 20, também com o nosso Felipe Munís, que você já ouvir o nome dele aqui no programa."
1764.52,1773.28,"E primeiro agradecer pelo seu tempo, António, começar com a pergunta um pouco mais de dática para os"
1773.28,1779.64,aos Units. O que é que é para a diplomacia? Porque essa é uma palavra que muitas pessoas não
1779.64,1785.54,"conhecem, e aqui a gente está no 20, no evento justamente para debater cidades de"
1785.54,1790.64,clama-se no nível das cidades. Então o que é para a diplomacia? O que é como você explicaria
1790.64,1799.64,"esse conceito? E a sua função na Prefeitura do Rio de Janeiro, no gabinete do Prefeitura do País?"
1799.64,1805.64,"Bom, primeiro lugar, Felipe, mantis, obrigado que pelo convite, é um prazer, não está falando com vocês hoje."
1805.64,1813.64,"Vamos lá, para a diplomacia é a diplomacia dos entes subnacionais, dos estados ou províncias,"
1813.64,1821.64,"departamentos, depende do país e das cidades dos milicípios. Curiosamente a para a diplomacia é"
1821.64,1828.64,"muito mais forte, a nível local, a nível das cidades do que a nível regional dos estados."
1828.64,1833.64,Tanto é que existem muito mais redes de cidades no mundo do que redes de estados.
1833.64,1839.64,"O estado do Rio de Janeiro, por exemplo, faz parte de, posso ter enganado, mas de 5, 6, 7 redes."
1839.64,1846.64,"A Prefeitura do Rio faz parte de quase 40 redes diferentes. E de vez mais diversas temas,"
1846.64,1851.64,"a gente tem a CGLU, que é uma rede muito grande, a maior rede de cidades do mundo,"
1851.64,1856.64,"só mais de 5 mil municípios que fazem parte dela, inclusive é uma das provocadoras,"
1856.64,1863.64,"mas as convíncias aqui do U20, junto com a C40, e esse GGLU é uma rede ampla."
1863.64,1871.64,"E a C40, que é nossa outra convínere, é uma rede focado em questões primáticas de sustentabilidade,"
1871.64,1877.64,"não ela, não trata de turismo, por exemplo. Então, enquanto outras redes podem tratar só de turismo,"
1877.64,1883.64,"outras redes podem tratar só de transporte. Então, a para a diplomacia é a diplomacia"
1883.64,1891.64,"da decisente subnacionais, dos estados e da cidade, mas com a cidade curiosa que é muito mais forte em nível local."
1891.64,1896.64,"E sobre as suas funções, assim, cotidiana, saindo do U20."
1896.64,1902.64,"Quer dizer, é muito difícil, porque o seu cotidiano foi tomado pelo 20, pelo G20 nos últimos meses."
1902.64,1910.64,"Mas como seria seu cotidiano dessa para de diplomacia, o que um, em santo nosso 20,"
1910.64,1915.64,"o que ele vai fazer de para de diplomacia, o que se envolve?"
1915.64,1922.64,"Então, o Rio de Janeiro é uma cidade, historicamente internacionalizada,"
1922.64,1925.64,"é uma cidade que se vem de pro mundo, que está aí de força."
1925.64,1933.64,"Sim, vamos captar do Brasil por muitos anos, capital, única cidade, capital de império europeu fora de Europa."
1933.64,1940.64,"Então, ela tem essa vocação, essa característica. Então, o nosso trabalho aqui, ele é tão, tanto,"
1940.64,1948.64,"quanto mais ardo, né, do que, em outras cidades, por exemplo, a gente tem uma equipe um pouco maior, do que outras cidades."
1948.64,1955.64,"E o nosso trabalho, ele consiste a gente dividido, eu vou explicar melhor como é que funciona a CERIC,"
1955.64,1959.64,"coordenador e especial de relações internacionais com operação, o que é a nosso ógua,"
1959.64,1964.64,"para explicar como é que funciona melhor. A gente é dividido em dois, em dois duas partes,"
1964.64,1967.64,uma parte bilateral e a parte multilateral.
1967.64,1973.64,"A parte bilateral, que inclusive o Felipe está aqui me acompanhando, é no assessor e faz parte,"
1973.64,1979.64,"ela fica responsável, basicamente, pela relação com as representações diplomáticas."
1979.64,1984.64,"Então, com os consulados responsáveis pelo Rio de Janeiro e quais embaixadas,"
1984.64,1988.64,"geralmente, claro, com os consulados, as embaixadas são mais envelas nacional,"
1988.64,1993.64,"mas, de vez em quando também pela magnitude do Rio de Janeiro, pela importância da nossa cidade,"
1993.64,1997.64,tem alguns embaixadores que nos procuram com alguma frequência.
1997.64,2006.64,"Fica responsável por isso. E os consulados, eles têm muito interesse na troca de experiências culturais,"
2006.64,2013.64,"sociais, na troca econômica, então, trazer missões comerciais pro Rio de Janeiro, pro Brasil,"
2013.64,2018.64,"agora no final do mês de novembro, por exemplo, a gente vai receber a missão comercial belga."
2018.64,2026.64,"Vem, inclusive, a princesa belga, fazer parte da missão comercial que vai trazinhar entre risos e um Paulo."
2026.64,2033.64,"Então, tudo isso faz parte da parada de clonacia, que dentro da serique, dentro da área de bila teral."
2033.64,2038.64,"A gente faz ponte dentro da prefeitura com outros órgãos, os centros de operações,"
2038.64,2043.64,"por exemplo, acho que é o maior case de sucesso que a gente pode ter hoje na prefeitura."
2043.64,2050.64,"Muitos cidades no mundo nos procuram, falando, eu quero conhecer os seus santos operações, porque ele é único."
2050.64,2053.64,"E não é porque eu sou barris, não?"
2053.64,2059.64,"De fato, o nosso cor, o centro de operações do Rio, ele é único."
2059.64,2066.64,"Existem centros de operações que são focados, só em segurança, só em sustentabilidade, só entre esporte."
2066.64,2073.64,"O nosso olhar barca, os três entes federativos, todas as concessionárias de serviço, todos os órgãos da prefeitura."
2073.64,2080.64,"Então, a gente faz essa ponte muitas vezes, por meio das representações diplomáticas, para ir em conhecer o cor."
2080.64,2091.64,"E o conso, o adido, o céu al, o secretário de transporte da cidade de XPTO, vem pro Rio de Janeiro, a gente leva no cor,"
2091.64,2095.64,"a apresenta junto com a equipe do cor, claro, que são eles, são os anfictriões."
