start_segment,end_segment,text
795.0,802.0,"É, então, mas não é que, por exemplo, você vai numa cantina italiana, vou dar uma dica por nosso vídeo."
802.0,812.0,"Se um dia se forando uma cantina grande italiana, eu quero esse macarrão aqui. E o garçom vira e fala assim, não, porque você não pede esse molho aqui, ele é mais interessante,"
812.0,823.0,"é porque esse molho está dando sopa na cozinha, ele é o que precisa de destino pra ele. Aqui em São Paulo que tem muito o resultado de italiano, é uma coisa que você aprende meio cedo."
823.0,825.0,"Então, assim, é..."
825.0,830.0,"É comendo o Nellos, que é a depto do Slow Food."
830.0,837.0,Eu lembrei agora de... Roberto Avalone fazendo...
837.0,840.0,"E o traturía, Lellis, exatamente."
840.0,845.0,"Mas, então, assim, o Trump, ele terra que a gente gosta de festfude porque ele é cheio homofóbico."
845.0,848.0,"E aí, por coincidência, essa semana..."
848.0,851.0,E porque ele não gosta muito de comida de imigrante também.
851.0,855.0,"Não, porque ele adora comida mexicana, ele adora tacos."
856.0,863.0,"Mas, mas, foi bom. Mas essa semana tivemos um surto de ecoli, por conta do McDonald's,"
863.0,870.0,"em 10 estados do meu estes dos Estados Unidos, segundo o CDC, matéria da BBC, tá, gente?"
870.0,877.0,"Provelmente, o surto de ecoli veio das cebolas do McDonald's usada nessa região."
877.0,880.0,"Mas, então, assim, foi ironia."
880.0,887.0,"E o Obama, tem participado de comícios da Câmara Harris,"
887.0,891.0,ele deu uma ofinetada nisso dizendo que a Câmara realmente...
891.0,895.0,"Ela foi criada uma família de classe média e realmente trabalhou no McDonald's,"
895.0,897.0,quando estava pagando pela sua faculdade.
897.0,902.0,Não apenas fingiu trabalhar no McDonald's quando ele estava fechado.
902.0,906.0,"E ainda em Obama, o Eminem participou do comício."
907.0,909.0,"Indetróide, justamente."
909.0,912.0,E o Obama mandou um Luzer Self.
912.0,921.0,"É, só que o nosso ouvinte, o Pedro Coetcunha, lembrou que tem um verso em Luzer Self,"
921.0,927.0,"música tema do filme H. Maya, que é mais espécie de autobiografia do Eminem."
928.0,933.0,"Eu sou nervos, mas na música, eu luto e rado."
933.0,937.0,"Para trocar bombas, mas eu me esqueci de um forgetting."
937.0,942.0,É que na música são as bombas... são as rimas.
942.0,946.0,"São as rimas, mas realmente é uma..."
946.0,949.0,"Podia escolher melhor, talvez."
949.0,950.0,E...
950.0,953.0,"Todas as outras músicas do Eminem falam da mãe, né?"
954.0,957.0,"Ou fala da mãe, ou fala da Cristina Guileira..."
957.0,959.0,Ou é disso?
959.0,960.0,"Pois é, é."
960.0,963.0,"E todo mundo já ouvi o Luzer Self,"
963.0,966.0,porque é a música número 1 da motivação.
966.0,968.0,Aquela guitarra no começo e tá.
968.0,973.0,"E ainda nas eleições, o John Kelly,"
973.0,976.0,"este chefe de gabinete do Nord Trump,"
976.0,979.0,foi chefe de gabinete entre Juli de 2017 e de 2019.
979.0,981.0,"Ele também entrevista New York Times,"
981.0,986.0,dizendo que o Trump é fascista e que o Trump consumava
986.0,991.0,dizer que gostaria que os seus generais fossem leais como de Hitler.
991.0,995.0,"E assim, esse é o tipo de acusação que se vier"
995.0,999.0,"uma demografia completamente anti-Trump, tem um impacto."
999.0,1003.0,"Mas assim, nós temos aqui o ex-chefe de gabinete deles,"
1003.0,1006.0,dizendo claramente que o Trump é um fascista.
1006.0,1010.0,E que supostamente fazia esses elogios
1010.0,1012.0,a Adolf Hitler.
1012.0,1015.0,"E a Câmara Harris, obviamente,"
1015.0,1020.0,está usando bastante essas declarações na sua campanha.
1020.0,1024.0,"Falando em campanha eleitoral e bilionários,"
1024.0,1029.0,o Bill Gates disse para amigos que doou 50 milhões de dólares
1029.0,1033.0,para a campanha da Câmara Harris.
1033.0,1037.0,"Enquanto isso, o Elon Musk, o quico dos foguets,"
1037.0,1042.0,disse que vai sortear um milhão de dólares para os eleitores
1042.0,1046.0,que assinarem a petição pro Trump dele.
1046.0,1050.0,E o América Peck.
1050.0,1054.0,"E o Departamento de Justiça dos Estados Unidos,"
1054.0,1060.0,enviou uma notificação dizendo que essa prática pode ser ilegal
1060.0,1064.0,e pode configurar compra de votos.
1064.0,1067.0,Avar.
1067.0,1073.0,Mas imagina ser um olhgar carrusso fazendo a mesma coisa.
1073.0,1076.0,"Mas ele não é ruso, sou uma fricada."
1076.0,1079.0,Só imagina.
1079.0,1084.0,"Segundo uma pesquisa publicada na mídia dos Estados Unidos,"
1084.0,1091.0,72% da população do país se preocupa com a violência eleitoral.
1091.0,1096.0,"E o dono de Trump também, essa semana,"
1096.0,1101.0,"acusou formalmente, aí não é uma acusação verbal apenas."
1101.0,1106.0,"Tem uma acusação formal, um processo na Comissão Eleitoral Federal,"
1106.0,1112.0,"coacampando o dono de Trump, acusando o Partido Trabalista Britânico"
1112.0,1118.0,"de interferência estrangeira em prol da Câmara Harris,"
1118.0,1127.0,"já que o primeiro ministro do Reino Unido, o Carrie Stammer,"
1127.0,1132.0,fez elogios a ela e teria conversado com integrantes da campanha.
1132.0,1141.0,"O governo britânico, por sua vez, argumenta que essas conversas"
1141.0,1144.0,"com integrantes da campanha, Camila Harris, foram porque essas pessoas"
1144.0,1147.0,"são tanto da campanha, mas quanto também do gabinete da atualidade,"
1147.0,1150.0,o gabinete da atual vice-presidente.
1150.0,1155.0,"Porém, aí publicaram um print de uma assessora do Partido Trabalista,"
1155.0,1163.0,"chamada Sofia Patel, que ela oferece vagas para viagens,"
1163.0,1167.0,"para os Estados Unidos, para Carolina no Norte,"
1167.0,1173.0,"levada a Penseuvânea e Virgínia, e para quem quiser ir aos"
1173.0,1179.0,Stephen bis Auto Ground State as vezes.
1179.0,1183.0,"Então, isso configuraria uma ideia de mandar pessoas para fazer a campanha"
1183.0,1186.0,"da Câmara Harris. Então, é uma acusação repita."
1186.0,1190.0,"Ou seja, uma ameaira acusação verbal, uma acusação formal."
1190.0,1193.0,"Outras duas notícias dos Estados Unidos,"
1193.0,1196.0,"meu carimatias, para fechar uma delas enviada pelo que gostava o Rebello,"
1196.0,1202.08,inclusive que o comando de operações especiais dos Estados Unidos está desenvolvendo um programa
1202.08,1209.32,"para criar deepfakes tão realistas para operações de inteligência clandestinas, ou seja,"
1209.32,1214.24,"possivelmente influenciar, inclusive, campanhas eleitorais estrangeiras."
1214.24,1220.56,"E para a gente fechar, essa semana faleceu o John King, seu senior."
1220.56,1222.8,Ele tinha 107 anos de idade.
1222.8,1230.96,"Ele era um dos últimos Cold Talkers, que era aquele soldados na Varro dos Estados Unidos,"
1230.96,1236.52,"que eram usados para comunicação durante o segundo lugar mundial, já que eles pudiam"
1236.52,1242.52,"falar no idioma na Varro, e essa mensagem não seria interceptada, não seria codificada,"
1242.52,1248.2,"já com idioma que o japoneses não tinham conhecimento, e é um idioma que, por razões"
1248.2,1254.92,"genocidas, tinha pouquíssimos falantes, e essa história inclusive é terminizada, não,"
1254.92,1262.52,"mas é marcada ali no filme, justamente com o joutito original, era Cold Talkers,"
1262.52,1273.84,"o Winter Talkers, com o Nicolas Cage, e o Adam Bitt, que é um dos Navarros, que faz"
1273.84,1282.52,"o Flag of our Fathers também, e o Christian Slater, que é o outro, por que isso eram os Navarros"
1282.52,1286.16,junto a soldados brancos.
1286.16,1290.32,"Isso, e o Nicolas Cage tem a missão de proteger o Navarro a qualquer custo, ele se é"
1290.32,1299.04,"em português como Códigos de Guerra, fui colar aqui, e ele tem nota 6,1 no IMDB, e"
1299.04,1305.92,"ele tem 33% no tomatômetro, eu não assisti ele depois de 2002, assisti ele quando era"
1305.92,1314.52,"moleque, então assim, na época, é fua ok, é ok assim, é filme de guerra patriótico dos"
1314.52,1319.4,"Estados Unidos e tal, mas enfim, hoje em dia não sei, mas está aí."
1319.4,1326.6,"Também na terça-feira que passou, partidos derrotados na eleição austiaca, tentarão"
1326.6,1334.44,"formar governo após rejeição à estema direita, é o que vem acontecendo nas eleições"
1334.44,1336.48,regionais da Alemanha.
1336.48,1346.8,"Isso, e vamos recapitular rapidamente para os nossos ouvintes, mas na eleição austirica,"
1346.8,1353.48,"que foi no dia 29 de setembro, o partido da liberdade, que é o partido fundado por"
1353.48,1357.4,"nazistas, logo depois da segunda guerra mundial, ficou em primeiro."
1357.4,1359.08,Literalmente nazista.
1359.08,1364.76,"Isso, literalmente, ficou em primeiro com 57, por isso que eu não falei nem nel nazistas,"
1364.76,1374.16,"eles eram ainda os originais, ficou 57, 100, do 183 do Parlamento, e 28,8% dos votos,"
1374.16,1375.84,ficarem em primeiro.
1375.84,1384.64,"O presidente da Austra, o Alexander van der Bellen, conversou com as lideranças partidárias"
1384.64,1390.6,"e todas as lideranças partidárias falaram, olha só, não faremos a liança com o partido"
1390.6,1392.08,da liberdade.
1392.08,1402.52,"Então, ele incumbiu o segundo colocado, o Karl Nehrammer, do Partido Popular Austríaco,"
1402.52,1409.96,"que é o Partido Conservador Austríaco, para formar um governo junto com o líder social"
1409.96,1413.4,"democrata, o Andréas Báblir."
1413.4,1422.8,"Se os dois chegarem num acordo, terão exatamente as 92 cadeiras necessárias para uma maioria"
1422.8,1428.68,"mínima, já que são 183 a 100 do Parlamento, o número mágico é 92."
1428.68,1436.16,"Então, ele instruiu os partidos derrotados, que ficaram o segundo e terceiro, para formarem"
1436.16,1438.12,o governo.
1438.12,1446.12,"É também possível que eles coloquem os verdes nessa soma, lembrando que os verdes"
1446.12,1453.04,"Austríacos foram um dos mais derrotados na seleção depois dos conservadores, porque"
1453.04,1458.6,os verdes faziam parte da liança de governo anterior.
1458.6,1466.16,"O líder do Partido Verde, o Werner Cogler, ele era o vice-chancelar da Austria."
1466.16,1474.84,"E essas conversas, para formar o governo na Austra, incluíram uma liança muito criticada"
1474.84,1480.48,"pelos integrantes do próprio Partido Verde, porque formam a liança com os conservadores."
1480.48,1486.4,"Então, o Partido Verde perdeu 10 acentes no Parlamento, o segundo maior derrotado, mas"
1486.4,1490.64,é possível que os verdes entrem também nesse calco.
1490.64,1497.16,"Ainda ali nos Alps, meu caro Matias, nesse dia, 27 de outubro, teremos mais um referendo"
1497.16,1506.1,"em Lichensstein sobre a privatização ou não da Rádio Lichensstein, que é a emissora"
1506.1,1514.44,"pública do país, entre aspas da Vila de Lichensstein."
1514.44,1525.88,"O Parlamento recusou a proposta, porém, como a iniciativa teve 1729 assinaturas, então"
1525.88,1528.64,ela vai para referendo.
1528.64,1536.88,"Não gria meu caro Matias, o governo Ungaro solicitou que o Parlamento europeu retirem unidade"
1536.88,1540.24,da parlamentar italiana e lar a salis.
1540.24,1546.68,"É aquela professora que foi presa em Budapeste, depois de agredir integrante uma manifestação"
1546.68,1552.16,"néonazista, ela que é do Partido Socialista italiano."
1552.16,1558.6,"E ela está presa em Budapeste, porém, ela tem a imunidade parlamentar."
1558.6,1565.16,"Então, o governo Ungaro solicitou que ela perca a imunidade parlamentar afirmando"
1565.16,1572.72,"que ela cometeu um crime comum, um crime violento e comum que a imunidade parlamentar"
1572.72,1574.44,não se justificaria.
1574.44,1581.22,"E eu falei que ela é do Partido Socialista, ela é da qualição entre os verdes e os sinistros"
1581.22,1585.0,"italianos, porque na Itália, a sinistra é esquerda."
1585.0,1591.0,"E no Rio de Janeiro, o sinistro é bom, mas eles votam no Claudio Castro, porque eles"
1591.0,1594.56,"não acham que o Claudio Castro, ele é destro e ele não é sinistro."
1595.56,1603.56,"Mas enfim, e como recomendação de leitura, gente, Aljazira fez uma matéria sobre a crescente"
1603.56,1613.64,"presença militar húngara no Shade, para auxiliar as autoridades locais, e, supostamente, combater"
1613.64,1615.56,a emigração irregular.
1615.56,1620.04,"Então, assim, o último lugar que você vai pensar no mundo, que vai ter tropas húngaras"
1620.04,1621.04,no Shade.
1621.04,1627.96,"Então, uma matéria muito interessante está assinada por Chola Lavalo e fica a recomendação"
1627.96,1628.96,de leitura.
1628.96,1637.12,"Notícia da Quarta-Feira de 23 de outubro, Noruega aumentará o mínimo de idade nas redes"
1637.12,1642.0,sociais para 15 anos para proteger as crianças.
1642.0,1649.72,"Já diria a esposa do reverendo Love Joy, mas quem pensará nas crianças?"
1649.72,1657.28,"Bem, é uma notícia, né, daquelas notícias que vale muito também para reflexão no Brasil,"
1657.28,1662.76,"né, em escolas brasileiras também, né, algumas escolas brasileiras estão tentando proibir,"
1662.76,1668.4,"o celular, não apenas na sala de aula, mas em todo o edifício."
1668.4,1674.08,"Então, é uma notícia como disse, e daquelas notícias que a gente traz para trazer uma"
1674.08,1676.12,discussão também para os nossos ouvintes.
1676.12,1683.92,E o recém-governo Norueguês disse que vai impor essa mudança na redes sociais para
1683.92,1690.08,preservá-las do poder do algoritmo.
1690.08,1696.36,"Na Noruega, a idade mínima atual para redes sociais é de 13 anos de idade."
1696.6,1706.72,"Porém, segundo a própria autoridade mídia de Norueguês, 72% das crianças com 11 anos estão nas redes sociais,"
1706.72,1711.72,e 58% das crianças de 9 e 10 anos.
1711.72,1717.52,"Então, assim, eu estou falando isso porque ao mesmo tempo que eles falam, vamos aumentar a idade mínima"
1717.52,1719.4,para preservar as crianças?
1719.4,1724.36,"Você já tem uma brecha que já está sendo utilizada, então, se você não adiantar nada,"
1724.36,1729.88,"se você impor a idade mínima, se você não conseguir que ela seja comprida."
1729.88,1732.56,"Então, fica o puxão de oireiro."
1732.56,1733.56,Falando...
1733.56,1735.8,"É, como vai fiscalizar, assim."
1735.8,1736.8,"É, vai, vai."
1736.8,1738.2,Quem nunca...
1738.2,1740.4,A mentir o idade na internet.
1740.4,1742.48,"Eu nunca, o que eu sei..."
1742.48,1743.8,"É o que eu primo, o que eu..."
1743.8,1748.56,"É, é, é, um primo meu, uma vez, não falando sério."
1748.56,1750.36,Acho que foi...
1750.36,1751.36,O...
1751.36,1755.68,"Acho que foi quando Bruxa de Blair saiu, que foi nos primeiros fenômenos virais, tipo,"
1755.68,1758.96,"nem tinha computador direito, só que..."
1758.96,1762.76,"Para você assistir, isso era aquela coisa, tipo, quando você entra em site de bebida alcoólica,"
1762.76,1764.76,"assim, qual ano que você nasceu?"
1764.76,1770.16,"Aí você desce o monte e clica no programa, tipo, nasci 62."
1770.16,1774.08,"Ainda na parte nórdica, né?"
1774.08,1777.0,"Dica, assim, da Europa, meu carmatias."
1777.0,1784.96,"A justiça da Groenlandia decidiu ontem de 23, que o ambientalista, Pouotson, continuará"
1784.96,1790.92,"detido, né, até a decisão sobre extradição dele para o Japão ou não."
1790.92,1794.36,"Ele está preso desde o dia 21 de julho, né?"
1794.36,1801.28,"E alegaram o alto risco de fuga dele para manter a prisão dele, lembrando que o Japão"
1801.28,1808.76,"solicita a sua extradição desde 2012, por supostamente em uma operação do Sia Shepherd,"
1808.76,1815.96,"que é a organização dele contra a caça de balês, teria deixado danos materiais e"
1815.96,1820.4,pessoas feridas em um confronto com o baleiro japonês em 2010.
1820.4,1826.2,"Lembrando que a Groenlandia é uma região autônoma do reino da Dinamarca, né?"
1826.2,1827.2,Isso.
1827.2,1834.14,"O reino unido, meu carmatias, assinou um pacto de defesa com a Alemanha, essa semana,"
1834.14,1841.64,"para a melhor coordenação, tanto de fornecimento de ajuda militar para a Ucrânia, quanto também"
1841.64,1851.68,"para melhorar o Pilar Europeu da OTAN, já que segundo, né, o ministro da Defesa Alemão,"
1851.68,1858.12,os Estados Unidos estão mudando o foco cada vez mais para o indo pacífico.
1858.12,1862.4,Alguns detalhes do acordo não foram exatamente publicados.
1862.4,1868.2,"Falando a Alemanha, os planos para a construção de uma fábrica que custaria três bilhões"
1868.2,1877.84,"de euros para fabricar microchips para veículos elétricos foi paralisada nesse momento, dizendo"
1877.84,1885.56,"que a situação envolvendo a Intel nos Estados Unidos e a situação da Volkswagen, que"
1885.56,1890.06,"pode fechar fábrica, lembrando que a Volkswagen está numa situação bastante complicada,"
1890.06,1892.4,causar essa decisão pela paralisação.
1892.4,1899.36,"E finalmente, meu carmatias, você já pediu em alguma pizaria que tinha alguma promoção"
1899.36,1903.96,"do tipo, pede duas pizzas e você ganha coca grátis."
1903.96,1904.96,Já?
1904.96,1910.6,"Eu estou certeza que os meus ouvintes já fizeram isso algum momento, não, pede duas pizzas"
1910.6,1911.6,e ganha coca grátis.
1911.6,1917.88,"Agiramente eles dizem que é um refrigerante, aí você imagina que é uma coquinha, daí"
1917.88,1918.88,vem um genérico.
1918.88,1922.08,"Ah, isso acho que nunca aconteceu comigo."
1922.08,1923.08,"Ah, bof."
1923.08,1925.68,"Mas normalmente, muitas vezes, o termo coca."
1925.68,1932.56,Uma pizaria na Alemanha levou esse slogan muito acero.
1932.56,1936.12,"Esse, esse, esse balo arte da cultura brasileira muito acero."
1936.12,1944.24,"Já que uma pizaria em Dúceo Dorf era, na verdade, uma faxada sobre slogan, entregamos tudo"
1944.24,1949.6,"para você, que na verdade eles entregavam coca ina."
1949.6,1952.6,"Então assim, a espécie."
1952.6,1954.6,Uma dealer pizza shop.
1954.6,1960.32,"Isso, você pedia a pizza e você recebia a pizza junto com algo mais."
1960.32,1961.32,"E aí, a pizza..."
1961.32,1963.84,"É tipo, em redo de Loverboy, não."
1963.84,1968.88,"A só que, em vez de sexo, são drogas."
1968.88,1972.16,E o código era pizza número 40.
1972.6,1975.28,"Ah, no Loverboy era, é, é, é, é, é show, é extra."
1975.28,1976.28,Hahaha.
1976.28,1978.48,"Nós aqui memória, hein."
1978.48,1979.48,E...
1979.48,1983.04,"Então assim, você ligava lá e falava, olha, eu quero uma pizza de mutusarela."
