start_segment,end_segment,text
213.84,225.6,O aqualizão de governo da Islândia caiu e essa notícia é curiosa porque era uma
225.6,232.72,"aqualizão um pouco atípica, mas a aqualizão caiu de qualquer jeito, já estaria perto do"
232.72,240.72,"fim do mandato, mas a aqualizão caiu por questões ligadas à políticas migratórias e também"
240.72,250.96,"temas de política externa, porque eu disse que era um pouco atípico, porque unia o partido verde,"
250.96,260.48,"o partido agrario conservador, digamos assim, e o partido principal da Islândia, nesse último século"
260.48,267.12,"mais ou menos, que é o partido da independência que, como o próprio nome diz, ele surgiu em busca da"
267.12,272.24,"independência plena da Islândia, que vem durante a Segunda Guerra Mundial, que também é o partido"
272.24,279.04,"conservador, então você tinha ali conservadores e verdes juntos e o aqualizão acabou ruindo, então"
279.04,287.52,"teremos eleições agora na Islândia em 30 de novembro de 2024. E falando em eleições europeias,"
287.52,294.08,"meu carmatias, quando o nosso ouvinte estiver ouvindo esse programa é possível que já tenhamos tido as eleições"
294.08,300.96,"desse dia, vinte de outubro, próximo domingo, estamos gravando na sexta-feira de 18, em Moldova,"
300.96,307.28,"além das eleições presidenciais, em que atual presidente, mais a sandu, pro União Europeia,"
307.28,314.32,"né, pro chamado Ocidente, ela é favoritíssima, também teremos uma pergunta de um referendo,"
314.32,323.6,"você apoia o memenda a constituição com o objetivo da ascensão, da República de Moldova,"
323.6,335.76,"a União Europeia, então assim, além do voto, do sinter que eventualmente ganhar, pelo menos 33% do"
335.76,343.44,"leitorado, tem que estar presente. Como é no mesmo dia, das eleições presidenciais,"
343.44,352.4,"como vão ser realizados em conjunto, muito provavelmente esse número será atingido com certa tranquilidade,"
352.4,358.32,"já que por exemplo, na última eleição presidencial, mas da metade dos eleitores foram as urnas."
359.04,365.36,"Gostei que você assim, juntou os land e a Moldova, no mesmo surgiram?"
365.36,374.72,"É, não, assim, é a série B das eleições europeias vindoras, né, digamos assim, é foco exótico,"
374.72,378.88,"como você falou, mas eu fico feliz com o que você tenha gostado."
379.84,387.6,"Notícia da última segunda afeira de 14 de outubro, exercício nuclear da OTAN,"
387.6,391.28,eleva atenção segundo o Kremlin.
391.28,399.52,"Exatamente, na última segunda afeira de 14, tivemos o início do exercício anual da OTAN que simula"
399.52,408.24,"ataques nucleares. Como eu mencionei, é um exercício anual que ocorre desde a década de 1980,"
408.24,417.6,"a Savingano, mas embora às vezes com outros nomes, e obviamente a Rússia iria reclamar."
417.6,427.44,"Mas qual a diferença para o exercício desse ano que nós tivemos a estreia da Finlandia,"
427.44,434.8,"nesse exercício? A Finlandia que se torna membro da OTAN com a invasão da Ukraine pela Rússia,"
434.96,441.04,"coisa que a gente falou aqui no último programa de 2021,"
441.04,447.04,"foi um comentário nosso aqui bastante que se mostrou bastante acertado, que a gente falou,"
447.04,454.32,"olha, se a Rússia invadia a Ukraine, a Finlandia no dia seguinte está pedindo formular para"
454.32,459.04,"entrar na OTAN, tá pedindo a ficha de inscrição. Só lembrando que Finlandia e Rússia"
459.12,466.48,"têm uma frontera de mais de 1000 quilômetros de extensão. Isso, uma frontera muito extensa,"
466.48,473.52,"é uma frontera em vários pontos porosa, são países que têm divergências territoriales, inclusive,"
473.52,479.52,"até pelo processo de estabelecimento da Finlandia dependente, a Finlandia que fazia parte do Império Rússia,"
479.52,486.72,se torna dependente 1917 no contexto da guerra civil russa. Então a queixa desse ano tem esse
486.72,493.28,componente de sere estreia da Finlandia e passando algumas outras notícias aqui ligadas
493.28,501.68,"a Ucrania, ligadas à tensão nuclear europeia, a Austrália anunciou essa semana que vai doar"
501.68,510.96,"49 dos seus carros de combate, o popular Tanki, do modelo M1 Abrams para a Ucrania, são modelos antigos"
511.92,520.0,que estavam sendo retirados de linha já que a Austrália comprou tanques novinhos em folha dos
520.0,524.72,"Estados Unidos, naquele esquema que a gente já mencionou aqui, você dorma o armamento pau-crania"
524.72,530.0,"e os Estados Unidos vai lá e vem de o armamento substituto para você, então os Estados Unidos"
530.0,538.48,acabam ganhando também uma grana razoável nesse processo. Os elencs que inclusive nesse contexto
538.48,549.2,de um exercício da OTAN ele fez um pronunciamento perante o seu parlamento para solicitar que a OTAN
549.2,556.16,"autorize, ou pelo menos convide oficialmente a Ucrania para ser um membro. A União Europeia"
556.16,565.2,anunciou sancões contra 14 indivíduos empresas iranianos sobre a acusação de fornecerem munições
565.2,574.88,"mísseis e drones para a rússia, não é exatamente uma acusação, é um fato. A gente vai falar no fim do"
574.88,587.12,"programa sobre G20 e Putin e Rússia, porém nessa semana o principal promotor de justiça da"
587.12,597.04,"Ucrania, solicitou que o Brasil prenda o Vlad Mir Putin caso ele venha ao Rio de Janeiro para o G20,"
597.04,605.92,"recaptulando para os nois ouvintes, revisando o Putin, tem um mandado de prisão pelo Tribunal Penal Internacional."
605.92,614.56,"A Rússia contesta, esse mandado de prisão, contesta a juridição do TPI sobre ações ocorridas na Ucrania,"
615.12,620.64,"porém o TPI afirma que tem juridição, a gente já explicou isso aqui, inclusive com a ajuda do"
620.64,628.8,"D.F. na Ascimento, e o Brasil é signatário do TPI, então o Brasil teria a obrigação de caso"
628.8,635.44,"Putin, ou qualquer outra pessoa procurada pelo TPI pisar aqui essa pessoa surpresa, lembrando que"
635.44,642.96,"recentemente foi até capa que do nosso programa, o Putin visitou a Mongolia, que também é signatário do TPI,"
643.04,646.64,"ele não foi preso, mas a gente vai falar mais desse assunto mais profim."
646.64,653.36,"E uma última notícia, a Sociedade Press publicou uma reportagem, bastante extensa,"
653.36,660.32,"assinada pela Sámiaculab, que é reporter da Sociedade Press na Ucrania, desde junho de 2023,"
660.32,670.8,"sobre batidas policiais que ocorrem na cena noturna de Kiev, ou Kiev,"
671.36,682.48,"então em bares, baladas, casas de show e tal, em que eles estão detendo homens em idade militar,"
682.48,691.12,"que não estejam com seus documentos militares em dia, ou seja, estão com uma política de recrutamento,"
691.12,699.36,"de conscrição ao máximo, e isso remete algo que a gente várias vezes fala aqui no programa."
700.32,706.88,"A Ucrania, o principal problema da Ucrania, hoje não é a pointernacional, não é vio de armamento,"
706.88,715.84,"não é dinheiro, é falta de homens, é falta de gente para combater. Então, teve essa reportagem"
715.84,724.08,"que achei bastante interessante. Também no começo da semana, Venezuela acusa a Lula e Bóriti"
724.24,733.12,"de serem agentes da Sia. Então, meu caro Matias, o Tareco Ilhançá-Abb, o procurador geral da Venezuela,"
733.12,744.8,"aliado do Maduro, várias vezes citado no Chadriz Herbal, nesses anos todos, ele estava num programa"
744.96,759.44,"de televisão chamado Análise Situacional, e nesse programa, ele disse que o Lula, depois que"
759.44,765.92,"se é o da prisão, em 2019, ele não é mais a mesma pessoa que se é o da prisão, nem na aparência,"
765.92,773.6,"nem na maneira de se expressar. Ele disse que o Bóriti traiu a juventude Martyr, que lutou contra o"
773.6,784.08,"Pinhaera, e que os dois hoje, não é, parecem agentes da Sia, porque só defenden os interesses"
784.08,790.08,"dos Estados Unidos. Eu não sei o que ele tomou antes de participar desse programa, mas eu quero um"
790.08,802.64,"gole. E assim, por mais que, deus, certeza que nós vamos ter ouvintes de esquerda, de esquerda radical,"
802.64,809.36,"que vão falar, não, mas o Bóriti realmente ele traiu a base eleitoral dele, ou Lula não está"
809.36,817.36,"fazendo um governo de esquerda. São duas discussões muito válidas. Eu quero deixar isso claro, o que a gente"
817.36,825.36,"está tirando o sal aqui, é dizer que o Lula é uma gente da Sia, então assim, é uma coisa meio, enfim,"
825.44,833.44,"como eu disse, meio alucinógeno. E outra notícia, Venezuela, meu caro Matias, o ministro do interior do"
833.44,842.72,"país, o de Osdado Cabejo, anunciou ontem quinta-feira de 17 a prisão de 19 estrangeiros sobre a"
842.72,851.12,causação de mercenarismo que fariam parte de um plano de uma conspiração para derrubar o maduro.
851.6,857.84,"Segundo ele, eles estavam a serviço do Centro Nacional de Inteligência, que é a agência de"
857.84,867.68,"inteligência externa da Espanha, para derrubar o governo maduro. Dentro as pessoas presas, inclusive,"
867.68,876.32,"nós temos dois cidadãos da Espanha, quatro cidadãos dos Estados Unidos, um da República"
876.32,885.92,"checa, e os outros não foram especificados, foram colocados que seriam vários colombianos e um"
885.92,894.08,"libanês. Também na nossa quebrada latina americana, só que na terça-feira de 15 de outubro,"
894.56,904.56,"apoiadores de evo intensificam bloqueios à viaz na Bolívia. Isso, nós tivemos bloqueio de"
904.56,913.44,"estradas no país, protestando contra a uma intimação do ministério público do Departamento de"
913.44,921.84,"Tariha para o Evomoral de Depor, e esse depoimento poderia ser o primeiro passo para um eventual"
921.84,929.36,"pedido de prisão. Lembrando que nós temos, inclusive, a causação, uma causação de violência"
929.36,935.92,"sexual contra o evo moralismo, mas você está muito mais por dentro disso do que eu, então eu passo a"
935.92,943.6,"bola para você. Pois é, a gente tinha repercutido na semana passada que a defesa do evo queria que ele fosse"
943.6,954.24,"julgado no seu domicilho, no caso no Departamento de Cote Abamba, na Vija Tunari, e o Luiz Arsenei veio a"
954.24,963.36,público também dizer que não vamos ceder ante aqueles que querem incendiar o país para se proteger
963.36,972.56,"de acusações pessoais, nas quais devem dar a cara. E continuou. A meiação todos os dias"
972.56,979.04,"comploquei os com calúnias, mas seguimos avançando, apesar de tudo. Nós vamos fazer o necessário para"
979.04,985.92,manter a estabilidade econômica. Isso ocorreu num ato em comemoração da associação dos governos
985.92,998.56,"autónomos municipais de Lapaz. Também tivemos outro momento de tensão, no caso no sexto tribunal de Lapaz,"
998.56,1007.04,"já que começou o julgamento pelo caso golpe de estado um, porque tivemos a tentativa de golpe de"
1007.04,1014.96,"estado mais recente. Nesse caso estamos falando dos acontecimentos de 2019, no qual a"
1014.96,1025.28,"Janine Anis e o Luiz Fernando Camácio, além do líder cívico, Marco Antônio Pumari, estão sendo julgados,"
1025.28,1037.68,"por conta, do golpe de 2019, teve uma confrontação entre deputados da oposição e da situação."
1037.68,1047.84,"E ainda falando em relação ao governo do departamento de Santa Cruz, ela se erra o Mario Aguileira, que"
1047.84,1057.44,"é o vice do Luiz Fernando Camácio, irá para Colômbia, no contexto da Cope 24. E agora,"
1057.44,1064.0,o Assembleia Legislativa Departamental terá que eleger um governador interino enquanto que o
1064.0,1073.04,"atual governador estiver ausente do país. Bem, Felipe, antes de passarmos para o próximo bloco,"
1073.04,1080.64,"você tem um recado dos nossos parceiros da Alura. Exatamente, meu carmatiasi, esse é diferente, viu,"
1080.64,1088.24,"a Lura, que a maior escola de tecnologia do país, apoiadora do Chadrezer-Bau, ela está com o guia"
1088.24,1094.88,"do mochileiro tech, gente. Então assim, tudo que você precisa para impulsionar a sua carreira em"
1094.88,1101.92,"diferentes áreas da tecnologia, como programação, dados, front-end, back-end, inteligência artificial."
1102.48,1111.12,"E agora, o seguinte, é um compilado de conteúdos gratuitos que vão te ajudar a disbravar o universo"
1111.12,1117.84,"da tecnologia inspirado no clássico o guia do mochileiro das galáxias. Então, se você busca conteúdo"
1117.84,1123.76,"tech, insights, expertes, materiais valiosos para contribuir na sua carreira, esse é o guia"
1123.76,1130.88,"para o seu caminho certo. Seja qual for o seu nível de conhecimento, sua senioridade vai ter conteúdo"
1130.88,1138.56,"que vai te ajudar no guia do mochileiro tech, em único lugar vocês vão ter 20 conteúdos gratuitos,"
1138.56,1145.68,"guias, checklists, vídeos, tutoriais, projetos, valeu a Lura por apoiar o Chadrezer-Bau, vou repetir o"
1145.68,1154.56,"conteúdo é gratuito, tá gente? Então, a Lura.tv, barra, chadrezer-Bau, tracinho, guia do mochileiro,"
1154.56,1160.16,"o guia do mochileiro, tracinho, guia, tracinho do outro, tracinho do mochileiro, tá tudo separado. Então,"
1160.16,1165.68,"valeu, confere esse monte de conteúdo gratuito para vocês."
1165.68,1171.68,"Bem, agora vocês ficam com a Coluna Aberta, na qual Felipe conversará com a professor"
1171.68,1174.96,Mariana Albuquerque sobre a Unifilm.
1174.96,1183.44,Coluna Aberta.
1183.44,1194.4,"Bom, pessoal, novamente recebemos aqui a professor Mariana Albuquerque, ela que se depender de mim,"
1194.4,1199.2,"se depender da gente vira figurinha carimbada aqui no programa, ela que é professor"
1199.2,1203.84,"do Instituto de Relações Senacionais e Defesa da Universidade Federal do Rio de Janeiro,"
1203.84,1209.68,"ela é Senior Fellow do Centro Brasileiro de Relações Senacionais, o SEBRE, ela é Fellow"
1209.68,1217.36,"da Observer Research Foundation da Índia, dentre vários outros títulos e trabalhos dela, ela que é"
1217.36,1226.96,"doutora em ciência política e antes da Mariana se apresentar e darou aí, eu vou cometer duas"
1226.96,1234.0,"pequenas indiscrições, mas primeiro eu vou agradecer aqui no ar a ela, porque recentemente"
1234.0,1239.56,"ela foi muito atenciosa comigo, por conta de um texto que eu pedi para ela ler, então,"
1239.56,1244.92,agradeço muito a gente lesa da Mariana com os nossos ouvintes em seu tempo na gravação
1244.92,1251.48,"e também comigo, e ela vai dizer que ela não é especialista no tema da nossa conversa"
1251.48,1258.32,"de hoje, mas porque ela é o milde, porque ela pode até não se considerar a maior especialista"
1258.32,1264.56,"da galáxia, mas ela entende muito do assunto que a gente vai falar hoje sim, então Mariana,"
1264.56,1269.4,"obrigado pelo seu tempo e obrigado pela disposição de novo, em estar aqui no Chadra Reserve."
1269.4,1275.48,"Imagina, Felipe, eu que agradeço, você falou que se depender de vocês eu vou virar figurinha"
1275.48,1279.6,"carimbada e tem um ditado que tem que dizer que a gente tá me cuidando, né, com aquilo que a gente"
1279.6,1286.36,"vai que eu viro mesmo, mas imagina sempre um prazer estar aqui com vocês, obrigada novamente"
1286.36,1291.36,"pelo convite, pra conversar sobre esse tema que sim, não só especialista, mas são interessadas,"
1291.36,1294.92,então talvez seja aí um bom caminho pra gente começar.
1294.92,1303.28,"E esse tema é o tema das forças de manutenção da paz das Ações Unidas, devido às últimas"
1303.28,1313.52,"notícias ligadas ao Nifil, a força interina da ONU pro Libano, e as tensões que nós temos"
1313.52,1321.2,"entre hoje, entre a Nifil e o governo da Israelense, as forças e reelenses, semana passada, nós"
1321.2,1329.08,"repercutimos aqui alguns incidentes graves com o governo italiano, viu o seu ministro da"
1329.08,1335.88,"defesa afirmando que as tropas e reelenses teriam intencionalmente disparado contra o Nifil,"
1335.88,1342.72,"que isso poderia constituir um crime de guerra, então pra gente falar das forças de paz da ONU,"
1342.72,1351.92,"Mariana, antes eu acho interessante a gente pedir pra você definir o que é uma força de manutenção"
1351.92,1361.2,"da paz das Ações Unidas, e definir também, explicar um pouco o que existem diversos tipos de forças,"
1361.2,1367.52,"nós temos a spicic e que inglês, muitas vezes a triminologia mais utilizada, nós temos a spicic"
1367.52,1375.44,"keeping, nós temos a spicic enforcement, temos a spicibirim, então assim, como você definiria uma força"
1375.44,1377.64,de manutenção da paz das Ações Unidas?
1378.44,1384.28,"Olha, não tem nada que uma profeçora agora está mais de ouvido que começa com uma definição, por favor, né, então"
1384.84,1392.04,"vamos falar sobre isso, é a forma sem mais genérica, mistrata, normativa, né, que eu poderia descrever uma"
1392.04,1397.24,"operação de manutenção da paz pra vocês, é dizer que ela é um teplemento pra cumprir com o objetivo"
1397.24,1402.28,"fundamental da ONU que é a manutenção da paz dessa segurança internacional, essa é a forma aí mais"
1402.28,1409.24,"valorativa que a gente poderia encontrar, mas se a gente abre a caixinha do que seria esse instrumento,"
1409.88,1416.0,primeira coisa que chama nossa atenção é verificar que esse tipo de operação não tá previsto na
1416.0,1421.24,"carta das Nações Unidas, se pegar a carta das Nações Unidas, daí um controloff procura por"
1421.8,1428.28,"Piscuping, Operations, etc, para o resultado vai ser nulo, porque lá em 45 quando o documento"
1428.28,1434.6,"é um dos fascinado não tinha a previsão de fazer uma operação desse tipo, e o próprio momento da"
1434.6,1442.84,origem das aparações de paz é um debate dentro da academia das próprias forças de operação de paz
1442.84,1449.8,"na ONU também, alguns vão dizer que apesar dessas operações não tarem nominalmente previstas na"
1449.8,1455.48,"carta, elas estão conectadas com o espírito da carta das Nações Unidas, precisamente com esse"
1455.48,1460.36,"objetivo de manutenção da paz dessa segurança internacional, outros vão dizer que em menor"
1460.36,1466.28,"escala esse tipo de instrumento já existia na Liga das Nações, que na Liga das Nações a gente"
1466.28,1472.76,"tinha algumas missões de observação de aprevistas também, e assim o que consensuou-se,"
1472.76,1480.76,"como a principal discordia do debate, é se foi criado nos anos 50 um pouco antes de 1948,"
1481.24,1487.16,"em 1948 a gente vai ter a criação da aprovação da ONU, que é a operação das Nações Unidas"
1487.16,1494.36,"para a supervisão da TREGO, que vai acontecer lá no Oriente Médio também, mas o grande marco que a"
1494.36,1501.08,gente utiliza para falar que aqui foi a primeira operação de paz nos moldes do que a gente caracteriza
1501.08,1508.44,"atualmente como uma operação de paz, aí realmente o marco é nos 50, e foi no contexto da crise do"
1508.44,1515.16,"canal de Suéis, da nacionalização do canal de Suéis, a gente estava em nesse momento num contexto de"
1515.16,1521.96,"guerra fria marcado por um acirramento da rivalidade bipolar, e o secretário-geral da ONU, que ele período"
1521.96,1528.04,"era o suéco da Aghir arma, showed que é até hoje considerado um dos secretários gerais mais ativos"
1528.04,1537.0,"pela consolidação da ONU, em conta no instrumento ativo mesmo durante o contexto da bipolaridade,"
1537.64,1543.32,"e qual que foi, Felipe Pula do Gato que o Daagh arma chegou de fazer nesse período, ele vai aproveitar o"
1543.32,1549.0,"precedente daquela resolução in a United For Peace, que tinha sido passada na época da guerra da Coreia,"
1550.44,1557.32,"que falava a United For Peace, dizia que se um tema tivesse bloqueado no Conselho de Segurança,"
1557.32,1565.0,"a Assembleia geral poderia assumir a responsabilidade por decidir sobre ele, foi com base nessa resolução da"
1565.0,1572.52,"United For Peace, que foi aprovada a força multinacional para a guerra da Coreia, por exemplo, mas ele vai aproveitar"
1572.52,1579.0,"desse precedente e vai aprovar, vai levar a questão de Suéis para a Assembleia geral, e vai aprovar a ONU"
1579.0,1586.76,"que é a United Nations Emergency Force, a força de emergência das Nações Unidas, e a ONU é considerada"
1586.76,1593.8,"nos parâmetros modernos, a primeira operação de paz no formato que a gente entende hoje, e eu vou"
1593.8,1600.12,"assistir mais de asa ela, fazer um pouquinho mais para vocês, o que que era essas operações que o"
1600.12,1606.6,"Daagh arma chegou de fazer a primeira proposição conceitual, ele vai dizer que essas missões de paz, elas"
1606.6,1614.68,"funcionam a partir de um tripé, o primeiro pilar desse tripé, o consentimento das partes, então a ONU só"
1614.68,1623.48,"aparela a operações nesse formato, quando há um consentimento das partes envolvidas, o segundo ponto é que eu"
1623.48,1630.2,"uso da força, deve ser apenas para o outro defesa, então são missões, que nasce a origem, e a gente"
1630.2,1637.4,"vai ver que isso evoluiu depois, elas tinham como ponto principal da ideia de que as tropas entram,"
1637.4,1645.4,"apenas para observar e monitorar, e só usam a força se atacadas forem, e não como o primeiro ataque,"
1646.36,1652.84,"e o terceiro pilar desse tripé seria a imparcialidade e a proporcionalidade, então essa"
1652.84,1659.64,"dimensão mais de princípios, e aí quando a ONU NEP foi criada para a questão da crise de"
1659.64,1668.44,"Sua, o primeiro impasse foi como montar as tropas, porque lá na carta da ONU, no artigo 46, 46,"
1668.44,1675.08,"a ONU previa, a criação de um estado maior, de um exército da ONU e tal, isso nunca saiu do papel,"
1675.08,1680.04,"então a gente sabe, os ouvintes aqui dos Chedras Verbal também sabem que as operações de paz da ONU"
1680.04,1686.2,"são montadas com seção voluntária de tropas dos Estados Membros, e aí quando veio a ONU NEP, ficou um pouco"
1686.2,1693.8,"só a questão de não ter tropas dos países diretamente envolvidos na questão, seria um pouco calamitoso"
1693.8,1701.64,"você se colocar ali naquela questão de Sua, tropas egípcias ou tropas francesas ou tropas inglesas, então não fazia muito sentido."
1701.88,1708.28,"Então a ideia era ter países no mais neutro possível, aí que já acorda o conhece pilada em parcelidade, né,"
1708.28,1714.6,que o DAG Ramachau também propôs. Então aí que a gente vai ter um início de aparações de paz com muitas tropas
1714.6,1724.84,"vindas dos países nórdicos do Canadá, da Austrália e do próprio Brasil, o Brasil vai participar das operações de paz desde"
1724.84,1730.8,esse início. E aí qual que é a Felipe a diferência da ONU NEP para esses outros instrumentos que eu
1730.8,1737.8,"me ensinei para você, para você antes, como a ONU, Suías, as operações de paz, a na verdade as missões de paz"
1737.8,1744.28,"da ligada das nações, é que é a ONU NEP pela primeira vez foi uma operação de paz que não era apenas de observação,"
1744.28,1752.08,"ela tinha, né, no seu mandato, a possibilidade de ser uma força de interposição. Então por exemplo, se é a ONU NEP estabelece"
1752.08,1759.52,"um paralelo que não poderia ser cruzado e esse paralelo fosse cruzado, ela e sim poderia intervir para impedir, né,"
1759.52,1771.28,"que esse processo só acontecesse. Então a definição clássica original de uma missão de paz da ONU é essa, é uma operação"
1771.28,1779.64,"baseada nos três pilares propostos da AG Ramachau de então um consentimento, usa da força apenas em alto defesa"
1779.64,1789.48,e em parcialidade e proporcionalidade. E o origem está assustiada principalmente a ONF lá no canal de Suías.
1789.48,1798.36,"Isso é o que a gente tem, né, como origem, mas não é um processo estáxico, né, a gente tem uma evolução grande."
1798.36,1807.48,Logo na década seguinte nos anos 60 a gente vai ter a criação da ONU que vai atuar ali no processo de independência do Congo.
1808.2,1815.32,"E aí a gente vai ter também a partir da ONU que a partir dessas transformações de contexto da ONU nesse período,"
1815.32,1825.0,"um início de um declínio do otimismo em torno das operações de paz, tá? Elas não vão ter assim um resultado tão satisfatório que nem a ONF teve no início,"
1825.0,1836.84,"que nem a ONU teve lá no final dos anos 40. A ONU que é um caso assim um pouco emblemático, né, lá no Congo, porque ela mostra as outras dinâmicas envolvidas"
1836.84,1841.52,"no processo onde a ONU atua, que não dependem apenas de da ONU."
1841.52,1845.2,O que a gente começou a ver ali no caso da ONU que por exemplo?
1845.2,1851.56,"Os países que estavam em satisfeitos com a participação da ONU lá começaram a financiar milícias,"
1851.56,1856.12,"e aí o armamento de alto defesa da ONU deixou o excessoficiente, tá?"
1856.12,1860.12,"E aí a gente vem também numa lógica de guerra fria, de descolonização,"
1860.12,1864.64,"em que a própria United For Peace vai deixar de ser interessantes para as grandes potências,"
1864.76,1869.4,"porque eles não vão ter mais nem a garantia das maioria, né, do Córum de dois Terços,"
1869.4,1877.16,"nessa embrea geral. Então essa composição, né, de dificuldades na ONU, com dificuldades no terreno,"
1877.16,1881.88,"vão fazer com que as operações de paz entraiam em um período de crise, digamos,"
1881.88,1886.56,"até o final da guerra fria, tá? Uma crise que vai ser tanto uma crise financeira,"
1886.56,1890.76,"porque os países, em satisfeitos vão começar a parar de dar dinheiro, né,"
1890.76,1894.64,"para as operações de paz funcionar, lembrando aí que as operações de paz,"
1894.64,1899.88,"elas funcionam no orçamento próprio, né, elas não se fazem parte do orçamento regular da ONU,"
1899.88,1903.32,como também vai ter uma crise de legitimidade gigantesca.
1903.32,1907.68,"Então eu não quero me alongar muito próximo, paz, seria eu falar para você sobre o que é a condição"
1907.68,1911.56,"no pós-guerra fria, mas vou fazer uma pausa aqui para o respiro para deixar..."
1911.56,1913.48,"Pode ser longar com o comédio, sim."
1913.48,1917.76,"Mas enquanto você respira, né, então assim, aproveitar a intervenção,"
1917.76,1921.28,"você mencionou a participação brasileira em Suês,"
1921.28,1924.44,"e isso até hoje é muito evocado pelos ERs brasileiros, né,"
1924.44,1931.4,"existe o batalhão Suês, né, você, inclusive, né, contando pros uns ouvintes,"
1931.4,1936.24,"você professora na escola do Estado maior de comando, o Estado maior do ERs,"
1936.24,1941.4,"e o DAG Ramarchot, que você mencionou, né, você depois mencionou a questão do Congo,"
1941.52,1947.64,"ele morre num acidente aéreo, né, enquanto ele estava indo para o Congo negociar,"
1947.64,1952.84,"ou não se saiu fogo, um acidente aéreo, que até hoje é muito involto, né,"
1952.84,1959.64,"em suspeitas e comentários ali, de que se o avião caiu,"
1959.64,1964.36,"se cairam com avião, né, algumas coisas já foram..."
1964.36,1965.56,Foda-se uma ouçificada.
1965.56,1971.28,"É, algumas coisas já foram desprovadas, mas ainda existe muita suspeita sobre esse assunto, né,"
1971.28,1974.96,"mas aí você estava chegando nesse pos, guerra fria,"
1974.96,1977.92,"que ele peruda ali de otimismo, que o mundo inteiro achou que não,"
1977.92,1980.32,"agora não tem guerra nuclear, agora vai ficar tudo bem,"
1980.32,1984.08,agora a gente vai todo mundo das mãos e cantar a racuna matata.
1984.08,1988.72,"É, na verdade, acho que a história da hora é marcada por vários períodos de esperança"
1988.72,1993.52,"no racuna matata e depois nada deu certo, né, porque quando a hora foi criada a show,"
1993.52,1998.08,"se que a gente já tem um momento de paz duradora, aí começou a guerra fria."
1998.08,2000.48,"Aí depois quando acabou a guerra fria, agora sim,"
2000.48,2005.28,"ele veio a guerra do golfo, né, e veio um monte de outros problemas que a gente também não esperava."
2005.28,2007.28,"Então, acho que quando falamos para mim,"
2007.28,2008.88,é o que você acha da crise da ONU?
2008.88,2013.12,"Falo, olha, a ONU nunca não esteve em crise, né, então não sei..."
2013.12,2015.68,Não sei de qual crise você está se referindo.
2015.68,2020.88,"Mas vamos lá, vamos voltar aqui para a linha do tempo do posguer a fria."
2020.88,2025.84,"O posguer a fria, ele é marcado, não só em relação às operações de paz,"
2025.84,2028.4,mas em vários outros processos históricos.
2028.48,2033.6,"Por essa ideia de que há um crescimento dos conflitos entre estatais,"
2033.6,2037.44,"não os conflitos civis, não significa que eles não existiam antes,"
2037.44,2042.24,mas aqui eles vão tomar uma tensão da comunidade internacional maior.
