start_segment,end_segment,text
185.0,190.0,"Eu vou sair daqui, vou comprar um carro conversivo e como Matias lembrou nem dirijo."
191.0,198.0,"Bem, sem mais delongas, passemos para o primeiro bloco do giro de notícias."
212.0,214.0,Giro de notícias.
221.0,226.0,"Notícias do dia 25 de agosto, abre aspas."
226.0,236.0,"Essa história não acaba aqui, fecha aspas, desnatanearro, sobre hostilidades com resbolar."
236.0,242.0,"Infelizmente, a gente tem, alguns anos a gente fala que um conflito entre Israel"
243.0,249.0,"e resbolar eventualmente virar, dependendo da conveniência dos interesses dos atores"
249.0,253.0,e aparentemente esses interesses têm se alinhado.
253.0,259.0,"No último final de semana, na noite do sábado para domingo, no horário brasileiro,"
259.0,265.0,"manhando domingo em Israel, nós tivemos uma série de ataques da Força e Israelense"
265.0,271.0,contra alvos no sul do Libano afirmando que esses ataques eram ataques
271.0,277.0,preimpitivos para impedir um grande ataque organizado pelo resbolar.
277.0,282.0,"Ou seja, força e Israelense teriam, então, atingido, depósitos de munições,"
282.0,288.0,pontos de lançamento de foguetes para impedir esse ataque.
288.0,294.0,"E do lado do resbolar, o resbolar mesmo depois dos ataques aéreos,"
294.0,302.0,"disparou centenas de foguetes e drones contra território Israelense, a maioria deles,"
302.0,312.0,"foi batido pelos sistemas anti-aéreos, não teve notícias, acho, de vítimas fatais em Israel,"
312.0,318.0,mas mais um capítulo aí dessa troca de hostilidades.
318.0,327.0,"Tivemos uma pessoa círria da morta e um marinheiro de Israel morreu e, segundo o resbolar,"
327.0,333.0,seis integrantes do resbolar morreram nesses ataques israelenses.
333.0,337.0,"E posteriormente, ambos os atores reenvindem de carovitória."
337.0,344.0,"Então, Israel disse que conseguiu impedir o que seria um ataque ali com mais de seis mil foguetes,"
344.0,353.0,"atingindo 40 alvos no sudolíbano, enquanto o grupo, resbolar, disse que isso é parte da retalhação"
353.0,360.0,"pelo assassinato do Fod Chuk, e que a vingança estaria concluída nesse momento."
360.0,367.0,"Também tivemos uma declaração de emergência na parte norte de Israel por 48 horas,"
367.0,376.0,"algumas pessoas foram evacuadas de suas casas e suas residências, pensando no eventual ataque do resbolar justamente."
376.0,383.0,"E pensando na divisão que a gente tem feito muitas vezes quando fala dos eventos do Oriente Médio,"
383.0,393.0,"a gente muitas vezes coloca o resbolar e os autis juntos, porque são dois grupos que têm agido em apoio ao ramás"
393.0,402.0,"e são dois grupos, principalmente, que são armados e recebem inteligência, recebem coordenação política, a partir do ira."
402.0,412.0,"E nessa semana nós tivemos mais um ataque dos UTIs na região do Mar Vermelho, perto ali do golfo de Adem,"
412.0,427.0,"que atingiu na vio petroleiro, o Sunion de Bandeira Grega, e nós temos um risco agora de 150 mil toneladas de petróleo,"
427.0,433.0,"ou se preferirem, mas ou menos um milhão de bakis serem derramados na água."
433.0,441.0,"Estamos gravando o programa na quinta-feira-noite de 29 de agosto e nesse momento na vio está pegando fogo,"
441.0,452.0,"ele está incendiado, nas águas do Mar Vermelho, esse risco com risco grande é um risco grave, que pode causar um desastre mental e também um desastre de navegação."
452.0,458.0,"E isso se relaciona também com um Egito, mas a gente vai falar mais do Egito, mais para frente."
458.0,469.0,"Notícia da segunda-feira passada de a 26 de agosto, ataques simultâneos deixam mais de 70 mortos no Paquistão."
469.0,478.0,Tivemos uma série de ataques dos grupos do Baluchistão contra o Estado Paquistanes.
478.0,488.0,"A gente já falou um pouco aqui do Baluchistão no programa, dessa questão do separatismo do Baluchistão,"
488.0,501.0,"vamos lembrar, o Baluchistão como região é uma região que inclui o que seria o sudoueste do Paquistão"
501.0,513.0,"e o extremo sudeste do Ira, certo? E é uma das onas menos populosas do mundo, uma zona bastante desertica."
513.0,527.0,"E a população Baluch, o povo Baluch, são mais ou menos 10 milhões de pessoas, mas da metade deles vivem no território Paquistanes, outros 2 milhões de viveno irã,"
527.0,539.0,"e o restante vive ou em outros países da região ou vive espalhados pelo mundo, certo? Eles são sonitas e são povo indo iraniano."
539.0,548.0,"Então, o que acontece? Eles não são do ponto de vista étnico, próximo dos povos do Sudá-Asia, como os outros povos paquistaneses,"
548.0,558.0,"mas do ponto de vista religioso e linguístico, eles não são próximos dos persas iranianos, que são em grande maioria, chitas."
558.0,569.0,"E o exército de libertação do Baluchistão é um grupo que inclusive recentemente a gente falou que um braço dele depois a lutarmada, parou com a lutarmada."
570.0,587.0,"Porém, o nacionalismo do Baluchistão, um separatismo do Baluchistão, continua eles são indiretamente também ali apoiados, por trás dos panos, pela Índia, para atingir o Paquistão,"
588.0,603.0,"e eles realizaram o que chamaram de operação Rereof, que foi uma série de ataques contra delegacias, quartéis, e também duas estações,"
603.0,616.0,"que seriam mais ou menos dois poços de paradas de caminhões, de tráfico de caminhões de carga, e no total 74 pessoas morreram."
616.0,626.0,"Segundo as autoridades paquistanesas, e segundo as autoridades paquistanesas foram 14 soldados e policiais, e 60 civis."
626.0,651.0,"Dessis 60 civis, 23 deles eram punjabis, lembrando que os punjabis são uma população, que a maior população é atingicamente falando do Paquistão, mas também são muito presentes na Índia, e esses punjabis teriam sido mortos por razões étnicas, por racismo, por preconceito."
652.0,663.0,"E o exército nacional do Baaluchista, a Lega, que não matou-se vis, matou 102 soldados e 22 foram tomados como prisioneiros."
663.0,681.0,"A maior operação armada de um grupo Baaluch desde a década de 1990. Então, é algo importante para ficar de olho, e pensando na notícia, acho que foi no passado ou no retrasado, não me lembra agora."
682.0,697.0,"Que nós tivemos um grupo Baaluch depondo suas armas, deixando a lutarmada, provavelmente formação para reenvindicar, ou garantir uma espécie de monopólio da representação nacionalista e separatista do Baaluchista."
697.0,708.0,"E aí alguém pode virar e falar assim, mas Felipe, o que é esse negócio? Esse negócio é importa mesmo, é daqueles assuntos que vocês as vezes falam, porque vocês são esquisitos e gostam de falar de tudo."
708.0,732.0,"Na verdade, não, na verdade o Baaluchista tem se tornado muito importante, porque no Baaluchista, é na região do Baaluchista, que está o principal porto de águas profundas do Paquistão, que é o Porto de Guadar, que é um porto que foi modernizado por empresas e capital chinês."
732.0,755.0,"E é o terminal, digamos assim, do corredor econômico China Paquistão. Então, uma carga que pode sair da região ocidental da China vai por terra até a outra ponta do país, vai até o Paquistão, e termina nesse terminal, que eu perdendo a redundância, nesse terminal portoário, no seno índico."
755.0,775.0,"Então, é uma região extremamente importante que recebeu bilhões de dólares de investimentos nos últimos anos. Por isso que muitas vezes a gente também, às vezes, comenta aqui, na D, que chineses foram vítimas de ataques no Baaluchista ou foram tomados como refens."
775.0,784.0,"Então, é algo muito importante também para a hoje parceria econômica de infraestrutura chinesa com Paquistão."
784.0,794.0,"Também no começo da semana, a administração do Leste da Libia diz que fechou campos de petróleo devido à disputa do banco central."
794.0,801.0,"Olha só, meu caro Matiz, vamos dizer apenas a ordem dos fados, vamos fazer uma coisa bem cronológica aqui."
802.0,818.0,"Semana passada, nós comentamos aqui com os homens ouvintes, que o banco central, Líbio, parou as suas atividades, porque o chefão da Tei lá, ou o cara dos Computers, foi tomado como refen, no meio da disputa entre,"
819.0,832.0,"Benghazi e Tripoli, o governo de Tripoli, o governo reconhecido pela ONU, pela União Europeia, o governo de Benghazi e o governo reconhecido pela Rússia e pela Turquia, o grupo do Califa Rathar."
833.0,847.0,"E aí, o governo de Benghazi anunciou, olha só, já que o banco central parou de operar, a gente não consegue receber a grana direito, então vamos suspender a produção dos campos de petróleo."
848.0,860.0,"E a maior parte dos campos de petróleo estão no leste do país, estão na região de Benghazi, 90% do petróleo Líbio está ali e ali vão dos países mais ricos em petróleo, do mundo."
860.0,876.0,"Essa é antiga tripolitânia, nos mappas antigos e tal. E aí, o governo de Benghazi, então vamos parar aqui com o petróleo, porque estamos aí nessa disputa, segundo Benghazi,"
876.0,891.0,"grupos fora da lei, estão tentando tomar o controle da instituição financeira mais importante da Líbia. Essa notícia, ela está no franço 24, do dia 26 de agosto."
891.0,905.0,"No dia 27 de agosto, segundo a Gensar Hoiters, quem chegou em Benghazi para conversar com o Califa Rathar, o general Michael Langley,"
905.0,929.0,"general dos Estados Unidos e comandante das forças dos Estados Unidos na África, ela é o chefe do África Command. E ele chegou lá dizendo que é importante o diálogo, a comunidade internacional, ele foi junto com Jeremy Burnt, que é na prática, o embaixador dos Estados Unidos na Líbia, embora ele não tem o status de embaixador, ele é encarregado de negócios."
929.0,942.0,"Então veja, no dia que você fecha a torneria do petróleo, no dia seguinte vem o general dos Estados Unidos conversar, e pedir diálogo, pedir uma solução. Lembrando que assim,"
942.0,956.0,"todo esse problema que ocorre hoje na Líbia tem alguns responsáveis, e eles se chamam especialmente, Barack Obama e Larry Clinton, e Nicolas Sarcosi. Isso não é uma defesa do Gaddafi,"
956.0,975.0,"o Gaddafi era um, também não era uma pessoa legal, não era um cara bacana, um cara que certamente está no colo do capeta, mas assim, o que fizeram com a Líbia é, em todos os aspectos criminoso, e aí você fecha a torneira do petróleo, pessoal que é conversar."
975.0,979.0,Inclusive temos um fronteiras invisíveis sobre a Líbia.
979.0,996.0,"Eu acho que é coincidência, acho que é coincidência, a ordem dessas datas é coincidência. E no dia 28, para fechar o governo, a representação da ONU na Líbia, peço de esculpas,"
996.0,1007.0,"pediu por também um aprofundamento das conversas no país para melhorar, e criar um governo de unidade nacional."
1007.0,1024.0,"Segundo a ONU, o Banco Central da Líbia tem cerca de 27 bilhões de dólares em suas reservas, então é importante ficar de olho, porque tem muita grana envolvida também."
1024.0,1037.0,"E um pouco mais ao sul, meu caro Matias, no Sudão, duas notícias. Uma delas é que uma barragem, a barragem de Arbat, que fica perto de Porto Sudão,"
1037.0,1059.0,"rachou ela cedeu, devido a uma grande quantidade de chuvas, porém não é absolutamente impossível, não é absolutamente fora do razoável, presumir que a barragem também de visar com problemas de falta de manutenção, devido a guerra civil no país,"
1059.0,1073.0,"mas a barragem de Arbat cedeu, e até o momento são 148 pessoas mortas e 200 pessoas desaparecidas, além de 50 mil pessoas desabrigadas infelizmente."
1073.0,1080.0,"E uma outra notícia ligada ao Sudão, você conhece o rapper Macklemore?"
1081.0,1082.0,"Macklemore, sim."
1082.0,1095.0,"Oh, o jovem conhece aqui, ele é um rapper dos Estados Unidos e ele cancelou uma apresentação em Dubai em protesto pelo apoio dos Emirados Árabes Unidos,"
1095.0,1113.0,"as forças de apoio rápido no Sudão, dizendo que ele não pode se apresentar sabendo do papel do país no corrente genocídio e crise humanitária que está ocorrendo no Sudão."
1113.0,1121.0,"Então, o rapper Macklemore cancelando sua apresentação em Dubai, eu particularmente não o conheço, reconheço a minha ignorância."
1122.0,1137.0,"Notícia da terça-feira passada de 27 de agosto, ainda no continente africano, o Egito envia militares para Somália em meio às tensões no Chifre da África."
1138.0,1144.0,"Então, olha só, esse daqui é para o 20 Hardcore do Programa, mas a gente vai fazer uma recapitulação aqui."
1144.0,1161.0,"Chegaram na Somália, essa semana, os primeiros militares egípcios de uma missão que vai estabelecer 10 mil soldados egípcios na Somália nos próximos três anos."
1162.0,1172.0,"Que que tudo isso tem a ver? O Egito está estabelecendo uma presença na Somália, porque a Somália tem um conflito interno."
1172.0,1181.0,"Somália, na verdade, tem dois conflitos internos. Teu conflito contra o terrorismo extremista eslâmico no Sudau-Chabab, que ela tem apoio do Kenia."
1181.0,1199.0,"E no norte nós temos o separatismo da Somalilândia. A Somalilândia, que recentemente, assinam um acordo com a Etiópia para a Caetiópia, posso usar um Porto na Somalilândia, a Etiópia, que não tem Porto, desde a dependência da Eraitreia."
1199.0,1224.0,"E o Egito, então, está apoiando a Somália nessa questão. Egito e Som Egito e Etiópia, por sua vez, tem uma série de hostilidades e uma série de tensões por conta das águas do Nilo, que algo um cenário que se tem se ficou com a questão da barragem, da renacença etiope, que o Egito,"
1224.0,1239.0,"olha só, essa barragem vai prejudicar o abacecimento de água no restante do rio, né, rio abaixo. Lembrando que o Nilo, que cruzou Egito, é a junção de dois rios diferentes, né, o Nilo branco e o Nilo azul."
1239.0,1252.0,"Então, o Egito está mandando tropas para a Somália, por conta de um conflito separatista na Somália, mas pensando também na sua rivalidade e numa possível crise regional com a Etiópia."
1252.0,1268.0,"Etiópia, por sua vez, que foi buscar também apoio na Turquia, Turquia Egito, que são aliados algumas pautas e são estrangeiras. Então, vejam que assim, é um profundo tabuleiro de relações, e é um dos programas que acho mais legais que nós já fizemos,"
1268.0,1289.0,"para quem quiser se enterar mais, ouço o programa 126 de janeiro de 2018, que teve o rio Nilo como pauta principal, barrages no rio, a disputa pela água do rio, certo? Então, 10 mil militares egipços na Somália, não é pouca coisa, não é algo a se despresar, tá?"
1289.0,1315.0,"E nós tivemos essa semana uma escara-mussa envolvendo tropas da Somalilândia e tropas da Pontilândia, que é um estado autônomo da Federação Somal, que tem esse nome justamente porque fica na ponta do Chifre da África, que deixou nove pessoas mortas perto da cidade de Goofi, ou Goofi, acho que é Goofi, né? G-O-O-F."
1315.0,1323.0,"Bem, passemos agora para a Coluna Bertha, na qual eu e o Felipe daremos uma volta pela bacia do Pacífico."
1323.0,1344.0,"Coluna Bertha, Brasil participa da Cúpula de líderes do Foram das Ilhas do Pacífico em Tonga."
1344.0,1372.0,"Brasil participou pela primeira vez do Foram das Ilhas do Pacífico como convidado e especial e a Cúpula está sendo entonga, vai durar até amanhã de 30 de agosto, porém estamos gravando na quinta-feira, então por causa do Matias, o Matias está boa e cotando a defeladação final, não terão as declarações final nesse programa, mas essa notícia é importante porquê?"
1372.0,1402.0,"Primeiro, a gente pode fazer aqui as brincadeiras e tal e levantar as plaquinhas, né? As plaquinhas babacas, eu avisei, porque a gente sempre fala da importância das Ilhas do Pacífico aqui no programa, seja por questões climáticas, seja por razões de alpulíticas recentes, e o fato do Brasil, que é o país, que vai cediar o G20 de 2024, e o ACOP 30, em 2025, participou como convidado, mostrando aí, que"
1402.0,1431.96,"não se trata mais apenas de um Foram regional, que afeta ali apenas meia dúzia de países, com algumas dezenas de milhares de habitantes apenas, né? Quem representou o Brasil foi o secretário de Ásia e Pacífico do Itamaratil, embaixador Eduardo Sabóia, que os anos-ovinhos mais antigos, mais rádio de Córdoba, mas lembra ao mesmo Eduardo Sabóia da Bolívia, aquela crise com a Bolívia, durante o governo Dilma ainda, meu Deus, nós estamos já no quarto presidente, no Chador Isabel, né?"
1432.0,1452.96,"E também foi acompanado do embaixador do Brasil em Wellington, capital da Nova Zelândia, o Marcos Arbizu, e entregaram uma carta do presidente Lula, ao primeiro ministro de Tonga, né? O SEALC, Souvalení, então, temos aí a participação do Brasil."
1452.96,1463.92,"Por enquanto, não temos, né, a declaração final, mas uma coisa já foi publicada na imprensa, e que é importantíssima, tá?"
1463.92,1481.52,"O Foram das Ilhas do Pacífico vai criar um programa conjunto de treinamento de policiais, tá? Então, o seguinte, cada nação do Foram das Ilhas vai ceder, né?"
1481.52,1495.6,"O número X de policiais, que vai receber um treinamento conjunto, ou seja, vai ser uma força multinacional comum, sabe que tem, como tem a força nacional aqui no Brasil, né?"
1495.6,1500.0,"Que são policiais militares das vários unidades de federação, mas ou menos isso."
1500.48,1511.12,"E então, vai servir de uma polícia comum para uma rápida resposta a desástrias naturais ou desafios de segurança, né?"
1512.08,1533.68,"Nem uma nação vai ser forçada, né, aceitar a assistência dessa força policial e principalmente, quem vai financiar e fornecer o treinamento dessa polícia, né, que tá sendo chamada em inglês de Pacific Policy Initiative, Initiative, né?"
1533.68,1538.32,Com quatro centros de treinamento policiais a ser estabelecidos.
1538.32,1547.56,"A Austrália. Então, é um marco muito importante para a Austrália e uma derrota para a China, tá?"
1547.56,1559.48,"A Austrália, marcando presença, a Austrália, um país, né, do chamado Ocidente, porque não é um ocidente geográfico, a Austrália, porque é um país entre as suas branco e anglofono,"
1559.48,1574.04,"e então a Austrália que vai fornecer 400 milhões de dólares em financiamento nos próximos cinco anos, inclusive os custos dos quatro centros policiais que serão estabelecidos."
1574.04,1589.32,"Então, teremos aí a China sendo talvez um pouco deixada de lado. E o primeiro ministro da Gloriosa República de Vanuatu, ao mesmo tempo, disse que essa iniciativa é importante,"
1589.32,1603.6,"porém, o plano tem que ser elaborado de maneira que se encaixe nos nossos propósitos e não seja uma maneira de garantir os interesses geostratégicos de outros,"
1603.6,1611.08,ou então uma política de negação de segurança geostratégica de nossos grandes parceiros.
1611.08,1623.36,"Então, vejam, o primeiro ministro da Gloriosa República já chegou falando, olha só, tá esse plano é legal, a Austrália vai bancar para todo mundo aí e tal, mas a gente não pode esquecer da China,"
1623.36,1633.44,"porque quando ele fala de estratégia de Nile Security Posture, de Nile, quando ele fala negar a China, negar a presença chinesa ali."
1634.0,1642.36,"E vamos lembrar que o grupo, do Foro das Elas do Pacífico recentemente, nós temos um rasch interdo muito importante,"
1642.36,1647.32,porque você tem um acordo interno de rotação entre essa representatividade.
1647.32,1653.92,"E Vanuatu faz parte do grupo da Melanesia, você tem a Melanesia, a Micronesia Polinesia."
1653.92,1663.0,"Então, nós temos também disputas internas ao grupo, por isso que é importante ainda ver o documento final."
1663.04,1675.08,"Mas, talvez o desdobramento mais importante na região, nesses últimos dois, três anos, de disputas entre o chamado Ocidente e a China,"
1675.08,1685.12,"que inclui países deixarem de reconhecer Taiwan, incluiu ali aquela crise nas ilhas Salomão, com violência, com pessoas mortas,"
1685.12,1690.64,"as diversas eleições, em Vanuatu, que tem ocorrido nos últimos anos."
1690.64,1694.6,"Então, novamente, é um daqueles assuntos que pode parecer..."
1694.6,1700.96,"Ah, porque o pessoal do Chadris Erbal, Gostinho Venta, eles são afetados, eles vão dar alguma coisa assim, não."
1700.96,1706.6,"O programa foi ficando gigante, porque o público foi gostando disso, e a gente fala desses assuntos,"
1706.6,1709.92,porque eles são importantes e não são abordados na grande mídia.
1709.96,1720.48,"Porque se fosse para não falar de Bangladesh, de pacífico da política do Uruguai, aí fica, ficava com a cobertura que já existe na grande mídia, de pronto."
1720.48,1729.24,"Mas, então, isso daqui é importantíssimo o desenvolvimento dessa polícia comum do Foram das Ilhas do Pacífico,"
1729.24,1732.44,e que é uma vantagem para a Austrália.
1732.48,1741.28,"E, no caso da participação no Brasil, sempre importante ressaltar nos governos petistas,"
1741.28,1747.28,a importância dada na política internacional para as relações sulço.
1747.28,1754.12,"E isso, que é esse do G77, e eu vou aproveitar, meu carma-tidós, que você fez essa observação,"
1754.12,1756.92,e aí eu observei melhor aqui na notícia.
1756.92,1762.6,"Eu falei que eram 400 milhões de dólares, mas são 400 milhões de dólares a Austrálianos,"
1762.6,1767.32,"o que dá mais ou menos 270 milhões de dólares, 12 Estados Unidos."
1767.32,1770.84,"Então, bom fazer essa diferença, porque é uma..."
1770.84,1773.2,Mais de um bilhão de reais.
1773.2,1774.6,"Pois é, na cotas..."
1774.6,1775.6,Bede banana.
1775.6,1778.0,"Na cotas atual, está complicado."
1778.96,1785.6,"A Araba Saudita também mandou uma mensagem para o reino de Tonga, também está presente"
1785.6,1791.92,"como convidado especial, e aí, clarar, a Araba Saudita, tentando puxar a sardinha pro outro lado,"
1791.92,1794.68,pensando ali no aquecimento global e tudo mais.
1794.68,1802.68,"E o Antônio Guterres, o secretário-geral da ONU, também está em Tonga para o Foram das Ilhas do Pacífico,"
1802.72,1811.88,"e ele disse que essa região é a região mais exposta do mundo em relação às mudanças climáticas,"
1811.88,1820.08,"que é necessário salvar os nossos oceanos, e que não vai existir bote salva-vidas"
1820.08,1823.72,que nos leve de volta para a segurança.
1824.16,1829.64,"E no total, o Foram está..."
1829.64,1839.12,"Tem a representação de mais de mil delegados, obviamente as maiores comitivas são dos 16 países que fazem parte,"
1839.12,1845.68,"mas também temos como desdelegação da ONU, temos brasileiros, temos salditas, temos, enfim,"
1845.68,1853.16,"temos lideranças locais, inclusive, como a sucessão de mulheres que são ligadas à..."
1853.88,1860.48,"a produção tradicional de produtos agrícolas da região,"
1860.48,1864.84,então algo interessante para ficar de olho.
1864.84,1871.32,"E ainda falando nas ilhas do Pacífico, meu carimatismo, no forno das ilhas do Pacífico,"
1871.32,1874.96,"a gente falou, semana passada, que tivemos eleições em Kiribati,"
1874.96,1881.36,"Kiribati, que sempre falo isso aqui, se você somar a zona econômica exclusiva do país,"
1881.64,1884.36,fica um país maior cargentina.
1884.36,1885.36,E...
1885.36,1887.92,"Kiribati que está presente nos quatro missóférios, né?"
1887.92,1889.68,Eu acho que é.
1889.68,1896.56,"E que você tem a questão, eu acho que tem dois anos novos, inclusive por isso,"
1896.56,1900.96,porque tipo uns horas de diferença.
1900.96,1904.24,"Muito bem lembrado isso, essa pequena anedota."
1904.24,1907.76,Mas o Ministério de Relações Teriores do país anunciou
1907.8,1916.0,que todas as visitas diplomáticas aqui de Kiribati serão suspensas até 2025
1916.0,1923.4,para impedir eventuais intervenções no processo de formação de um novo governo.
1923.4,1928.64,"Porque ainda não temos os resultados finais, das eleições,"
1928.64,1933.84,"mas aparentemente teremos um empate, digamos assim, entre, tá?"
1933.84,1935.76,"São 45 a 100, então..."
1935.76,1940.16,"Não dá para ter empate exatamente, porque é o número ímpar,"
1940.16,1946.8,"mas entre o partido pro-ocidente, digamos assim,"
1946.8,1949.08,e o partido pro-China.
1949.08,1956.64,"No caso, o partido pro-China é o partido Tobawan Kiribati,"
1956.64,1962.4,"que é abraçando Kiribati, e o partido pro Estados Unidos,"
1962.4,1969.76,"pro reunião europeia, é o Botocan Kiribati Moa,"
1969.76,1973.52,"que não tá escrito aqui o que significa, então, o peço desculpas."
1973.52,1974.96,Mas eu Botocan.
1974.96,1979.76,"Então, essas são as notícias dos comentários no Foro das Elios do Pacif."
1979.76,1985.68,"E ainda no Pacífico Sult, tivemos a morte do Rei Maori,"
1985.68,1992.08,"tu reitia, que ocupava o trono Maori na Nova Zelândia desde 2006,"
1992.08,1998.24,"inclusive, completou-se 18 anos da sua coroação na semana passada,"
1998.24,2007.36,e ele que morreu em decorrência a problemas depois de uma cirurgia cardíaca ao 69 anos.
2007.36,2011.28,"Nas Filipinas, mas exatamente no mar do Sudachina,"
2011.28,2016.72,tivemos mais um episódio de choque entre um navio Filipino
2016.72,2021.08,"e um navio da Guarda Costaira-Chinesa, o albarroamento,"
2021.08,2026.36,"e novamente uma troca de acusações, um dizendo que a culpa é do outro."
2026.36,2031.08,"Falando na China, tivemos na visita do Jake Sullivan,"
2031.08,2039.12,"a pequim essa semana, ele ontem se encontrou com o chanceller Wang Yi."
2039.12,2043.36,"Lembrando que o Jake Sullivan é importante uma insonência,"
2043.36,2049.68,"quando se fala de secretário de segurança nacional dos Estados Unidos,"
2049.68,2052.68,"conselheiro de segurança nacional, desculpe,"
2052.68,2058.32,"algumas pessoas podem pensar, é uma pessoa que não tem tanto poder,"
2058.32,2062.16,é um conselheiro alguma coisa assim.
2062.16,2067.92,"É importante lembrar que esse cargo foi do que cindir, nos anos 70,"
2067.92,2071.4,"e o que cindir, anabolizou bastante esse cargo."
2071.4,2075.32,"Então, o Conselheiro de Segurança Nacional dos Estados Unidos"
2075.32,2081.76,"já tem algumas décadas que ele é uma espécie de número 3 da diplomacia dos Estados Unidos,"
2081.76,2084.72,"número 1 presidente, número 2 secretário de Estado,"
2084.72,2087.44,e o Conselheiro é número 3.
2087.44,2090.56,"Talvez uma das mais famosas pessoas que ocupam esse cargo,"
2090.56,2091.92,foi a Condoliza Rice.
2091.92,2094.4,"Muitas pessoas também se lembram ali no período da guerra terror,"
2094.4,2096.88,de invasão irá que dá a Condoliza Rice.
2096.88,2099.84,Qual em pau eu ocupo esse cargo também.
2099.84,2106.28,"Então, não é um cargo tão subalternas assim,"
2106.28,2114.0,e em alguns temas ele é na prática o responsável pela política externa.
2114.0,2117.12,"É meio como a coisa good cop, bad cop."
2117.12,2121.32,O blinque é o good cop e o Sullivan é o bad cop.
2121.32,2122.2,Digamos assim.
2122.2,2126.44,"Então, o Sullivan foi até a China, se encontrou com o anguí,"
2126.44,2133.2,"também se encontrou com parte do comando do exército chinês,"
2133.2,2138.44,"a Comissão Central Militar do Governo do China,"
2138.44,2142.2,e teve uma audiência breve com o GDMP.
2142.2,2146.6,O presidente da China foi uma audiência breve até porque eles não são homólogos.
2146.6,2148.8,"Então, é muitas vezes uma questão assim."
2148.8,2153.24,"Até de cortesia, o presidente recebe o ministro ou o Conselheiro,"
2153.24,2156.28,"ou até mesmo o embaixador novo de um país importante,"
2156.44,2162.0,"como uma reunião de cortesia, mas que obviamente nada ali seria decidido."
2162.0,2167.2,"E o que foi tornado público, de isso, é que ambos os países"
2167.2,2173.6,"querem uma relação estável, que vai articular uma conversa direta entre os dois presidentes,"
2173.6,2177.04,"que é necessária solidariedade, coordenação."
2177.04,2182.64,"Então, todo mundo falou que foram conversas produtivas, etc."
2182.64,2187.24,"E que, principalmente, foi comentado na imprensa dos Estados Unidos,"
2187.24,2189.24,"meu caro Matias, não acham post,"
2189.24,2194.44,"que o Joe Biden estaria cogitando que o seu último compromisso internacional,"
2194.44,2200.6,"antes do fim do seu mandato, seja uma viagem à China."
2201.64,2205.76,"Mas, do ponto de vista, digamos assim, prático,"
2205.76,2209.04,não teve nada público nessa visita.
