start_segment,end_segment,text
384.04,390.76,"e que governou o país por quase 60 anos desde o sufragem universal, na década de 1960,"
390.76,396.96,"tinha, antes das eleições, 38 a 100, terminou com 4."
396.96,400.04,"Foi de 38 para 4, gente."
400.04,408.72,"Então, assim, é uma perda muito grande, só que é muito curioso, porque eles ainda tiveram 30% do voto."
408.72,413.28,"Só que o que aconteceu, além de ter impedido muito voto, eles não tinham mais a metade,"
413.32,418.88,eles perderam muitos distritos e incompedições diretas com os candidatos do guarda-chuva.
418.88,426.2,"E, segundo lugar, ficou o partido do Congresso de Botswana, que também é um partido de esquerda,"
426.2,434.84,"que é inspirado no Congresso Nacional africano, eles ficaram com 15 a 100,"
434.84,441.0,"e, em terceiro lugar, com 5 a 100, ficou a frente patriótica de Botswana,"
441.04,447.44,"que é ligado especialmente a um dos povos internos, os países, inguato."
447.44,458.24,"Então, teremos um governo de esquerda, no país, pela primeira vez, desde a década de 1960."
458.24,463.52,"E falando em eleições africanas até o próximo programa, meu caro Matias,"
463.52,469.32,"apenas para registrar para os nossos ouvintes, que, no dia 16 de novembro,"
469.36,475.48,"teremos um referendo constitucional no gabão, em que a população será consultada,"
475.48,481.28,"se eles aprovam não a nova constituição, que foi elaborada depois do golpe de estado"
481.28,487.08,"em setembro do ano passado, para quem quiser conhecer um pouquinho mais a história desse país africano,"
487.08,489.84,ouvilar o programa 349.
489.84,496.56,"E, no dia 17 de novembro, teremos eleições parlamentares, nos cemegal,"
496.56,502.04,"depois que o Parlamento do país foi dissolvido em setembro, depois os vários protestos,"
502.04,508.68,"e também do fato de que o primeiro ministro dos Manis somcou, do movimento reformista jovem,"
508.68,515.08,ele quer eleições também para ter um parlamento mais alinhado aos interesses dele.
515.08,524.32,"Notícia do último domingo de a 3 de novembro, presidente pro Europa é reeleita em Moldova."
524.36,528.16,"Tivemos o segundo turno das eleições presidenciais em Moldova,"
528.16,534.56,"com um comparecimento de 54,3% eleitoral, ou seja, um aumento em relação ao primeiro turno,"
534.56,537.96,"que, por sua vez, já era um aumento em relação a eleição anterior."
537.96,546.8,"E a Maya Sandu, que é atual presidente, pro União Europeia, ficou com 55% dos votos,"
546.8,552.72,"enquanto a Alexandre Stuérnoglo representa o interesse das pessoas que preferem relações com a Rússia,"
552.72,557.24,ficou com 44% dos votos.
557.24,565.6,"E, em relação a essa eleição, a Alemanha denunciou que seriam tentativas de interferência russa na eleição de Moldova,"
565.6,571.32,incluindo ameaças falsas de bomba em locais eleitorais.
571.32,579.36,"Já na vizinha, o crânia, meu caro Matias, tivemos um ataque ruso na região de Zapurija,"
579.36,585.88,"que deixou pelo menos 6 civis mortos, além de outras 20 pessoas feridas."
585.88,592.96,"E o governo crâniano anunciou a último dia 6 de novembro,"
592.96,598.84,"que, pela primeira vez, travaram combates com tropas norte-cureanas."
598.84,604.32,"E essa é uma reindicação muito interessante, muito curiosa, porque, originalmente,"
604.32,607.76,"havia se comentado que as tropas norte-cureanas,"
607.76,616.16,"elas teriam apenas tarefas de ocupação, que, para liberar outras tropas russas para a linha de frente, para o combate."
616.16,625.84,"Mas, agora, de acordo com as autoridades, o crânianas, nós temos tropas norte-cureanas na linha de frente, trocando tiros."
625.84,631.08,"Notícia da segunda-feira passada de a 4 de novembro,"
631.08,642.2,líder tribal de castela é hostilizado por vítimas e atingido por lama em visita à locais de enchentes.
642.2,650.16,"Nós temos fortíssimas enchentes na região, especialmente de Valência, na comunidade Valenciana."
650.16,655.92,"A gente comentou no programa passado, infelizmente, o número de mortos subiu,"
655.92,660.36,"já são, pelo menos, 223 vítimas fatais confirmadas."
660.44,668.92,"93 pessoas ainda estão desaparecidas e autoridades espanholas, incluindo o líder tribal de castela,"
668.92,674.4,"também chamado, às vezes, de Reida Espanha, lembrando que a gente começou a saber encadeira, porque sempre quando é assim,"
674.4,680.56,"quando é líder de alguma outra região da Ávara, é o líder tribal, aí quando você fala da espanha do reino,"
680.56,684.88,"você fala com toda a diferença. Então, aqui a gente chama eles de líder tribal também."
684.88,693.4,"E porque é uma forma de tribalismo? Mas o Reida Espanha, sua esposa e o primeiro menino Pedro Sánchez,"
693.4,696.16,e o governador Valenciano?
696.16,704.0,"Foram recebidos com lama ofensas, xingamentos, cobranças."
704.0,710.48,"O Pedro Sánchez, inclusive, foi retirado porque atacaram uma pa,"
710.68,716.44,"ele, tipo, uma pa, um objeto de metal, pode causar uma pancada séria, né?"
716.44,722.88,A rainha letícia também foi alvo de jogar em lama e tudo mais.
722.88,728.16,E o governo espanhol anunciou duas medidas.
728.16,736.72,"A primeira é que liberou uma linha de crédito emergencial, no valor de 10 bilhões de euros,"
736.72,747.12,"incluindo uma linha de 838 milhões de euros em dinheiro para auxílio, assim, imediato."
747.12,751.56,"Tem que ver, a pessoa vai lá e saco dinheiro imediatamente como alívio."
751.56,759.96,"E ainda sobre enchente, a espanha não seô que vai enviar mais 5 mil soldados e mais 5 mil policiais"
759.96,768.04,"para a comunidade valenciana, somando já seriam mais de 16 mil militares e policiais na região,"
768.04,773.12,o que é a maior mobilização espanhola em tempos de paz.
773.12,777.84,"Ainda relacionado às enchentes setores do Partido Popular,"
777.84,784.16,"tão, já largando a mão do maçom, que é o governador Valenciano,"
784.16,788.72,"e a declaração exclusiva que acabou na sua carreira política,"
788.72,794.72,"vai ser muito difícil se recuperar do desastre, que foi o socorro às vítimas."
794.72,801.4,"E ainda relacionado à espanha, temos uma notícia do final da semana passada,"
801.4,810.84,"um pouco depois da gravação do último programa, no qual mais de 800 pessoas foram resgatadas"
810.84,817.96,"no arquipélago das ilhas canárias, quando tentavam chegar as ilhas pertencentes à espanha,"
817.96,821.88,vindo-os de botes do continente africano.
821.88,830.64,600 e 11 delas foram levadas a ilha de Lançarote e 189 a ilha de El Ierro.
830.64,837.84,"A maioria das pessoas resgatadas pelo salvamento marítimo eram homens, provenientes de países da África,"
837.84,843.52,"sub-Sariana, como Guiné, Mali, Gambia, Burkina, Faso e Ghana,"
843.52,847.68,mas também haviam crianças e mulheres.
847.68,855.8,O grupo estava aderiva a 7 dias tendo partido da capital de Senegal da Cara.
855.8,859.92,"O Lânsito da carreira política do presidente Valenciano,"
859.92,864.96,"a gente até comentou o programa passado, foi a demora no alerta também,"
864.96,867.68,que ele inicialmente subestimou.
867.68,870.72,"E ainda em relação à Espanha, meu caro Matias,"
870.72,874.88,"e símbolo de algo que a gente explica aqui no Cháudro Iserbal várias vezes,"
874.88,880.72,"o governo espanhó anunciou a preenção de 13 toneladas de cocaína,"
880.72,885.04,vindas do equador em um carregamento de bananas.
885.04,887.88,"Então é uma notícia símbolo do que a gente sempre fala aqui,"
887.88,891.96,"produz em a coca na Colômbia, exportam via equadouros,"
891.96,896.0,usando os caigamente de frutas e é consumido na Europa.
896.0,900.68,"E falando em desastre também na Europa, mas embora em menor escala,"
900.68,907.6,"uma parte do teto da estação ferroviária de novissade na Sérvia Caíl,"
907.6,912.48,"como se fosse ele um anteparo, deixando pelo menos 14 pessoas mortas,"
912.48,919.36,"e por conta disso, o ministro dos transportes do país, Goran Végique,"
919.36,925.04,"anunciou a sua renúncia, ele era ministro de transportes e infraestrutura."
925.04,929.72,"E também na segunda-feira passada de a 4 de novembro,"
929.72,934.2,"a China Processe à União Europeia na OMC,"
934.2,938.32,por taxa sobre veículos elétricos.
938.32,944.8,"A Comissão Europeia aprovou uma tarifa de até 45,3%"
944.8,949.12,na importação de veículos elétricos fabricados na China.
949.4,959.04,"A União Europeia alega que as empresas chinesas recebem subídios irregulares,"
959.04,963.2,subídios injustos do próprio Estado chinês.
963.2,968.76,"Então, o que a Europa alega é que nós estamos colocando esta tarifa"
968.76,975.36,"para deixar tudo justo, para compensar os subídios chineses."
975.36,982.92,"Já a China, por sua vez, disse que a Ação Europeia é uma ação lamentável"
982.92,990.68,que gera diversas objeções e não satisfaz os interesses da cooperação global
990.68,992.84,na transformação verde.
992.84,1002.08,"Então, o caso vai parar na OMC, o que pode levar alguns anos para ser resolvido."
1002.4,1012.56,"Já no Japão, meu carmatias, nós tivemos uma sonda robótica resgatando um pedaço"
1012.56,1022.32,de combustível nuclear fundido de dentro de um dos três reatores danificados de Fukushima.
1022.32,1029.92,"É a primeira vez que um objeto desse tipo é resgatado de dentro de um reator,"
1029.92,1035.52,"porque como os nossos ouvintes podem imaginar, esse tipo de objeto costuma ser extremamente"
1035.52,1038.44,"noceivo, extremamente radiotivo."
1038.44,1045.6,O pedaço mais famoso do mundo de combustível nuclear fundido é a chamada Pata do Elefante
1045.6,1051.56,"em Cher no Biel, que ela tem esse nome, porque ela parece a Pata de um Elefante gigante."
1051.56,1055.36,"Você provavelmente já vê essa foto, você talvez se não esteja ligando, o nome é"
1055.36,1057.84,"Foto de Itaí no Google Image, você vai ver."
1057.84,1064.52,"Então, agora, essa sonda japonesa, uma sonda robótica pegou esse pedaço, e agora,"
1064.52,1072.6,"a ideia dos cientistas japoneses ao estudar esse pedaço é que isso permita, primeiro,"
1072.6,1081.8,"uma melhor estratégia de desativar esses reatores, e também retroativamente essas são"
1081.8,1087.72,"as palavras do ONU Akira, que é o chefe de Fukushima, o desacinucláer tem o cara"
1087.72,1092.72,"assim, ainda chama Akira, né mano, é ironia do destino, mas retroativamente aprender"
1092.72,1095.28,mais sobre o próprio acidente.
1095.28,1103.44,"A inrelação ao Japão, a Universidade de Kyoto lançou um pequeno satélite de madeira"
1103.44,1110.92,"que não usa nenhum tipo de parafuso nem nada metálico, apenas em caixas de madeira,"
1110.92,1116.16,"é um cubo de 10 centímetros de diaresta, tá gente, tá assim, não pensa que a um satélite"
1116.16,1122.6,"é enorme não, mas de qualquer jeito é um avanço tecnológico interessante, e eles estão"
1122.6,1131.28,inclusive testando como a madeira vai reagir fora da atmosfera e pensando em satélites
1131.28,1137.2,"mais sustentáveis, porque assim, por fora ele de madeira, mas por dentro os censores"
1137.2,1141.64,são obviamente eletrônicos usando ligas metálicas e tal.
1141.64,1148.12,"Um pouquinho mais ao sudo Japão, meu carmatias Indonésia e Rússia realizaram seus primeiros"
1148.12,1156.0,"exercícios navais conjuntos da história, tá aí uma amizade que eu não imaginava."
1156.0,1162.0,"Então aparentemente o novo presidente da Indonésia, o ex-general para Boto Subianto,"
1162.0,1169.72,"ele busca melhores relações com a Rússia, não apenas comerciais, mas também ele supostamente"
1169.72,1173.44,busca comprar armas da Rússia.
1173.44,1181.16,"Imagina o espírito do sol rarto, tá, tá, tá, tá, tá, não, duplo, tu é escarpado no"
1181.16,1182.16,túmulo.
1182.16,1189.52,"Na Nova Zelândia, meu carmatias, uma notícia que vai gerar muitos protestos, que é o seguinte,"
1189.52,1198.04,"uma das cartas fundamentais da Nova Zelândia, é o tratado de Whitang de 1840, entre a"
1198.04,1206.28,"coroa britânica e os chefes maori, que estabeleceram, né, estabelecer a ele o estado nacional,"
1206.28,1213.24,"obviamente os maori, vários momentos, tiveram a sua autoridade atropelada, perderam"
1213.24,1220.2,"terras, foram mortos, foram expulsos de terras, porém esse é o tratado fundamental"
1220.2,1224.84,para as relações entre a coroa britânica e os maori.
1224.84,1231.2,"E por conta desse tratado, por conta da interpretação desse tratado que nas últimas décadas,"
1231.2,1238.6,"a Nova Zelândia passou a dotar várias medidas, não é como cotas para os maori no serviço"
1238.6,1246.04,"público, o reconhecimento da língua, maori, o estabelecimento da autoridade de saúde, maori,"
1246.04,1248.84,para questões e saúde específicas a essa população.
1248.84,1256.56,"E agora que nós temos um governo, de direita na Nova Zelândia, um dos partidos que faz"
1256.56,1264.32,"parte do governo, os Elandês, o partido libertário proposa a mudança de interpretação"
1264.32,1271.56,"desse tratado, no que eles alegam que para combater a discriminação e a divisão pela"
1271.56,1279.84,"raça, e que o princípio de direitos iguais deve ser soberano, e que cabe ao parlamento"
1279.84,1284.72,não a justiça a interpretação correta desse tratado.
1284.72,1291.04,"Diversas organizações maores já prometeram uma marcha em protesto para o dia 19, inclusive"
1291.04,1298.48,"os maori têm um nome para uma marcha em protesto, chama da Rikoi, e ainda se tem debatido"
1298.48,1303.2,"se ela tem chances de passar ou não essa proposta de lei, mas de qualquer jeito vai"
1303.2,1304.56,gerar muito barulho.
1304.56,1311.28,"E indo pro índico, meu caro Matias, dando uma leve robadinha no próximo dia 14 de novembro,"
1311.28,1317.12,"teremos eleições parlamentares no Siri Lanca, recapitulando por que nós teremos eleições"
1317.12,1324.96,"parlamentares no Siri Lanca, porque a Núra Cumara de Sanayaki venceu as eleições presidenciais,"
1324.96,1331.24,"ele que é comunista, e nesse caso ele é comunista comunista mesmo, não é que nem aqui no Brasil"
1331.24,1332.24,que eu juro.
1332.24,1334.24,O que é o aldo Rebello?
1334.24,1338.04,"Ou então o que é aqui no Brasil você viri falar, eu acho que pobres vivam poder comer,"
1338.04,1345.04,"aí você chama de comunista, não, ele é comunista mesmo, e ele como presidente solicitou"
1345.04,1349.32,"novas eleições parlamentares, ele dissolveu o Parlamento e pediu por novas eleições"
1349.32,1354.68,para que o Parlamento reflita as mais recentes eleições presidenciais.
1354.68,1360.8,"Lembrando que a última eleição parlamentar no Siri Lanca foi 2020, então já teria eleições"
1360.8,1365.2,"de qualquer maneira, ele só antecipou, então vamos ver como é que vai ser."
1365.2,1370.56,"E aproveitando que a gente falou de China, meu caro Matias, os os ouvintes sabem que"
1370.56,1375.72,"o mundo não é só inglês, espanhol, e que o mandarinha terceira língua mais estudada"
1375.72,1376.72,do mundo.
1376.72,1381.88,"Então, para quem quiser estudar chinês, nós temos a oportunidade da Black Friday, da"
1381.88,1384.2,"academia, guran de mandarim."
1384.2,1391.16,"Na oferta da Black Friday, vocês vão ter 3 anos pelo preço de 1, e vocês ouviram"
1391.16,1392.16,direito.
1392.16,1397.64,"Você vai pagar por um ano de estudo, e vai poder estudar até novembro de 2017."
1397.64,1401.52,A promoção é válida até de 30 de novembro.
1401.52,1407.56,"É o curso mais completo e atualizado da internet brasileira com aulas de mandarim, do básico"
1407.56,1414.2,"avançado, incluindo encontro de conversação e professores para te dar suporte dos seus"
1414.2,1415.2,estudos.
1415.2,1421.12,"A academia guran de mandarim foi fundada pelo Gurran Laoshi, que fez mestrado em China"
1421.12,1422.64,de mandarim na China.
1422.64,1427.2,E o material foi feito pensando para o estudante brasileiro.
1427.2,1434.4,"E se você usar o cupom, chadreis o herbal, tudo junto, você ainda ganha 10% de desconto"
1434.4,1436.56,em cima da oferta da Black Friday.
1436.56,1443.36,"Então, se vocês usarem bastante o cupom, vocês ainda garantem o patrocínio aqui no chadreis"
1443.36,1444.36,herbal.
1444.36,1446.2,"E claro, busquem conhecimento."
1446.2,1452.16,"Bem, agora vocês ficam com a Coluna Bertha na qual Felipe observará o movimento das"
1452.16,1456.92,peças no sempre complicado tabuleiro do Oriente Médio.
1476.2,1483.28,"Bem, pessoal, esse giro pelo Oriente Médio não tem outra notícia que não pode abrir"
1483.28,1488.72,"esse bloco do que eu fato de que na última terça-feira de a 5, o Benjamin Netanyar, o primeiro"
1488.72,1496.84,"ministro de Israelense, demitiu o Iof Galant, então ministro da defesa."
1496.84,1500.2,Eu vou começar lembrando uma coisa importante para vocês.
1500.2,1505.2,O Ministério da Defesa em Israel é o segundo cargo mais importante do governo.
1505.2,1508.32,Ele só fica atrás do próprio primeiro ministro.
1508.32,1512.76,Isso é algo muito diferente do que a gente tem no Brasil.
1512.76,1517.56,"Então, no Brasil, às vezes, a notícia de uma troca de ministros da defesa não seria"
1517.56,1519.72,"vista com tanta importância, assim."
1519.72,1524.4,"Em Israel é o cargo mais importante, fora o de primeiro ministro."
1524.4,1531.8,Um grande símbolo disso foi que quando o Ariel Sharon foi punido pela sua responsabilidade
1531.8,1538.4,"nos massacres em Sábri Chatila, ele foi punido."
1538.4,1543.2,"A punição foi que ele não poderia ser ministro da defesa, porque ninguém achava que ele"
1543.2,1548.2,"não poderia ser eleito o primeiro ministro, como acabou sendo posteriormente."
1548.2,1556.08,"Então, é um cargo muito importante e, obviamente, na atual situação Israelense, com gabinete"
1556.08,1563.88,"de guerra, desde o ataque do ramaz sete outubro, e toda a questão em torno da manutenção"
1563.88,1568.96,a qualquer custo de um conflito para isso permitir a sobrevivência política do Benjamin
1568.96,1572.36,"Netanyahu, o cargo tem mais importância ainda."
1572.36,1576.24,E essa é a principal razão da demissão do Avgallante.
1576.24,1584.96,"O Avgallante, vamos lembrar o Benjamin Netanyahu já havia tentado demitilo antes, por"
1584.96,1591.48,"ém, nós tivemos vários protestos contra essa decisão."
1591.48,1597.2,"E aí, antes que a decisão pudesse ser oficializada, a gente brincou ali na época, antes que ela"
1597.2,1606.24,"pudesse ser publicada no Diário da União, voltaram atrás, Benjamin Netanyahu voltou atrás"
1606.24,1609.44,e manteve o Avgallante no cargo.
1609.44,1614.6,"Agora, ele foi demitido e demitido de vez."
1614.6,1625.04,"Segundo o Barack Ravid, dos principais jornalistas esrelenses, ele e o Netanyahu teriam três"
1625.04,1628.04,"divergências principais, que não são pequenos."
1628.04,1636.84,"Primeiro, o Avgallante é contra um projeto de lei que pode isentar os homens ultra-todoxos"
1636.84,1644.16,"do serviço militar, porque essa isenção existia, a Supremacorte definiu fim dessa isenção"
1644.16,1650.36,"e os partidos ortodoxos que apoiam Benjamin Netanyahu querem a reversão disso, querem"
1650.36,1653.92,que os homens ultra-todoxos sejam isentes do serviço militar.
1653.92,1661.4,"Segundo, o Avgallante teria voltado a nos bastidores pressionar por um acordo, um acordo"
1661.4,1664.36,que permita a libertação dos refeis.
1664.36,1670.08,"E terceiro, o Avgallante falou publicamente da necessidade da formação de uma comissão"
1670.08,1678.36,de inquérito para investigar as falhas e os problemas que permitiram o ataque do ramazo
1678.36,1679.6,do 17 de outubro.
1679.6,1686.88,"E, obviamente, uma comissão de inquérito dessas teria, como um dos principais alvos, o chefe"
1686.88,1689.08,"de governo, que é o Benjamin Netanyahu."
1689.08,1697.12,"E, além disso, foi revelado uma conversa dele com familiares de refeis do Avgallante"
1697.12,1701.28,"dizendo, não há nada mais com exércitos que possam fazer em gaza."
1701.28,1708.24,Eu termo que estamos ali apenas porque existe um desejo de estar ali.
1708.24,1713.2,"Ou seja, o que a gente vem falando aqui a meses."
1713.2,1718.16,A guerra está sendo estendida para conveniência política de Netanyahu e seus aliados.
1718.16,1729.88,"E o Avgallante, que é um general, que é um político de direita, não existe em"
1729.88,1734.52,grandes diferenças ideológicas entre o Galante e o Netanyahu em vários pontos.
1734.52,1736.96,"Em algum sim, mas em vários não."
1736.96,1739.92,"Então, o Avgallante foi demitido."
1739.92,1750.12,"E por conta da lei marcial vigente em Israel, especialmente por conta, dos ataques do"
1750.12,1751.12,resbolar.
1751.12,1758.48,"Hoje, o fronte doméstico, o comando da frente doméstica, diz Israel, proibi grandes protestos."
1758.48,1768.4,"Então, as manifestações contra a demissão do Avgallante foram interrompidas pela polícia"
1768.4,1773.24,"no último dia 5 de novembro, embora os manifestantes têm um se comprometido eventualmente"
1773.24,1777.04,retomar as manifestações.
1777.04,1785.36,"Quem substitui o Avgallante, com a ministra defesa, é o Israel Cats, que era o ministro"
1785.36,1788.68,de Relações Teriores desde o início do ano.
1788.68,1793.0,"O Israel Cats, com a ministro de Relações Teriores, por sua vez, foi substituído pelo"
1793.0,1794.52,Guideon Sár.
1794.52,1798.84,O Guideon Sár é uma figura muito...
1798.84,1805.36,"Não vou dizer tão importante, ele é uma figura importante, mas ele é uma figura interessante,"
1805.36,1811.28,"digamos assim, na política Israelense, infelizmente no tempo de falar sobre ele, na conversa"
1811.28,1818.2,"com o João Miragáia, porque ele era do Likud, e ele foi, basicamente, o único político"
1818.2,1825.92,que desafiou internamente o Netanyá-Aru em uma eleição pela liderança do Likud.
1825.92,1828.44,"Em 2019, ainda."
1828.44,1835.56,"E depois disso, ele saiu e foi se associar ao Benigantos no azul e branco."
1835.56,1843.56,"E ele estava no gabinete de guerra, desde o final do ano passado, sem uma pasta."
1843.56,1845.16,Ele era um ministro sem pasta.
1845.16,1847.8,"Ele já foi ministro de educação, já foi ministro da Justiça."
1847.92,1852.44,E agora ele será o ministro de relações exteriores.
1852.44,1861.6,"Então, é uma maneira do Netanyá-Aru, inclusive, acomodar uma figura que, embora não seja alguém"
1861.6,1867.36,"que possa ter a grande chance de virar primeiro ministro num curto prazo, é uma pessoa que"
1867.36,1872.76,"publicamente, abertamente, desafio o Netanyá-Aru dentro do Likud."
1872.8,1879.04,"E essa demissão do Avgallant, ela é tão explícita, ela é tão abertamente devido aos interesses"
1879.04,1886.92,"do Netanyá-Aru, que até mesmo o presidente do país, o presidente excelente, que em um regime"
1886.92,1895.4,"parlamentarista, normalmente os presidentes são figuras, neutras na política partidária,"
1895.4,1902.64,mas o Isaac Herzog disse que a demissão do Avgallant é a última coisa que Israel precisa agora.
1902.64,1909.88,"Então, ele meio que quebrou ali as funções dele, isso é um pouquinho de protocolo pra fazer esse comentário."
1909.88,1918.52,"E agora, Israel, tem com ministro da Defesa os Reocats, que tem com a grande característica do Israel"
1918.92,1931.76,"nesse último ano, uma lealdade absoluta ao Netanyá. Ele também é um político do Likud, já ocupou diversas"
1931.76,1941.72,"pastas ministériais e ele é um braço direito do Netanyá-Aru pra se agentir, digamos assim."
1941.72,1950.72,"Então, ele tem algumas visões muito próximos do Netanyahu."
1950.72,1962.72,"Então, agora, o Netanyahu tem como ministro da Defesa, que é um caro importantíssimo, Israel, repito, um cara que tem como principal característica a lealdade ao Netanyahu."
1963.72,1976.72,"Então, essa é a primeira assunto desse bloco, mas é a primeira crise e a primeira gaveta sobre crise e política em Israel."
1976.72,1983.72,"Agora, a gente vai abrir uma outra gaveta sobre outro escândalo que está ocorrendo nesse momento também."
1984.72,1994.72,"E aqui, para quem quiser inclusive se aprofundar, o João Mirageia fez um episódio lá do lado esquerdo do muro sobre esse assunto."
1994.72,2001.72,"Mas em resumo, e aí pegando informações também de outros veículos em mídia, inclusive o Harats e o Times of Israel,"
2001.72,2017.72,"a polícia Israelense realizou uma operação no gabinete do Benjamin Netanyahu, como parte de uma investigação sobre o vazamento de informações de inteligência."
2018.72,2033.72,"Porém, toda via entretanto, mas nós temos um aspecto muito curioso aqui. Nós tivemos pessoas presas, nós tivemos suspeitos presos,"
2033.72,2047.72,"um desses suspeitos, supostamente, é um assessor de primeiro escalão do primeiro ministro que tem acesso a reuniões confidenciais."
