start_segment,end_segment,text
171.24,174.44,"Tem gente que consome um dia, tem gente que consome na semana"
174.44,176.44,Ele é dividido em blocos
176.44,179.4,Você pode ouvir na velocidade de dois
179.4,182.92,E os nossos ouvintes tradicionais divulguem
182.92,186.6,Espalhem a palavra do Chadreis Erbal
186.6,190.92,Já que foi uma semana e com muitas notícias na política internacional
191.0,193.4,"Então sem mais delongas, passem..."
193.4,195.0,Tudo que eu falo agora é de longa
195.0,196.6,"Ah, tá bom"
196.6,198.76,Então sem mais delongas
198.76,199.96,Viu?
199.96,204.76,Passemos agora para o primeiro bloco do Giro de Notícias
212.76,214.76,Giro de notícias
221.88,227.08,Notícias da segunda-feira passada de a 29 de julho
227.08,233.72,Melônio se encontra com Chi para relançar os laços com a China
233.72,236.44,Jorge Melônio foi recebido em pequinho
236.44,242.2,disse que a China é um importante interlocutor de tensões globais
242.2,247.32,"Em outra palavra China, conversa com a rússia por nós"
247.4,252.28,E disse que pretende relançar os laços com pequinho
252.28,255.48,Já que por que relançar
255.48,260.2,"Já que o governo Jorge Melônio, vamos lembrar,"
260.2,264.36,tirou a Itália das parcerias da
264.36,266.44,chamada nova rota da ceda
266.44,270.28,Ou infraestrutura de cinturão e rota
270.28,273.24,"Enfim, então a Jorge Melônio tirou a Itália"
273.32,277.32,"Desse programa de parcerias, claro que pressionada por outros atores políticos"
277.32,280.28,"tanto dentro da União Europeia, quanto pelos Estados Unidos"
280.28,285.72,Então por isso termo de relançar essas relações
285.72,292.2,"De a nota italiana, disse também que é importante garantir a estabilidade"
292.2,298.76,E a paz e a China por sua vez disse que a Itália é um país
298.76,302.04,Com uma amizade há muito tempo estabelecida
302.12,304.12,E desde Marco Polo
304.12,309.08,"Eu se fosse o GD em pinha, devolve uma carão"
309.08,312.28,"Vocês ficam dizendo como a carão de vocês, mas a carão é nosso"
312.28,321.08,"Mas brincadeiras a parte, disse que são conversas baseadas no respeito e confiança mutuos"
321.08,329.56,"A Itália, a Jorge Melônio, no caso, é a primeira líder do G7"
329.64,332.6,A visitar a China em bastante tempo
332.6,335.64,Isso é interessante de notar
335.64,341.08,Outras notícias relacionadas a China
341.08,346.2,"Primeira delas que essa semana o Wang Yi, o Ministro de Relações Teriores da China,"
346.2,350.52,"se encontrou com o seu homólogo em diano, o Jorge Hancar"
350.52,355.08,"E se encontraram em 20 anos, capital do Laos"
355.16,363.72,E se comprometeram a retirar milhares de tropas da fronteira entre os dois países
363.72,369.4,Para diminuir as tensões entre as duas potências nucleares
369.4,375.32,Vamos lembrar que isso foi tema principal de um dos programas de reserva
375.32,379.96,"O lá em julho de 2020, as relações entre China e India"
380.04,386.44,"Já que naquela ocasião, 20 soldados indianos e 4 chineses foram mortos"
386.44,390.52,"numa porradaria na fronteira, porradaria aqui não é eu femismo"
390.52,393.48,Eles foram mortos na base de pau lado e pedrada
393.48,395.64,Não teve uso de armas de fogo
395.64,402.52,Lembrando que nós temos disputas territoriais fronteristas entre esses dois países
402.52,409.32,Que vêm do fato da fronteira entre indichina ter sido demarcada em 1912
409.4,414.36,"Ou seja, a India fala, não foi a India que aceitou essa fronteira, foi em pé do britânico"
414.36,417.88,"E a China fala, não foi a China que aceitou essa fronteira"
417.88,424.12,"Foi o separatismo tibetano, já que naquele período ali entre a revolução de 1911"
424.12,429.08,"E a anexação chinesa de 1950, o Tibet foi independente"
429.08,434.52,"Então, a fronteira entre China e India foi estabelecida entre o rage britânico e o Tibet"
434.52,439.16,"Então, em um dos dois países, reconheça a fronteira como legítima"
439.32,447.48,"E finalmente, tivemos nessa semana a notícia enviada pelo nosso 20 André Gonçalves Bidad"
447.48,456.2,Do primeiro comboio de navios contê-neres chineses pela rota do artico
456.2,462.28,"E isso é uma notícia, isso sim é já o política, é uma notícia interessante"
462.28,466.68,"Que é uma coisa que já especulada e comentada muitos anos, a mais de uma década"
466.76,472.76,"Mas assim, primeiro, a rota do artico é uma rota bem mais curta, se você pensar na ligação entre China e Europa"
472.76,475.96,"Segundo, obviamente, se aproveita do verão"
475.96,479.88,"Mas ao mesmo tempo, vamos lembrar aquecimento global"
479.88,484.28,"E também necessário uma infraestrutura, simplesmente você botar o navio para navegar"
484.28,489.16,"Você tem que ter que bragelos, você tem que ter um planejamento logístico complexo"
489.16,494.68,"E terceiro, nesse momento, ainda tem a questão de evitar a rota do mar vermelho"
494.68,500.12,"Ou seja, evitar o golfo de adem com as tensões com os utis e o canal de Suês"
500.12,503.24,Então é uma notícia interessante dessa semana
503.24,510.84,"Também no começo da semana, a ataque à faca deixa três meninas mortas no reino unido"
510.84,517.32,Tivemos um criminoso chamado Axel Rudacubana
517.48,525.64,Atacando a facas uma escola de dança deixando três meninas mortas e dez pessoas feridas
525.64,530.28,"Sendo das dez pessoas feridas, oito também crianças"
530.28,536.12,O criminoso tinha 17 anos de idade
536.12,541.48,E ainda não está claro o motivo do ataque
541.56,547.32,"Porém, a polícia já descartou uma motivação terrorista"
547.32,549.32,Só que o que aconteceu?
549.32,557.08,Tivemos um ataque na cidade contra uma mesquita em saltport
557.08,560.44,E também em outras cidades inglesas
560.44,561.24,Por que?
561.24,569.48,Porque foi publicada a informação de que o criminoso de 17 anos de idade
570.04,575.32,"Seria, um sumano teria agido por extremismo"
575.32,580.44,Sendo que ele nasceu no país de Gales
580.44,583.48,E os pais dele são de ruanda
583.48,587.32,"Então assim, ele primeiro nasceu no reino unido"
587.32,590.68,"E segundo, os menos que você quiser pensar na ascendência dele"
590.68,594.04,"Não vieram de um país de maioria, mas o sumano"
594.12,600.92,"Porém, tivemos um ataque repito contra a mesquita de saltport"
600.92,605.4,"O que movimentou, inclusive, a polícia"
605.4,611.88,"E aí, no confronto posterior, nós tivemos cinco pessoas presas"
611.88,615.24,E 53 pessoas feridas
615.24,620.44,E um dos grupos que participou desse ataque a mesquita
620.52,625.32,"É a English Defense League, que é um grupo de extrema direita"
625.32,631.24,"Islamofóbico que estava, digamos assim, um baixa recentemente"
631.24,635.4,"No reino unido, não havia muita notícia sobre as atividades do grupo"
635.4,640.04,"Porém, bandeiras e símbolos do grupo foram utilizados"
640.04,643.56,A ideal que tem como um dos seus fundadores
643.56,647.16,"O Tommy Robinson, que é o seu dônimo"
647.24,650.76,do Stephen Christopher E. X. Lay Lennon
650.76,654.52,Que era um notório húlico do lutontão
654.52,657.88,Que recentemente jogou a primae league
657.88,662.68,E tivemos também uma nota de condolências do governo português
662.68,668.44,Já que uma das meninas mortas se chamava a Líseda Silva Guiar
668.44,673.64,E os pais dela originalmente eram da ilha da madeira
673.72,677.16,"Então, o criminoso repito está preso"
677.16,681.0,Mas infelizmente uma tragédia e posteriormente
681.0,683.24,Um crime ocrindo uma tragédia
683.24,689.0,E um episódio de xenofobia com também crimes ocorrendo posteriormente
689.0,692.84,"Em outra notícia europeia, meu caro Matias, nessa semana"
692.84,695.56,Tivemos um grande protesto
695.56,698.84,"Da última segunda afeira, na sérvia"
698.84,703.4,Contra o projeto de exploração da mina de lítio
703.4,706.52,Que nós comentamos no programa passado
706.52,711.16,A novamente as pessoas protestam contra essa exploração
712.92,718.76,"Por questões ambientais, já que a mina seria ali numa região preservada"
718.76,724.36,"Porém, ao mesmo tempo, também há uma acusação de que"
724.36,729.4,Parti dessas manifestações articulada por grupos políticos
729.48,734.44,"Rousseffelos, já que essa mina será explorada pelo União Europeia"
734.44,735.96,Conjunto com a União Europeia
735.96,739.16,Então você ainda tem esse debate lembrando que você tem
739.16,742.52,Uma visão muito favorável da Rússia na sérvia
742.52,745.56,"Até hoje, por diversos motivos históricos"
745.56,750.36,Notícia da terça-feira passada de a 30 de julho
750.36,755.88,Estados Unidos aumenta uma ajuda militar às filipinas
755.88,761.0,Governo dos Estados Unidos anunciou 500 milhões de dólares
761.0,764.92,Em ajuda militar para as filipinas
764.92,769.16,Para ela fortalecer o seu sistema de defesa
769.16,775.72,"E aí, assim, você tem tanto um dinheiro que será doado"
775.72,780.68,"A fundo perdido, mais ou menos 125 milhões de dólares"
780.68,782.92,"Porém, o restante é para compra de equipamentos"
782.92,791.48,E aí entra o que pretende registrar como para a doxo do chave vendendo churros para ele mesmo
791.48,793.88,"Filipeenas, você precisa comprar armas"
793.88,797.72,Toma o dinheiro para comprar armas e você vai comprar armas de mim
797.72,803.08,"Mas de qualquer jeito, 500 milhões de dólares em ajuda militar"
803.08,808.44,"Também, em relação às filipinas, uma notícia bastante preocupante"
808.6,813.96,Já que um navio petroleiro afundou na Bahia de Manila
813.96,818.04,"As 6 dias atrás, o navio Terra nova"
818.04,825.24,E o navio carregava 1 milhão e meio de litros de petróleo
825.24,829.88,Já temos diversos relatos de vazamento de petróleo
829.88,835.88,"Ou seja, podemos ter um desastre ambiental bastante preocupante"
835.88,842.44,"E além disso, um tripulante do navio morreu no afundamento"
842.44,847.4,"As autoridades da ilha de Cavite,"
847.4,850.92,"Filipeenas, lembrando que as filipinas são arquipélago"
850.92,855.48,"As autoridades de Cavite, na verdade, as autoridades de Cavite, na o nome da ilha, peço de desculpas"
855.48,859.48,Mas já declararam calamidade pública
859.48,864.04,Já que já temos petróleo chegando na costa inclusive
864.12,873.48,E o governo vai liberar uma ajuda para 25 mil famílias de pescadores
873.48,879.8,Que foram impedidos de poder trabalhar devido aos ciscos de contaminação
881.0,889.16,"Ainda no Pacífico em relação a Estados Unidos, Ásia, meu caro Matias, 4 notícias rápidas"
889.24,898.92,Primeira delas é que o governo australiano anunciou a construção de um novo centro para cabos submarinos
898.92,904.44,Que será operado por australianos e na australha
904.44,910.12,Como método de manter a sua soberonia informática
910.12,914.28,E impedir o que a ministra Penny Wong disse
914.36,920.84,Eventuais interferências estrangeiras nas capacidades de comunicação australianos
920.84,935.72,A Austrália também essa semana condenou o fato de que o Japão emitiu licenças para a caça e a bate de 59 baleias
935.88,940.84,"No caso a baleia, chamada de baleia comum"
940.84,948.12,O baleia fim que tem um status de preservação de vulnerável
948.12,953.32,E o governo japonesa emitiu licença para 59 mortes dessas baleias
953.32,960.52,E o governo australiano criticou até porque os navios baleiros japoneses vão para as águas ao sul
961.08,970.76,E essa semana o governo japonesa pediu a extradição daquele ativista contra a caça de baleias que foi preso pela dinamarca que a gente repricutiu a semana passada
970.76,982.6,"Como o colo do capeta, na encoração de mãe e sempre cabe mais um nessa semana desse seu William Laws Kelly Jr"
982.68,988.28,Ele era um tenente do exército dos Estados Unidos durante a guerra do Vettinã
988.28,993.24,Ele foi a única pessoa condenada pelo massacre de Milai
993.24,1000.84,"Ele morreu aos 80 anos de idade em casa, no que infelizmente um absurdo"
1000.84,1008.52,E o massacre de Milai deixou centenas de pessoas mortas no Vettinã
1008.52,1013.0,incluindo atos de violência sexual e mutilação
1013.0,1019.96,Uma sacra foi denunciado por outros militares dos Estados Unidos
1019.96,1021.16,Inclusive
1021.16,1025.96,"E ele foi usado de Bodispeatório, assim não é que ele era inocente"
1025.96,1030.28,Mas ele foi usado de Bodispeatório porque ele foi o único oficial considerado culpado
1030.28,1033.24,E ele basicamente ficou uma semana preso
1033.32,1040.12,Depois ele passou para a prisão domiciliar e aí três anos e meio depois ele ficou livre
1040.12,1045.32,Está sendo que ele foi condenado originalmente por 22 assassinatos
1045.32,1049.32,"E aí eu me pergunto, uma tia sabe a resposta"
1049.32,1054.92,Se uma pessoa fosse condenada por matar 22 novas orquinos
1054.92,1058.6,Ela ia ficar três anos e meio em prisão domiciliar?
1058.6,1059.4,Não
1059.56,1064.84,"Mas se são 22 vettinã mitas, parentemente não vale a mesma coisa"
1064.84,1071.64,E finalmente o Antone Blinken fez uma visita relativamente rara de uma autoridade secretário do Estados Unidos
1071.64,1073.16,Visitaram a Mongolia
1073.16,1074.68,Essa semana
1074.68,1079.88,A Mongolia é um país que durante muito tempo folhado da União Soviética
1079.88,1087.16,Hoje é um país que está numa situação de tentar equilibrar suas relações coaxina
1088.12,1091.88,Que são do idioma na China não autorizar o uso de idioma
1091.88,1093.88,A gente já comentou pouco isso aqui
1093.88,1101.08,E o Antone Blinken aproveitou seu turro pelásia oriental
1101.08,1103.72,E passou ali pela Mongolia
1103.72,1106.2,Mas o principal objetivo da viagem dele foi o Japão
1106.2,1111.8,E ele foi recebido pela ministra de relações esteriores da Mongolia em o Lambator
1111.8,1116.28,Notícia da Quarta-Afeira de 31 de julho
1116.36,1123.32,Tribunal da Guine é considera exitador culpado em julgamento por Massacre
1124.28,1129.24,No caso estamos falando do exitador Mussada Disca-Marra
1129.24,1142.28,Que foi condenado por em 2009 ter ordenado a repressão de pessoas que estavam manifestando-se contra a ditadura dele
1143.24,1149.24,E ele foi condenado agora por crimes contra a humanidade
1149.24,1153.4,Porque não apenas tivemos uma sacra de pessoas inocentes
1153.4,1160.44,Mas também tivemos o uso da violência sexual pelas forças de governo um uso generalizado
1160.44,1163.24,E incentivado pelo governo
1163.24,1169.08,Ele pegou 20 anos de prisão nessa primeira sentença
1169.16,1174.6,Porém a sentença eventualmente pode aumentar
1174.6,1181.24,Pelo menos 150 pessoas foram mortas naquela ocasião
1181.24,1189.88,E ele e outros sete comandantes militares do seu governo militar foram considerados culpados
1189.88,1191.88,Lembrando que hoje a guiné
1191.96,1194.84,Novamente é um governo militar
1194.84,1198.12,No caso liderado pelo mamadi Domboyá
1198.12,1205.8,Que é o que comentou em 2021 quando nós tivemos o golpe que derrubou o alfa com o D
1205.8,1209.88,E ele é um ex-intergrante da legião estrangeira francesa
1209.88,1215.32,"Outras duas notícias da costa ocidental africana, meu caro matias"
1215.4,1227.0,Primeiro delas é que tivemos grandes protestos na Nigeria essa semana novamente contra inflação contra o custo de vida
1227.0,1232.68,"Porque eu disse novamente, recentemente tivemos uma greve geral pelo aumento do salário mínimo"
1232.68,1238.04,A Nigeria está numa situação econômica complicadíssima
1238.04,1243.8,Nós temos ali regiões que estão senergê elétrica por exemplo
1243.88,1247.72,E tivemos a repressão dos protestos
1247.72,1259.0,E segundo a imprensa Nigeriana pelo menos cinco pessoas foram mortas pelas forças policiais reprimindo os protestos
1259.0,1266.76,"E a outra notícia, uma notícia de ontem que vale a pena dar bastante atenção"
1266.76,1271.8,"A gente vai eventualmente talvez se se der, né? Tratar a melhor delas semana que vem"
1271.88,1282.84,Mas o governo de Angola anunciou que medió um acordo entre Ruaanda e a República Democrática do Congo
1282.84,1288.84,Para um César Fogo a partir do dia 4 de agosto
1288.84,1291.64,Vale do a partir do dia 4 de agosto
1291.64,1299.64,E esse César Fogo serviria para conversas mais duradoras entre os países
1300.6,1309.0,A declaração do governo de Angola não especifica quais grupos aceitaram esse César Fogo
1309.0,1319.88,Porém indiretamente se refere ao M23 que é um grupo entre aspas rebelde que opera na República Democrática do Congo
1319.88,1327.24,"Porém ele é mantido e armado por Ruaanda, inclusive comprovado pelo relatório do Conselho de Segurança da ONU"
1327.32,1329.8,Que a gente repercutiu recentemente
1329.8,1338.28,"O que me leva a criar, inclusive, meu carmatista, aqui a gente aqui não é informação, não é análise, é chutômetro"
1338.28,1346.12,"Mas assim é um pouco conveniente, um acordo desse se anunciado, pouco depois das eleições em Ruaanda"
1346.12,1350.92,Quando pouca gama e foi eleito com literalmente 99% dos votos
1351.72,1361.32,Então será que ele está usando a violência e você ter o outro como um inimigo declarado para razões eleitorais?
1361.32,1367.32,"Não sei, mas que é uma coincidência que salta os olhos e isso é inegável"
1367.32,1378.12,"Bem, passamos agora para a Coluna Bertha na qual o Felipe observará o movimento das peças no sempre complicado tabuleiro do Oriente Médio"
1380.92,1382.92,Coluna Bertha
1382.92,1384.92,Coluna Bertha
1384.92,1386.92,Calma a Sué
1386.92,1410.84,"Bem, pessoal, nessa semana a gente teve muita notícia importante, muita notícia impactante"
1410.84,1412.84,Vinda do Oriente Médio
1412.84,1420.04,"Então a metodologia desse bloco, digamos assim, vai ser meicronológica, meio temática"
1420.04,1428.04,"Para facilitar na compreensão e não ter muito atropelo para vocês, até porque vai ficar um bloco longo semana passada"
1428.04,1430.04,Também foi um bloco longo de Oriente Médio
1430.04,1433.24,"E eu sei que às vezes pode ser meio chato, meio monótono"
1433.64,1442.04,Quando tem esses blocos muito longos em que eu faço sem matias por razões da logística do programa
1442.04,1446.04,Começando pela sexta-feira dia 26 de julho
1446.04,1448.44,Três notícias decidiam
1448.44,1454.44,"Primeira delas é que o novo governo britânico, o novo governo trabalhista, britânico"
1454.44,1464.84,disse que não vai seguir com os planos de fazer uma intervenção no Tribunal Penal Internacional
1464.84,1467.24,em defesa do Benjamin Netanyá
1467.24,1471.24,Por que? O governo conservador anterior do rixi Sunak
1471.24,1473.24,havia
1473.24,1476.74,Dito que pretendia fazer essa intervenção
1476.74,1487.14,"Alegando contra o pedido de prisão do Netanyá arru, especificamente, afirmando que ele não poderia ser alvo"
1487.14,1489.14,Desse pedido de prisão
1489.14,1495.54,Não sei exatamente por qual com qual argumentação
1495.54,1499.34,"Porém, segundo a matéria da BBC"
1499.34,1505.34,Menciona que existiria ali uma questão de erro fundamental
1505.34,1512.54,Já que violaria o direito do país de lutar contra o terrorismo
1512.54,1514.54,E curiosamente
1514.54,1519.34,Não menciona o Iof Galante
1519.34,1522.54,"O ministro da defesa, apenas o Netanyá arru chefe de governo"
1522.54,1525.74,Mas o governo britânico disse que não vai seguir com esse plano
1525.74,1534.94,"Segunda notícia, sexta-feira de avv. 26, foi que o governo dos Estados Unidos disse que..."
1534.94,1543.34,"Não, anunciou que se dada uns libaneses nos Estados Unidos"
1543.34,1548.74,Não poderiam ser deportados pelos próximos 18 meses
1548.74,1554.74,Devido a deterioração das condições humanitárias e políticas no liban
1554.74,1559.14,Segundo a imprensa dos Estados Unidos
1559.14,1566.14,Cerca de 11.500 libaneses estão nos Estados Unidos
1566.14,1569.54,Possivelmente violando o visto original
1569.54,1573.14,Aquele caso da pessoa que vai pros Estados Unidos com o visto de turista
1573.14,1575.54,Arru no emprego e fica lá
1575.54,1581.14,Então essas estimadas 11.500 pessoas poderão ficar nos Estados Unidos
1581.14,1585.54,pelos próximos no mínimo 18 meses sem o risco de deportação
1585.54,1592.54,Claro que um eventual mudança de governo pode acabar mudando isso
1592.54,1597.94,E a terceira notícia que a Itália anunciou que vai restaurar
1597.94,1599.94,sua embaixada na Síria
1599.94,1603.94,A Itálista sem embaixador na Síria desde 2012
1603.94,1608.94,E segundo o governo italiano que se torna então o primeiro país do G7
1608.94,1612.94,A restabilicêre relações de plomáticas plenas com a Síria
1612.94,1617.74,A ideia é jogar luz literalmente
1617.74,1622.14,Literalmente digo porque a expressão foi turn a spotlight
1622.14,1626.54,Jogar luz no país e na crise migratória
1626.54,1630.94,"Síria, ou seja, a ideia de vamos restaurar de álcool com baixa alassade"
1630.94,1634.34,"Porque ele venceu a guerra civil, não podemos fazer mais nada"
1634.34,1637.14,E temos que dar um jeito do sírio se retornarem para a Síria
1637.14,1640.14,Traduzindo o que é esse anuncio
1640.14,1641.14,Certo
1642.14,1644.14,Sábado de a 27
1644.14,1647.14,Aí temos uma notícia muito importante
1647.14,1648.14,Por quê?
1649.14,1652.14,Num vilarejo drúso nas colinas de Golã
1652.14,1656.14,Um vilarejo chamado Magdal Chams
1656.14,1664.14,12 pessoas morreram em um ataque com um missio com foguete
1664.14,1666.14,Vindo do território de Banez
1666.14,1669.14,E muito provavelmente de fabricação iraniana
1669.14,1675.14,"Ou seja, muito provavelmente um foguete iraniano disparado pelo resbolar"
1675.14,1684.14,"E das 12 vítimas, foram 12 vítimas fatais e 42 pessoas feridas"
1684.14,1690.14,Mãoria delas eram crianças que estavam jogando bola numa quadra
1690.14,1695.14,"Tem as imagens da quadra afretada, uma quadra de gramacentética"
1696.14,1701.14,"Então assim, uma tragédia em que essas 12 pessoas morreram em repito"
1701.14,1705.14,A vítima mais velha tinha 20 anos de idade
1705.14,1707.14,Estava jogando bola com eles
1707.14,1714.14,E o resbolar negou a sua responsabilidade
1714.14,1720.14,"Porém, vários informes de inteligência apontam especificamente pro modelo do foguete"
1720.14,1723.14,E aponto então para o resbolar
1723.14,1728.14,Um especialista ouvido pela a Solcited Press
1728.14,1739.14,Ele disse que é possível que o resbolar tenha negado a autoria do ataque
1739.14,1741.14,De como assim a responsabilidade
1741.14,1747.14,"Porque inicialmente, possivelmente segundo esse especialista, chamando Richard Warr"
1747.14,1752.14,O resbolar pretende atingir as posições militares na região do Monte Hermão
1752.14,1755.14,Que foram atingidas no dia anterior
1755.14,1761.14,"Ou seja, o resbolar negou a responsabilidade que falou"
1761.14,1767.14,No sentido de que eles não pretendiam atingir esse local
1767.14,1770.14,Repito a fonte dessa análise
1770.14,1776.14,O fato é o ataque foi realizado pelo resbolar com uma munição de fabricação de Aniana
1776.14,1779.14,Que deixou 12 jovens mortos
1779.14,1782.14,Eu já estive na região do Monte Hermão
1782.14,1788.14,"É uma região perto da tripe se fronteira entre Israel, Círia e Libano"
1788.14,1796.14,É uma região muito militarizada e onde você tem uma zona tampão supervisionada pela ONU
1796.14,1801.14,"Por isso eu tive a oportunidade de estar lá, inclusive na missão da ONU"
1801.14,1808.14,E o governo de Israel alegou que o resbolar cruzou uma linha vermelha
1808.14,1811.14,E pagaria o preço pelo ataque
1811.14,1815.14,O que acontece? Essa argumentação de Israel
1815.14,1820.14,Ela tem um grande problema jurídico
1820.14,1825.14,Por que? O ataque foi nas colinas de Golan
1825.14,1832.14,O único país que vê as colinas de Golan como um território esraelense
1832.14,1834.14,São os Estados Unidos
1834.14,1846.14,Todo o resto da comunidade internacional vê as colinas de Golan como território sirio ocupado por Israel desde 1967
1846.14,1855.14,Outra questão na argumentação esraelense é que nenhuma das vítimas era cidadãs raílense
1855.14,1861.14,"Todas as vítimas, inclusive, aparentemente se reconhecem como Sirios"
1861.14,1871.14,Os drosos têm a sua própria religião que algumas pessoas dizem que seria um ramo do Islã
1871.14,1876.14,"Porém que tem influências do cristianismo, dos uróstrismo"
1876.14,1883.14,Então você tem um debate sobre como classificar a religião dos drosos
1883.14,1895.14,"Eles falam em idioma árabe, embora também tem a sua identidade árabe questionada por alguns movimentos"
1895.14,1902.14,"E os drosos, eles vivem principalmente divididos entre Siria, Liban e Israel"
1902.14,1907.14,"A maior parte deles vive na Siria, mas de meio milhão de drosos vivem na Siria"
1907.14,1910.14,E cerca de 150 mil vivem em Israel
1910.14,1913.14,Boa parte deles nas colinas de Golan
1913.14,1923.14,"E os drosos são cidadãos dos três países, não existe um movimento nacionalista druso muito forte que lute por um estado druso"
1923.14,1929.14,Inclusive algum tempo atrás de um embaixador de Israel no Brasil era druso
1929.14,1937.14,"Então Israel falar que olha só, temos que atacar o Liban, temos que nos defender do Liban"
1937.14,1942.14,"E retaliar esse ataque, repito do ponto de vista do direito internacional"
1942.14,1946.14,Ele acaba tendo um questionamento devido ao fato do território
1946.14,1948.14,Não ser reconhecido internacionalmente com esse relance
1948.14,1952.14,E das vítimas não serem cidadãs esraelenses também
1952.14,1963.14,O Benjamin Netaniarro disse que o resbolar vai pagar um preço pesado pelo ataque e falou de retalhação
1963.14,1972.14,"Também no sábado dia 27, ataques aéreos e israelenses na parte central e sul de Gaza"
1972.14,1978.14,"Deixaram mais de 50 pessoas mortas, inclusive na região da escola Cadija"
1978.14,1987.14,"Indeerbalá, que deixou 30 pessoas mortas sendo pelo menos 15 crianças, 15 pessoas menores de idade"
1987.14,1992.14,"E com outra, obviamente, tragédia essa continua"
1992.14,1999.14,"Então esse é o sábado dia 27, aí vamos para o domingo dia 28"
1999.14,2010.14,"Nesse dia, o Erdoğan, o presidente, barra sultão, barra mandatário, barredogólon da Turquia"
2010.14,2020.14,"Ele disse num evento, numa cidade, ele estava participando de uma inauguração, de alguma obra, alguma coisa assim"
2020.14,2028.14,Ele disse que a Turquia tem que ser muito forte para que Israel não continue fazendo essas coisas à palestina
2028.14,2035.14,"Assim como entramos em Carabac, assim como entramos na Líbia, podemos fazer a mesma coisa com eles"
2035.14,2040.14,"Não tem nada que não possamos fazer, precisamos apenas ser fortes"
2040.14,2055.14,"Primeiro, temos então um reconhecimento necessário, mas o reconhecimento de que a guerra de 2020, você teve uma forte ação militar turca contra as forças armenas"
2055.14,2064.14,"Lembrando que a Turquia é um país da OTAN, mas uma ameaça do Erdoğan de uso da força contra Israel"
2064.14,2073.14,"Então no mesmo dia, o ministro de relações de Israel, o Israel Cats, ele publicou um tweet dizendo assim"
2073.14,2076.14,Ele deveria apenas lembrar o que aconteceu lá e como isso terminou
2076.14,2080.14,"E uma foto do Erdoğan e do outro lado, uma foto do Sadan Hussein"
2080.14,2086.14,"Depois que ele foi preso, quando ele estava com aquela barbona e um machucados na cara"
2086.14,2095.14,"Então basicamente dizendo que olha só, se você usar a força contra a gente, se você quiser invadir a gente, você vai terminar como o Sadan Hussein"
2095.14,2107.14,"E no mesmo dia, do Mingo dia 28, vários países, incluindo Estados Unidos, Reino Unido, Francia, Alemanha, emitiram alertas"
2107.14,2115.14,"Para que os seus cidadãos não viagem ao líbano, ou então saiam do líbano assim que possível"
2115.14,2122.14,No total foram 11 países fazendo alguma notificação desse tipo
2122.14,2132.14,"Vamos então para a segunda-feira, dia 29 de julho, com duas notícias pontuais e uma outra mais extensa"
